company,job_title,location,company_rating,job_age,job_link,scraping_date
Ghiselli Luigi Pio SRL,Addetto Alle Vendite,Italia,,22 g,https://www.glassdoor.it/partner/jobListing.htm?pos=2230&ao=1110586&s=58&guid=00000186983375e8b940872a070713aa&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_d39e3c60&cb=1677590755267&jobListingId=1008453891087&cpc=B63DE67CBF13A213&jrtk=3-0-1gqc36th0jigo801-1gqc36thnkhps800-0b71f1664e1d97b2--6NYlbfkN0BQCygMk_uOyqgC9kKiM317VEMCp5VbTsBM8_9xw9PnbYSLln-UQLKECRJavxomxx_hPZVRoyzzm5UK-buR8nXiPnMgsAa5QbwbvYjZwmYKm0c66imf9uI_csJvOaz1ugZPeE_YsZBp9eD5RDQ-LeeGd8mpF_qgrcAwBA0ISlPBSXFCfNW_w4Ik0b5vZY12HtcgSGxiBVUWOPL9Hr8OxHJ6zF55E4kWYqz7JELw6rOIik-jDhANc_uKjqSIHCuj74Gr2-IKhyHZmKpcregOluqpNOjY3JdYq_mdJFtHN9Wkyq8x19O6Two6a-1Ei0AL-YjPEcWI2I0J7wtT61GKoqVBaUmfUgEd2iNYoDg2Eft9lx3JV6yOK7mwIAIxsOOwO7oSTp1IBVaK6fh5tSgVOKkuhT1p3Tkq6wSfFcCDlaEq8L2NduUpXRsOzRwT-cRjQ3cuNrHRfPSY-xG7QpkW-2bHI6mo8-HFIUL3lKBVNzQald_OURTMmNhNVCRKdddgiu6K0cn9rTQ9QzhRRjvV3TKyvmbHf-hVw4DBy92zPZA96DSBKcxfsAZxnnAcZG_3PYnIzFf29gbZpoAxtbrvzWFg4D7Gs8I-U1ogZOtv6haSRA%3D%3D,2023-02-28
Guess Italia S.r.l,Addetto Alle Vendite,Italia,,4 g,https://www.glassdoor.it/partner/jobListing.htm?pos=2301&ao=1110586&s=58&guid=00000186983389feabdcf5cb5466ebac&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_e785ce87&cb=1677590760287&jobListingId=1008489219957&cpc=AF02A8F32FEE2001&jrtk=3-0-1gqc372hamfos801-1gqc372i1i4md800-e043527c3bd8e823--6NYlbfkN0CA67G_SAGmLKr1-1zGryutA_KuKy7K8eYaAWAKkAexSLJ-g7tP2z3xY-Pu5UHMF1qMw55Avltwl16sMkSCFv_vJsDlPdQawX3Q8Urk0A5Fn0Goe5HSk4X0ysuoN78ZLEGPzZ8Jv8Yc2wdjBZ12AdCgaqUCi15BR61eqsq0s1nzpG6O9CxIm86d4Kt0Co4NRgXRmZJgkbRUcCzrANd8rDa9EwHMZ7quKcParFWpHl9nsaKUcng9pS4VRCUqA4MTJGprusc2GNvZYoB6ph0O6rR7hGrrj84RaAGGjERJf8ENWvMg8zCYcDcmvdvQKuEXjbWGSoxwBELblYimMhyH6er5haPNKmYIFrYzJqtnEOGtshe7zcTOTYor9hp1dTk4uutzu4UnE5_Y9YXs4Qg0mOzhs9rNKlVgZzHJY54D5uwx2ybFGiHD2tysmcdHGa0txKE9YkJtxQg2UG_PdkgpCBi_hhU081Otzzr1Zlee578NpCuTVOnC4grE_Ezu0WxgQP3dj65P5GlPOQPo5ptoaKGPMckbscaq68xFwGTK9va9CrNlsvhR_eMDTsSccN5gE4ICly_SZ5Di_GBcVqfFDatU,2023-02-28
Guess Italia S.r.l,Addetto Alle Vendite,Italia,,17 g,https://www.glassdoor.it/partner/jobListing.htm?pos=2302&ao=1110586&s=58&guid=00000186983389feabdcf5cb5466ebac&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_4d7f0d24&cb=1677590760287&jobListingId=1008464381753&cpc=E8D5F41151D68237&jrtk=3-0-1gqc372hamfos801-1gqc372i1i4md800-7477f64e3eb1b4da--6NYlbfkN0CA67G_SAGmLKr1-1zGryutA_KuKy7K8eYaAWAKkAexSLJ-g7tP2z3xY-Pu5UHMF1qyJ8ZQo784jUGrHvaprqR1dURmLSaWmQNpeRe65l5kDl7m5t6PYQaH9L9-WSsaSQJa6GWRfJ6qNsKGcdJRAmTTOu7AWq5fd00qyjUU60fQXw30SwJsUsD8VSvwoqUtkI13SAjw-d7kis7U9NUz66Tzw7g2xCZHRnsU_VXqKJBHT8jx30Mf2-5GOFzGS5LXVtteMRnetvA-Jr5JxWv83z947BoBZJhZhSkb7sAUZqdtCSdXAUpgtyWW_fICbYtk-YkTQ1XTe9xcuRi7mPD--XvoDlG5uNA2PQsIePhmOgBL2jxFZMb1HnABMRu0qRlrtJNqSwamuTmPMAU2DLLck6G3MV7xjaircnH7Mlj0A8HZ2Va6iEFKw-ESpLQl0pXLZBwIXo8rh79593fchRQ6p_rDL3OabyzDPndUDEBpIo2lrP-PCmft_gRy1rknHiL7uvR1xlB444OJwj9GspXJjhTy8fp2CVgs-Sg5S6XLaKgswFj-FJYp3aO4HT5I9R34jqgcXZBZ11DBguRTXvq8oMPs5DBNnFN7BpIPwB-8seaI9WX8a9VoUR-0,2023-02-28
Verisure Italy S R L,Rappresentante Commerciale,Italia,"<span class=""css-2lqh28 e1cjmv6j1"">3.4<i class=""css-0 e1cjmv6j0""></i></span>",27 g,https://www.glassdoor.it/partner/jobListing.htm?pos=2303&ao=1110586&s=58&guid=00000186983389feabdcf5cb5466ebac&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_fe2511a0&cb=1677590760287&jobListingId=1008440675399&cpc=2BDE7E11BD1C9BDE&jrtk=3-0-1gqc372hamfos801-1gqc372i1i4md800-a64406a40f86b3e4--6NYlbfkN0AahMpHASL-rqQOt-rayfGPjlZqDLP80wvjLoSAvCb3DA8jzMeSm_CwGEu8BCQJ2UNcwUanCnVG6PWv8FBn-VlNlmE1L5yIBxUbYx1Aw0cKSB0sZDzcNlvShYGc4ODixXhoRNSO4HV7iuGaF84Lf_y23AGGQ2LwYvkkyPLMuJbqCgytvyeyCeC__-VwDTMS2TSWZJh0Waqn1TB8gI9-vJjf6cy930xqhnc5NnMTeuyMytSIDL2brko_bRtyyZ2fWI6ATCvehuIYk9AeenBvCcDw7drn-u3ljA3FUtxzVwIKyKW6jJNuF2aWi44htJ8wY-vux7LQZKxBhrxIX_GyF0X_aWPAvWnX7xPTdKsnvwfIaJ2uJZFweOPNWi5KT8W9K72mAmerTVNaK2PbkzMBlQDyn-iDSGLgvdnhq6jc5KN8MYV95Eai3CAbEisd6BrtWJgHjB34L41stSiYKjDvN_MIrggN034QS5qxmUBZhaNekMZinEb8HTLEgD51e1_GvpHdzG4BuOGs1M4xI31JqcN1uFzQtarEY6LMgZpIKiZzqcgvsmmaviRSim0a-xgz7NyNx6WVE2ecmOoMExqeNWPX,2023-02-28
DENTAL CLINIQUE SPA,Senior Assistente Alla Poltrona Odontoiatrica,Italia,,2 g,https://www.glassdoor.it/partner/jobListing.htm?pos=2304&ao=1110586&s=58&guid=00000186983389feabdcf5cb5466ebac&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_97ad2d97&cb=1677590760287&jobListingId=1008493399811&cpc=8A54A1F981347279&jrtk=3-0-1gqc372hamfos801-1gqc372i1i4md800-c70cc7f50e0abec6--6NYlbfkN0BjrLiXh33nVJS5N8YfV80V89pLwIJlhdsTBpkWxGqF6TVdpRsKk_rLRVr_kfP69iXA6DetfKTRgtz5iWLvk3iMAuS0M3ohjjCPPJzpT1yLEllNyLpG7WBkCtBqtYIPV1EKqFOQy-kQ7Wg-wV6mFBsd6abyolduMDnFH6bBzadrjlNovgLhKVtcn6ljosS523fM2ZuglqbPTLntNh-Ob3smtZAK0iRmJVUELybOeZukr0dshr4Pfg9FHTVk6l4ao7O9LFl50ABflGMJf7eDxOKNW3cuP_ZLfEVcO_17sgrlTferiLZP4OMxYfRTY1aiBJ0OEPN1kIrfs1iRHXlX4siJqarDJ3lP8ljoCzsTAMYExvYQVUo8PSJZu1-ng1VO4L7sbUIqM_ey1FZ8BEyDhE6es6EJBvoAhoj1fsrdAC4GdpSiYiYDYtu8eujBCDu3eVxCOQp9tWyIyuuW5npeJNUpqGJG2-IgtBb5Zzh5YYHUOk9Ujj_aqnpolgZ-W6PPol54YxAdGbP9z5pKVIy1ptmG1lOcdTeCvTuDwkoytczV0FBk5L100omGsS7Wdw6HmVlWjUY4_7Bhu4RG4Y-8m2Zn,2023-02-28
Locanda Le Piazze srl,Consulente Estetico,Italia,,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=2305&ao=1110586&s=58&guid=00000186983389feabdcf5cb5466ebac&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_fe7ba5cd&cb=1677590760287&jobListingId=1008420983752&cpc=DB3A3A67F9161FF1&jrtk=3-0-1gqc372hamfos801-1gqc372i1i4md800-c3bc2e94098fdfca--6NYlbfkN0CGIOA3dqyJLfR_nkPSDhrwfDzdOSbDr3wzjMXQqVH2gcwe90VM7sJIredI-EXMn3hb0A3pSrHy6e5Gtui0nxi_ud0NyrUMUp2E0soqm2Z-U1BFH5qBy-1TW4whiyeYzIAStWLjGiqs6m1T1mde7DXTkPJ1LBGrHyYh9jUDL5UhUdKLJMzgc1OKQKjH6fi6EQLbsuev6MNVabEyzy-fQqwkJ6ZrpJniRQjAeP_Vy-1tu4lOuC082JQGKjAPtn6hcBV_452MHpmNdofbvypPVNqW2rodkqo20U5oTy4vGHZ5wogy1u2nG69WdMj1hKXGPxHbEDG6wn0LugsPMyI5A6t0AoE83kk4vf7xVSrV5nzG5jGl5e7SzrHA6gFQsW9-jUsk41ONOHdGDbSbd3EEPulg4TJuSz0aGl0IREWiN5Ug54J49bbssxfpeasRAt4JlUPH6qUoPzKZ6whwutc019SAii8HMUwrn-i2rVmvv7L7pPjdb2meq7XEtUn20Fp7bAm3HC61jDoa-SznPwHXoUAOkzd_UDgmE8OIZCoHEOjmv1Cdafw2LvNpnBcvJ_ytxUzqPj6canuyOw%3D%3D,2023-02-28
Facile.it,Responsabile Commerciale,Italia,"<span class=""css-2lqh28 e1cjmv6j1"">4.2<i class=""css-0 e1cjmv6j0""></i></span>",Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=2306&ao=1110586&s=58&guid=00000186983389feabdcf5cb5466ebac&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_52cfe8d1&cb=1677590760288&jobListingId=1008428542711&cpc=EE82F4BE751B39CD&jrtk=3-0-1gqc372hamfos801-1gqc372i1i4md800-9de9e4429e682922--6NYlbfkN0BmDrR7OGR9gJmF054fDOj_Irftsb9Ib-ykftL4-GTXRFTKRWP4aEhPdtGYU0uzziyByPg69YTdLMCakA6i5STr3NYrHxVntkiwvre1ra5QIHsBWyWtRjkykNtrmuTRG03d6CE59kcbq_G3XYOw-Dckdex0aHIaQSEw2-5GIcynhmAfsfTrPXNtez-LTSqMJJS8p4wQAMH_ZqvwJQwlQctpl4VmjDThtj3zknD9xIvKBpGIaCyV6Ah9wMMewSnzPPWSH3dQYCHW82tNEALFV5LYcrMg_6ppR0S91IY6zaCa8ABPEwtxvzsSkoR0v8biEWacWc1ptByhZ7N5d1JXD-lE0mZ9usL_Iff4yRo4ETOd3GaCAQ7nxBImmJw993K7rkpujUW1gube14-58A9lNCF1hQ437EE0Bt9e-utZOmcPdEFN2XaxYHupH0n98nwVwCdFWU5V0KcckxmbCux3ZQNRagKBNft8FiG4rQkPlbpm2aP0J9RPxj9F25dPsRZiT9eGmYFHBteEOvVlftUtzuzUPhU-4LzvraljQpPdjWTkQ60DUHVLv25shkoG3gQgxp_CBxrEnY5Am0JlcdYe7FDGNE-fj_gaBTlL27GBzOf9TU0UAV5zLmPjoqqeuKs8naBXBw3WFhQJ5RCzUsTgKfzw,2023-02-28
R&S formazione srl,Professore,Italia,"<span class=""css-2lqh28 e1cjmv6j1"">5<i class=""css-0 e1cjmv6j0""></i></span>",7 g,https://www.glassdoor.it/partner/jobListing.htm?pos=2307&ao=1110586&s=58&guid=00000186983389feabdcf5cb5466ebac&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_b2803ffd&cb=1677590760288&jobListingId=1008484664024&cpc=2F725E1A875689B6&jrtk=3-0-1gqc372hamfos801-1gqc372i1i4md800-4d39435f81f390d7--6NYlbfkN0BzyisK0oENbqEFuDLcz4K0nM5jjT0CpBl6AZFuNwb4OcdTG6jwoCL_NMn51xN5U6Y1iVMM-kEzdKjm25iGAXqdBwgQ-7HZEGh1RK_YdUeK9FZdLk54kibMFpO6reHPtscVAVk7PbAEpiUebVYGO0J-oayO6Yjhl19bb16djZoLOam8jCo0E1eDzrDwGHm4Y5C3D9g8JhbxtaoasY0Ff_FuRXGYnDM6_Q0EqvQ9afxPdhdoYvoqzKSRGGIz8DjQN22BmYmilrRJzD2UwzEuVFB1nPCxQSyTAPISESShPQAquL2RhfGv2dvkZ66I7weYl88CAVKnhA_UuWFybEqEqOT6zoyWKJrvdRkS-r2RSTqdxHJJmn0XIrKWlrjhVd3V2JgXUZnuvp6LJ_b67bLzKjDyz9zv1bcNhumUv9znkRbAkCa3YgDgEoJ6qrOFS90qI2ChWgKXocl8dBWscBnvo7u0WKCuRZ3hmb4t3r4ozK-CpI_Y_o4O-fgkU1gWaCLCmJGsYkXNx8UIMWGjHR5bHjkxcLCYN4WSqXJVDjSkHabZVg3COdnc6fNRka0QSxvAGbqeGZrp_V15l2wOYwbYECFS,2023-02-28
Dentego,Odontoiatra,Italia,"<span class=""css-2lqh28 e1cjmv6j1"">3.6<i class=""css-0 e1cjmv6j0""></i></span>",11 g,https://www.glassdoor.it/partner/jobListing.htm?pos=2308&ao=1110586&s=58&guid=00000186983389feabdcf5cb5466ebac&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_a2948eaa&cb=1677590760288&jobListingId=1008478069058&cpc=40D58474E35604FD&jrtk=3-0-1gqc372hamfos801-1gqc372i1i4md800-a74ffc6e5b65210a--6NYlbfkN0CTrm4o9Q9YDJAd4e6Wx7ktIWl_mhvRAUtKHsqvTVxUxsGQqx5rurymRocrkVkzkvMF82D6b4yriA5haV9mqddVXr92RqWTsKGtGggG6RC0nBr63YQdGM1Ac05wyZVc4oWtey9v06ofvYHKAhA9Ukrmjl61LV5RQx8OlNJ4-sXviMjqkdIBu7KAB1wLf-0BkepHD2d-vKEkPss7ABFbqB4Fo3gtQzs09HYPiQubSWfLFrBtdBIeoUQSTzpwpukvAWTifOWAhEgIv6C7vPG5lVIKdQc7mr5Tts7s3JzN-gZhc3wDUpshB4rCSRNjYg2W1jMqIs-IXoXkvIFmu790ev6Q6XAh_DH-W7lxunoK5hMM2nzAvnMDdC9HuangOE_Q2--bSoBxhvrjt_5C666bBVH8fOPFFzy75FlsrhLSp-B8tEQOfUBYJQEPZ8Ee4Hbx_Me10xMMuYMvpaYi8ahgEPVcybUz6bVt1MT_DqIEGqw1sM8Is7crlEHM8u3rTqLSodQ4eJNhmJm2Eh9eI5tPCQvmD0TDXsX2wfQ4i27zyKHIqKv1UNp1NptyBiSpQ3hLG0JJxA5TJ7eCZld36pODs3P2QAdRfuyZIrYj_XIuQ9ELCRocq8kjnMejZifPquomf8l-7lV1s6yWzA%3D%3D,2023-02-28
Yeswework B.V.,Geometra,Italia,,24 h,https://www.glassdoor.it/partner/jobListing.htm?pos=2309&ao=1110586&s=58&guid=00000186983389feabdcf5cb5466ebac&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_7fb2e737&cb=1677590760288&jobListingId=1008495483149&cpc=1926746423AECDED&jrtk=3-0-1gqc372hamfos801-1gqc372i1i4md800-5d2ef04dca78a1e1--6NYlbfkN0DVWVpzXZsQsPbvuwLc2lWa_WplDJfu0i7onwuQrPPz4l2iGxSSD6fQne0H9hcBX-W0qVFp4K2TM7zmoe_AYEqV1HDS_uRUw-t-4UCkU5gwI3X48-zMjMXC-rewkFcs1KeU7mJW6div4X0xnFzwBdLlTksf1RFcSSGgsQfZ1HjGDTaKBWRoVZ6Fie0PfB34ePX17e7ExhmoB-D1_E3V4nILLk95-e-F9HIGfbsWjsDozRRwew70DF6JdIZaVxNS8LQQ4AYAqel_3R-TG5Kbjz0x4BpkqnCckJlYGTQj9m65BtBnKD6vNzpYEqSxuUA2oOpT_1B_l54XcOePEeVgOmC7nne7sBZCzXfCaNs8_oSa0JMWGZkyMau43VoVBnl-zjwdtYZLSO6dYFjHqv5w7v_J_MAr2FTZ4--vzX6XchR5NmUUDJ_oVIEb3KqGLqHlxkhKVM7BFljv0xITKdINWRrXOWeLxel-Fwnwcp8zMKw8UHrClvgfLRW-uPQVAIpUHq8fu_A5XisN2gwRlK55J_lSyZ_AtHDN9p2f_4a5rQF0d42w9XlOWLdCBjXAgem9DXXyarUisY4t83mm-MtynE649qNRYxCW4vE%3D,2023-02-28
Locanda la Mandragola s.r.l.,Capo Cuoco,Italia,,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=2310&ao=1110586&s=58&guid=00000186983389feabdcf5cb5466ebac&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_6d985fb7&cb=1677590760288&jobListingId=1008371814241&cpc=241359978B7FCDEB&jrtk=3-0-1gqc372hamfos801-1gqc372i1i4md800-cad4825178f4bbe6--6NYlbfkN0AL8tPthDwUtxQEv5GO0mjTPfJ1smrfzeAi6ee2OMSGfueRroMc1NEfMf6mX9tgcaH-YnjzQ4xmjDvY5GlBk_vWbdJo4S5VqxQSCkI9QSpZVal6uwEOIbIF9Md0_iiOdhLokovAqDcyCHv_6-FV4FPgd5dlQSKLqesYg3LylZp9kzRxpiTIIsR-Tli7uzQjOgCPneARAkOHSZANWz1wlVovesj__-JQF5MYQ04qoV5L3bSuUmzpNneiKbE8AWNWnFr75VWxixdH-W51A7EmvNSUp3W_u7fyh-pWRpj4JDx6L_AZ7G4nDKM_H1rYZ_PjIb_1Ggc1a4a6ez4A7tKOwMCFfndya2_VbgqzffwrPACFHyfULNdlP4Aowo8n5pVvhZ7r8_dh_qB2VcB3vYyJoGO4w4pSKSvGw9_4VcoR2XD_RvCW0xnBXOP5OoHm4qkWx-8qTY4kt2HyclfgMkrTDoMtucMJAS3Gou78rUN3TTHLVMOBhNplQKFAWFi-E3xW2G-qjeidAWibydyzSsqXCBLpHUoiiDNdpyp0i3O3BkVq-ylg-6lNnaefzjtdgakdeJQ%3D,2023-02-28
jobtech,Junior Supply chain specialist,Italia,"<span class=""css-2lqh28 e1cjmv6j1"">4.8<i class=""css-0 e1cjmv6j0""></i></span>",7 g,https://www.glassdoor.it/partner/jobListing.htm?pos=2311&ao=1110586&s=58&guid=00000186983389feabdcf5cb5466ebac&src=GD_JOB_AD&t=SR&vt=w&cs=1_c45b1ca5&cb=1677590760288&jobListingId=1008482957293&cpc=FDA93C03AE7AED37&jrtk=3-0-1gqc372hamfos801-1gqc372i1i4md800-dee6188b6d7f5fb5--6NYlbfkN0BhUQ-HNNcduSXnf43rV2y15v0z_WsvNujsSbY0-jJgEY4DwK68Vcwz61Og1OIN7jp-5Cex5iAOrmsnhDDsX5ovaFxdSiiY5CCvwUu94ZUvrEg1Dobty58Pc75yjiE_CxbmuUTgmKA4R5gwBBXuBXz28QeduK7IHoljhRXEqGl6b_R-iO5meSiPoLBCbTS9wPjGe4mfpGxGizRsjE69aiXuFDfTDHmzQZOCRu6DtdB1SNFM5D9duL_oIsWqwSESRkFkkb9KyiAg3DAaD7BFPum70H3adngwcxERwipwSnLmYnT-f_tWe_NUWAJTVcPY1_YFt_lxRJyCOW5Q73EppU8pZKTvqmgPnSDM8EO_CaYBigbVfKbobTnzTQi1WXnB239OAuDyOjvvbvKveKi9KihwONQiPYY-Nsp-PbB0cALUpEl_CN29olt5pA-uDEc0aI2M0c32GE5irE2HD46MHsUL29o31O5OVs5o2tI-5eZxOb5tPXFemXEJ0poW6vJQeP60EEV5O0VmKn7I_nVAj_F0cJ39B3rmZdEHl2JmW3MqbBVvSmrmZ7SiuhcV8H7ER64siulYTiOjoF_3YHeL1Bjk9pNO-r7dMf9ZXD8hLdCH_apaK8kgoLDqCLRhyUYDVFc5VanncpniVA%3D%3D,2023-02-28
Dentego,Odontoiatra,Italia,"<span class=""css-2lqh28 e1cjmv6j1"">3.6<i class=""css-0 e1cjmv6j0""></i></span>",11 g,https://www.glassdoor.it/partner/jobListing.htm?pos=2312&ao=1110586&s=58&guid=00000186983389feabdcf5cb5466ebac&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_390269af&cb=1677590760288&jobListingId=1008478069036&cpc=56293B474173B5B8&jrtk=3-0-1gqc372hamfos801-1gqc372i1i4md800-5ddf432bb1f409ae--6NYlbfkN0CTrm4o9Q9YDJAd4e6Wx7ktIWl_mhvRAUtKHsqvTVxUxsGQqx5rurymRocrkVkzkvMF82D6b4yriDJkL7ahruUVjCh15OLc6IglqmPReRTcPKU9j5hcCIRuLWKULOtKHHsz52wRz9gi-Picileoz3x-Zaw5-4dlv4_KxCEbRgNjVOR3CJEeRnBZtAaP9gGizP3M7I3v3EJw-qGitMTRovezC5AIgmb2-44WvxVeu5T5l_wPjV7eV-GrZNaV8rNDruyIMeFQHtlpqycDXs2610eyXs0isd-FSOzy5iH0b1fzPVlKTZrAjkQuN5Yh_l2lPqz9FirR8H9iebRTPxXP4HbDt5zy1AGqRPZNFmALUSu8SqgTrnYCuwaxLA39Hq20bQRwMWrAVGu1dxFw2DCRWQebAQoBDYejSv33tV2cR68iAkbvrdt6jZcMM5YSt3LqO0M6afG-PP9Vt601UMhbw1H9JR1nARE51mXkG0YTuzK7UO-8maawtp-sP4yF0KoLwB0pVIBAQNzdVlQb2E2bhaCJgLS3DJZlXERu2NvHNgl--X54gB-RPfq7BPVdEzGCDogO29RZyNE21dpdrDz5bfmp0IXPJjJTEEfpgIEsF9v9hMjcEvxHG8NvRjmZSrKZyIM%3D,2023-02-28
Nexus & Co Tattoo & Barber Shop,Parrucchiere,Italia,,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=2313&ao=1110586&s=58&guid=00000186983389feabdcf5cb5466ebac&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_09d788d8&cb=1677590760289&jobListingId=1008297066924&cpc=10100C7693495614&jrtk=3-0-1gqc372hamfos801-1gqc372i1i4md800-df5481969dd6f67f--6NYlbfkN0BCEHni2eVmgHaGmUUuMdb29SDlxi-abXU2vCMbZp9VVIZ4nus_FgoEa6u8mQ8KICAnKzDdHZEZRYn0lM9MO9oI36pJM5VkNi0QJi4fGtPaHxdkQUO4rUGXRH-AmHlfQ_bGEqOVYn86FLOrqQupRVLPpnJTgaHgK0W_Y4dZqRwjcU_P9iBv0BiiQPhR7h4vSmFy4mPT96GeZ0oKJUGyRySNRORzU9FuX8UN4wBN4qtbr_MmxpEHt6Xe4PMK0Hydjb0gQbFZdd3yFSV9jnx125G6Wf7yOEXRRnTD6Jijk6IJVRPwfI6B1YvXt8WOW7lXZxgp48vzeB0K2C219l7iggkUlliE3BnxUqL03G_xS5vHRU7liQ_uWFMWtuIAAM91x0n7EYsg2BweVDbNzZnPnT8kU3Q6d-WGrBesrujxmnM5ZyIUez9irRMk7MS2vVtNVy0jb_VbIeKn2CivUbonQ2Gp84Q-qtUYb5qlSYZ-xD07TA0Gi7LKXaR0aXicYh55cPykI_UY6tNBK7Lc2uVMtt4xRsLpYRW-GwCo_Ij-gOJu5wXzrjXZiUJD,2023-02-28
Gruppo lime,Segretaria,Italia,"<span class=""css-2lqh28 e1cjmv6j1"">3.4<i class=""css-0 e1cjmv6j0""></i></span>",4 g,https://www.glassdoor.it/partner/jobListing.htm?pos=2314&ao=1136043&s=58&guid=00000186983389feabdcf5cb5466ebac&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_963050fd&cb=1677590760288&jobListingId=1008489409957&jrtk=3-0-1gqc372hamfos801-1gqc372i1i4md800-dd2e64682580be98-,2023-02-28
ZEUS IBA SRL,Operaio di Produzione,Italia,,6 g,https://www.glassdoor.it/partner/jobListing.htm?pos=2315&ao=1136043&s=58&guid=00000186983389feabdcf5cb5466ebac&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_66dfb3df&cb=1677590760288&jobListingId=1008486982377&jrtk=3-0-1gqc372hamfos801-1gqc372i1i4md800-28807e06eab2c3bb-,2023-02-28
Delizia Ricevimenti,Capo Cuoco,Italia,,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=2316&ao=1110586&s=58&guid=00000186983389feabdcf5cb5466ebac&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_1461892e&cb=1677590760289&jobListingId=1008423440496&cpc=987D8AFE463DF687&jrtk=3-0-1gqc372hamfos801-1gqc372i1i4md800-aaa1690222eb2c94--6NYlbfkN0CdOgpenJNXFg6R-lQ6fyz2P-fVA7cfzjo1hyBRAmVpaWeh0CG73RCUgGbj_L1G4J_olGu9aJOBrazGHAmSv802CQms7lcMZTNWLjAiCruqWzMUQoC4tVVoSNAi5o83Pys5wwetYeqGP3JpmEevry9ZwKegAw8qSXL51aFv9J0-ouABLc8vQ8SvEk8kdOHoEtvouWm-tM9TT3kC-xPk7SmUB4Mq7Icx-K0YqboU4XJd849BDZY0Cl79YEhfmlfITg8ajs5xKKfXcqMhqi6lLQFO6f6ETlbEKb3aVqQAeER1qll3CmQrowCxSO1LbhsopGN_a-FnIi4Jm8n6jwAVq3oUcYsQbZGU_oASIBOo7TJa8buUaGfDhi8yTf_cPFYp-idq7SwBwLBl-4lqKnRjXsTG5kEboAuh0_j2GnsJgaiwn6wcH5i__37QMLEtBbMHIg-P9GHpZ5OorqQDujiEyGnkXudxvE1sMPFhrU5mC8ZFoLEmbFXnE0VZTE4JDr8Q7PLhALNDk16cvtYc0xNq6tteljPhELbBEwubhg6Yz1g4jwLgP1_SoMnARoDFpXAtdOg%3D,2023-02-28
GEOSYSTEMS S.R.L.,Programmatore,Italia,"<span class=""css-2lqh28 e1cjmv6j1"">3<i class=""css-0 e1cjmv6j0""></i></span>",27 g,https://www.glassdoor.it/partner/jobListing.htm?pos=2317&ao=1110586&s=58&guid=00000186983389feabdcf5cb5466ebac&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_876e7da5&cb=1677590760289&jobListingId=1008443194700&cpc=9900C911F071612A&jrtk=3-0-1gqc372hamfos801-1gqc372i1i4md800-4e9fc859bdd338fd--6NYlbfkN0DUu9eo9E1ZhaklJd5FfTtI0Hj_PIjJKVXmNaCSc-Vacgf5QB-SGlTXBuo1_ZvxTuGc8BF8TUuqYDyELmEY1a3iO9Hij5usfCMZYxthwPDX8qYh_XSYt0_DO9pMmdVztJxWT8hpKbwz1XY-ybJDyByy9hiIXwZ_aef7y9C1y29NlR5wZVA5vOuXnINelsmfBFV6Tc3roWY6DKog7AZEhDf5iPpjoSMKaE0FSEKnZYgfrgqiQfUFQffcwaBMJsLwwbf117u2aViS-Fg5lcpWI-l16mIUnj4NnB1dTmcrNL2zl3IvF8Fi_lSbuEre_Hk-f-PzW-gzzWj6e2i5sj7HHzPZfc9KnmGH7KgetXG2INz7yWCo_3ggScq1BLlRvy_K7HOajfyhM_L1saEzSitpbBzldQo5ULa84PXZE5v_YkR5qiTYnublDrgkyCsQMqJom7vrcIx3zBTCLNYSX2YFUsu-xOXgvajlCFW6bOy56emOhqSyf22E4FwCjKZIlU0FuRQ-UncSE5dwDi1G6xXbtv11Y_gXL1A6AjcH0ouBeLUTqO7O4JunPBSYgiA-9FLPcnIgJh31qE5F3A%3D%3D,2023-02-28
