company,job_title,location,company_rating,job_age,job_link,scraping_date
adecco,Operaio di Produzione,Altamura,"<span class=""css-2lqh28 e1cjmv6j1"">3.7<i class=""css-0 e1cjmv6j0""></i></span>",Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=1016&ao=1110586&s=58&guid=000001869c4931b5817aae074aa6a6a0&src=GD_JOB_AD&t=SR&vt=w&cs=1_89b73164&cb=1677659288248&jobListingId=1008428773832&cpc=F583A5AE0DDDFE3A&jrtk=3-0-1gqe4icehirmr801-1gqe4icf5ia20800-e41668bb33f3d5a0--6NYlbfkN0AnZZki9slEX_z63wsqeqef2QbFTCLB32XeLZxhwflwiRdXftf8jmFK7AudwSoZPw5olmPJnIU8horDC1K7oTfBsHamSDqei8JMTKPk88n4UVUpZ93cH-5_tnF0IpU6_VSNbImZ1ovlOpXzPxgfM1Md-EJJ4WR9QyhRyfPLaZUErF4QlrTdZGIFzC8XvV11yiOSeS9q8dYAfFMcdIZfhZLzcvWjLLkDdRORJtID1oO-SySjfChKYo8x9cRy6z6qzYZpRi2EqOCI7txZcGqgBoEiSc-pOkMoMxBr-36c_uJSATLbellSwPmzcdgPnLiGbe6FOe9-5rB2Zn3U4PJXYiWafriP47tOMVz8uHsrdUMX7jssoi50woHP7syR6SmCiYW7zNEnNf-VXSBT893m25FqxXzjtHqLoUti17jCuqb39sKSSNttZPjSKx_s6El-egq6pjPnlbCLUwUFetqCSa4C9aXfHrVh8oHuI_ylCShO2JyAKsqTDGyohXUSqcq5j6Urcu42uhHJyEzVusDMaUHiYm-OL_goSiKS6I1f5g_9ApCQBI4o2ix_3VpdqncUvhE16ZS3UDYjHlpmMWzjl4T3lcfNH_Z_h3zbX6D2gO2AI8TFKPw7EDEetlbo9P5YprsP5hEp1CCx3HSZHKXVzKI9Iph0Bw71Q0n2Yc7ZNvlyWvVDg6wTbF4mBHWCHZqqPh6q85j9SXfUbaTGidbaiPtxBsEsmBQRohpp_D2zPCZ-tk_ymoGPykYexkaFTIASghlJYLev4u39E5bZkJrDbVEggn6B3Nh9KghqCSBTImtaeiae86r482Ljmnwjx712qfaL6AyBsXZ1JA%3D%3D,2023-03-01
Medical Solutions & Consulting srl,Ingegnere Biomedico,Bari,,20 g,https://www.glassdoor.it/partner/jobListing.htm?pos=1017&ao=1110586&s=58&guid=000001869c4931b5817aae074aa6a6a0&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_b4c04901&cb=1677659288248&jobListingId=1008458977412&cpc=59DEFF8D475298C3&jrtk=3-0-1gqe4icehirmr801-1gqe4icf5ia20800-7a100155885b8471--6NYlbfkN0DYSpXeGMZ3BEPnMl_JO4iWKAeTSttf30lnNAqTRVQMG_dguU40PTYm2E2LdeguoBOhgb4XQT6hwhBz9LwusLQxrsZ_tPaR5GdThIK75zpqYcKWO2ZgO1D0GykK8QKjVRYiqwkFbKGf4nX-STmXWo4AlUVgTaNk4ruPGWCyK-6c-ogImbSoGJr-_3SEG6754TOGqNfny1GH-uyjMFAFr-WBZRdjcWxaTQ7B3paxGTYXJrIyZ8MwPGkSkDQ8GlQN92dPIeDEkxkuBYRKSK6qs1tyABEnc9B99RSqp8v1nzyFYl_IWtMt03fjIN5ySG9u17ic3RILmfaK5-zBoJNqet7gebp51fk5xy7TGq-KTXKDGPFPD1lFgCV4dHf9XnU0xMFt4v3KSmgSf6hf2ItMdIqXhxRvW2yqBDZVYOXCPFvzf0eongGHatVqg3SAiK_NCk9OEUr3Bt2QCzersY1ZlILvfsO4-maQ8s7ScRW8Jw8rE9V0W4_62vDAqmlpghHU-KhpNzazozEHGrXpQluSx9Z3Uk_TdoLqUnTWUEBo2kORrtLeMvZhd4kzqzI1JKdIa_U%3D,2023-03-01
Villa Ascosa,Cuoco,Trani,,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=1018&ao=1110586&s=58&guid=000001869c4931b5817aae074aa6a6a0&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_bcfdb949&cb=1677659288248&jobListingId=1008423848811&cpc=496C5EE6B32F83EE&jrtk=3-0-1gqe4icehirmr801-1gqe4icf5ia20800-ad408d026f6dadf0--6NYlbfkN0CUlN3DOAF1CJv2lp_TULO1HZPuDxXHfDLdLY-jYZxmxoWI4ZtGlnvOBDtLXl3JWf2VPDu9VlTGjJ_8hBemjq6M23kTktcToMUSfOfPA2Haw_Sm9_uryh3KiYoGV9XcvBarrm3WX4NiW3bR03TayJfPR8GgkSaqzqPO-vqPBo-ASrRR_pB879ByqzTkxewySncNIOq46RxIV7_SswQBGEMRYDHCQDYMNiQdUxS9EMFgjWSqcirSGcOCbJ07y5YxzqQW_FPrd9dyg_EbKsZKTuck6lV0GNvB2ulIq_vean2Huz3xODTXIhDNwWe3a6QwbFUC7Jh6yR4r05BBa9D4ozJ_VWHt6hgP4dtip6oKzstNT7HsTENcyzFkL36_JguGcaItj-LRehANMo2nLwNdR54YBSu2puFZfgP-uUziBfACke0bhkrQooiE79cNS1KikCGP17yOmbBTR1Vca0LLxUrqrcv2etUcWWSuyS4anvu4PRazr7j1t3yFFfpYmPcbs1dy2gAwXNuAd7dC2vh5s1EO24DHIbEUDLlCrZQS1riPjCzfXjrEYbxc,2023-03-01
Primark,Addetto Alle Vendite,Bari,"<span class=""css-2lqh28 e1cjmv6j1"">3.5<i class=""css-0 e1cjmv6j0""></i></span>",29 g,https://www.glassdoor.it/partner/jobListing.htm?pos=1019&ao=1136043&s=58&guid=000001869c4931b5817aae074aa6a6a0&src=GD_JOB_AD&t=SR&vt=w&cs=1_22e9edc9&cb=1677659288248&jobListingId=1008438184019&jrtk=3-0-1gqe4icehirmr801-1gqe4icf5ia20800-9fd32ba1b36d2c99-,2023-03-01
Iperal,Cassiere,Bari,"<span class=""css-2lqh28 e1cjmv6j1"">2.7<i class=""css-0 e1cjmv6j0""></i></span>",8 g,https://www.glassdoor.it/partner/jobListing.htm?pos=1020&ao=1110586&s=58&guid=000001869c4931b5817aae074aa6a6a0&src=GD_JOB_AD&t=SR&vt=w&cs=1_ce3473fb&cb=1677659288248&jobListingId=1008484141007&cpc=2CAED5C921A5F994&jrtk=3-0-1gqe4icehirmr801-1gqe4icf5ia20800-d540bff8407611d3--6NYlbfkN0DpmPMMzwTXWKu_2n22hZCT9BOVTA0gTUAawaHkj04WY0kweFoNp0YmPCnACepw2b-_m4gD9i4XyEIMFsqXEDrrE1CpQULSq0mQAKc3fvBGtVo9yFYBG0z7k8GAbveX5n_d5qNlWd89fvIf-R0a22kQL0ermxH5INm6-Md-SXyhkTPWP0nOJpguzm4bATza5bHqWQoU2SkSvoC-IDAWmXVM1tw67a-K_GcrS2Jnjhm77v9fwXhCk9-zlV1H0-g2t1I11RPVtCFbipE2_uR8-7SHTqpBO0pPZx2g8hjE_DaHoIPNJRgMTsJVlkFLVD4B_aIAStJSKR0AvpOwFdVai_C-nUZn6AHd7sdsp-lHKCJuz4TP7yGLqYIV6LfMH4lezb6dbCSSeXRqVHAysjakyQAJb_MEKyb3sKiZWzn5o23VIYoy67C0a0raeU1wwgb9aMDjwyZBk22lS2C7G3lL4Gxa1c2QGLnHAQYAmLioZdGfwr0X3ly0AsjdUS58Mohu5YHi2gmkjFKwNoM5yyIFHmfFZt4w2fDv8B8L5vButH34Syg6mW5GJCXOSIK1yAg4On_G0hcj2fm6pg%3D%3D,2023-03-01
Farmacia Bettelli Marta,Farmacista,Puglia,,7 g,https://www.glassdoor.it/partner/jobListing.htm?pos=1021&ao=1110586&s=58&guid=000001869c4931b5817aae074aa6a6a0&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_78b71450&cb=1677659288248&jobListingId=1008485404118&cpc=6193B0C32834B022&jrtk=3-0-1gqe4icehirmr801-1gqe4icf5ia20800-9b67a6b0611b2e1f--6NYlbfkN0D7Y9ZsLRxgVCZP0yyfBzJ89Yn1Np5GTt-inaartLzm0OCIiTvk7OFV0FbPtX7kl4rs1SRxuK48Ayg5Ad_x3c-Hal9uin4_wHby15VMj8aRzfnJYuwSw8M4x5y0eKxlu8hi4pHUqyr6XvbbU0pK5tM_yyzQXWRBw22Z4EWN1Xeht6l-X7YB_r2tGksMrJ6hILY8LhX4Z5xAgWaHdh1xV61GP3iCxzpttAYUNKYxUBczuPyzsRMGFWLvkRUoultRvYdpFC3NhSgQ3uDuJdu4-QsxlcKHv2-MZ2oVXqH72UmNsDD-aXFizy4em0r92tIqqD4FAKSi9D8FBdMcj8HgqV7evFDTDoR1_JJq8S4cAqoYNd0qM1kvYtrILyFMoO2wb1W6VccJDa9oFqYhIIFT0QC_ARbJYhrKhV9-jRvfdpS6qJ3rxPP0zadCnjnzfWQAS_svkznWWn5YsZ-fpQDp9-sIircrSbkaaPXu9HtkhroFFZgNACjf20K3p1MSLv8NdPSGGfnGTAdMNi3KQCIFbrVaexCxTZ7Z2DSM28FzMnhlMAZ4D7qtotJw,2023-03-01
Casa Midì,IT Specialist,Modugno,,13 g,https://www.glassdoor.it/partner/jobListing.htm?pos=1022&ao=1110586&s=58&guid=000001869c4931b5817aae074aa6a6a0&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_98d732e9&cb=1677659288248&jobListingId=1008473747039&cpc=48B9F4758953335C&jrtk=3-0-1gqe4icehirmr801-1gqe4icf5ia20800-3e64fec8992afbb1--6NYlbfkN0AOj_z0UwX1PWqNWOaEQ0MYzydDHmYnhEbXoO5tutqSLG_PciV8JV5FpLOcAun_yXyotu2-epGaCZMTM3epo6fLhsb8zB3dYhD_LnCEY5nMHdmRs_pqWXHOVpGmE4uUlOSL0Z5T2JNlveyhS5OpR-OkYpID0KZDWrRQSD57pSoxM-PWSxLQ_-aFO6-Lnzv3FZIaGO_byGgvKJZ9zG0inSKDUHz7987c3H_eVJJklu8Cytjo7467lHfCgPkhN2ABeZBPh3DFUivv780N8-0hryKuSLtlCDXdb9YGahZQGvNLWYCWHevLRyhR6IxC1kfSGhegYMmLURLsjjh9kBShnGkiaVmKZV7T8mFSfn4KWhu8aP_ZnIf-SnkdIApKW1uK17EWoc-VnGgT7_XWaea5Rq0c3gDk_Hj3jlBkQf_16jliG1c3-nhI-fqFy0QO7IEYT1A3NbH8CMoGRszMKgffit5kIe2sxnl22MOEo6rpO5vW03xDswOepH-z_3wzftCl06cF705UBwHlSkjdnQT9xwfQmU_BL97VU05XWRwbrgB5b4y6Nu5EQk6FWwwvY0LM98w%3D,2023-03-01
Greenblu Srl,Capo Cuoco,Monopoli,"<span class=""css-2lqh28 e1cjmv6j1"">3.7<i class=""css-0 e1cjmv6j0""></i></span>",Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=1023&ao=1110586&s=58&guid=000001869c4931b5817aae074aa6a6a0&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_3921e37f&cb=1677659288248&jobListingId=1008400234385&cpc=88FE657033F128A5&jrtk=3-0-1gqe4icehirmr801-1gqe4icf5ia20800-689d1b4e71ece0c7--6NYlbfkN0BG4apXNBe46UKYCBkubci6WSUXyvbU-raBbv2SABgz0X1yjZh94AatAMsjOsgknsm1PUn19aDjWe_6PlIK3z286EEB-OuSwu8xv4Pyr-9xVBPdv43yTisDRU7-HpyMeEH4kVkfwGDc7tSKIeKGkTAG4APuu2k5fyR4oPaL4c1hfI2ARjte_J7R2UvpLslWQoE_-C7DvvXkT7WMxFjNmej1isKXMOj2C2kQJyfWzYOyYKSv7yhvIG_jcmbSmuhihP4vf2ikUMGSbqolMKk4R4qouWdw9OFc6CYbX_2BBi-3fxKtc4_WZgW0LZmNn9OmE5F14fQGCXtSK3TUx2luXI817XJ9fOWiRknNzoIfz-Kx-grnDv5uGs0drvuKUroXnLptQ6eJJjRHkMlPidspv2YSjtwQxzhA16wdW-LdojGRimM5T6qtSUvmvtBlqb5Upi5aq-jUos18v5g284tPc02663bWPgZ42QvVx73bHjAnrVilqLSrIynpHzh5AVOlL_AderM0D562qNaGR0kqsqGXQjrv7AUcHCLlX0Uqk6l5z1xRjiVjzNkir8sbFCMIFdw%3D,2023-03-01
Eurospin Italia S.p.A.,Addetto Alle Vendite,Castellana Grotte,"<span class=""css-2lqh28 e1cjmv6j1"">3.6<i class=""css-0 e1cjmv6j0""></i></span>",12 g,https://www.glassdoor.it/partner/jobListing.htm?pos=1024&ao=1110586&s=58&guid=000001869c4931b5817aae074aa6a6a0&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_ec7eefdb&cb=1677659288248&jobListingId=1008476168576&cpc=AC285F3A3ECA6BB0&jrtk=3-0-1gqe4icehirmr801-1gqe4icf5ia20800-c5f38db367468791--6NYlbfkN0C1abZ9zL5NYIhXV7bfxDjOB5o2U9Geipmv_mrCPZiQ0iu8Xnde5mL7-oAyK2qtyyosnK2Cq8elKTawHyk7LSOzIe4SNZvf_a1REPSoXp5QwK2r8TNgGoYvfTY-Nqxr2E6VnX0qblh3sn0LQX2tqMGfNE4T3FYnT2CZzr9i0hQfR-mPI_IO7Ip64jIn7uhCqjocagvuGwde1Ux2ZNZLGvvRPbsVsUbAEnlp8RdB0fNEEI0VPwQRRLO-vJMRKSsCSI_t0igEPJabuOu7LXAWfVhXvTk9VYJmGrO6nR_dUh_Wk4Cua4kMng4JHnf0aAIddcFpbsZFwvWM6YS3FKQGhi7cMZ-nQQrSFAwb-g8MjatvaV6j3aydMcwyYTLd8puwb2EWnsOwZHO537EIG6FKyFI29jqdaDSPgFcUI3w9WoDahhmaY5VJ4uy5txqmvy9THiXDTudfWNI_T12PnoG2GtRUNiAYsXNPQdLgLklPFl21LJ5TE8sMobx9wI-hoFHbdme8H5ZwSr4Xevi3tlPeEfVSqAbyWWJhDjTaZ-ozJeJ2kM7xSHWfZ1Li7ttX0iNkrjl5IQ4EWtYBNZiiNIdVcf0zpQMdHcJhChnfhcTcU3OrfhnMuzuKJRTc,2023-03-01
RES CONSULTING Srl,Rappresentante Commerciale,Puglia,,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=1025&ao=1110586&s=58&guid=000001869c4931b5817aae074aa6a6a0&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_09b95fe0&cb=1677659288248&jobListingId=1008420363561&cpc=BAB9AA3F436D8911&jrtk=3-0-1gqe4icehirmr801-1gqe4icf5ia20800-4ec545cd0f3b1261--6NYlbfkN0Dno1nSdye3xKSvwdC0J3uRcrHpqQGHGyPcubQdhxljMgwcoLFvd08VuS-MynB49g39VxacReVX4liV3NYYthNFU4NmE3lhdnw6EAh9DUamXHiC5zF-3RMqDYkUU8gqTa_-OMkyou6gfYGzoBfsvX9wtSPw8LY-ZMToLDiZqT07IvBQRuFSRM_4iYu3Mjqd64uWvqEZIWWxtZ7aFnG7G58eNOW4LWPLDCQUcQhwWh8OUTjlZP5YRR46G8-8Po4YKaewKcOTsPxIqKtQW3UL464OmsnmEEqbIJG0yfZV8sAg5aH2DmQ1meaSQ6OJyr1if3ijNQ_1JsC6U2XzSYNCrThPNbpTxbwkRF9pUdyahVFf8nBA9xYTjc51fSfLfWKdAGjjBCi84WiLb4Q55Utztl7ilL3-uNA-NkB7Ouu3RsuWSARIWgTnArhN0dTAm15fWvDoxYH-HOQZd8JthGcfRekjyTVp3GZwp04oaBbpUJVFTH7U3wFFgALKAJQ-85Eb7Tn498VIvTpdkC5BTD_sxKZR7HK-xId_z-ntCdGj1ZqXUHr7yGyr6clTCGHJXXAmAn8%3D,2023-03-01
Chiarappa Investimenti srl,Restaurant Manager,Conversano,,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=1026&ao=1110586&s=58&guid=000001869c4931b5817aae074aa6a6a0&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_8bca9ebd&cb=1677659288248&jobListingId=1008411844053&cpc=F793441F64F6F721&jrtk=3-0-1gqe4icehirmr801-1gqe4icf5ia20800-71b86f6040a8014b--6NYlbfkN0BAgcmpeIrGhbA5FU7ZOSLwoOISv0yNNABgn26LFEpxsivYStyYaGuuniUEGX2GH8iqhpTof8jD_U6mBLvpMn5fFUUIlrh7ko4w784CHvZQLnJMDfBKGIeE7i4HycBQy0HyerC7DiPpZgLPRiA0aEtQaSjDs0VYa_Xb6u0aHEx7r0cKN4iTKNg72PNXI_DCPoD6kSf7jPuBwVqNoSqes9mzmDaOFQZmGVtI3kPRm8dhkYPtLb_yQjurQJjIoHnAKBxyEfr83KE49bSfGHi4ch_i_qv0OVw8EMzgBq-LKYLhD4ZTPjnv9_JM9_Hry9K2R_qfH7rMzmuOUwG0Opc9Oz-Tfp6rKLVyVCXcrvSioGiv0r76XqALpUz4-fGxSIqAjZwUIni_kzvUWHs3JhPw--jrCm2Gu8626iDDB86-Dv6gGmc2djB4IxlYWSn-JgT9cM1p5wSIPXXvdBBgtCESYQRstjKq3Ont8KNh57Vw7ZoqbqGQGhxe72JgXHk7e6hMihdseaG-x5Li-J0_qih1RLCQfdlvYwBpsWx6kFiTBf9rldTrn8L8HFzIJBMIkeAO1Ew-FQB2sR7IYg%3D%3D,2023-03-01
ITALY CAR RENT,Rappresentante Commerciale,Bari,,14 g,https://www.glassdoor.it/partner/jobListing.htm?pos=1027&ao=1110586&s=58&guid=000001869c4931b5817aae074aa6a6a0&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_6a247fd2&cb=1677659288248&jobListingId=1008470644538&cpc=2CAED5C921A5F994&jrtk=3-0-1gqe4icehirmr801-1gqe4icf5ia20800-d4bf5f2a7671fa46--6NYlbfkN0A44QbDCwFVfEzf3YWzN9N1Q7e5_3fz5sqdQR1d9_Ge2fnoLjY5zTXfdw-nkCiMddjFCc62AC8TtNcjGN9CH4hrCqbYOIfra-j-Bu0wrB2F4sZvdwg1loumj5BMnKylAmctu5h1D4kJ60HN-LPCbpITAdi-TfN3K85fnn200Rj8cUR2CjldZgY0MTfXmRP43J5KWhoc8OUgJEos_ZDNLQbBHfX-i0sXgU4rGRbN4l6dcq5yclgqZissT483-gYSQ4Fe4exCm8xgXg0fFvfXk2sNLJ4XtbRd22AdcC4re8qL2NPwy7Nef8FtRbIG41-w2t0LsHRHHz9KIzoO6hbupiX8wGf6n0rCd-brFRRpHR3fkGXtnp9Kg7WvsvfSkyJDTnp12F4BM8jKOxUz_o3P8PjVndqob0x4xuRNZOOGmyZpYl-p8eP0yaUvEp1oQ3V2-lxAZLvMMLQi1C0TND6dDLUy8KQJhkDLWIVCiHokNEs0C0UUJlrkoA0XCS87NqzY7t4z8kP24IaxUmurEPO_-6Odve3yVDHybbzAy_obl0_AOZVwLuJb6MeVyd2EdvuuNe8uyQnPlOmOEKZOzGV1GWgkskBkW8WIrL1mogq0lirVXg%3D%3D,2023-03-01
adecco,Meccanico,Bari,"<span class=""css-2lqh28 e1cjmv6j1"">3.7<i class=""css-0 e1cjmv6j0""></i></span>",Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=1028&ao=1110586&s=58&guid=000001869c4931b5817aae074aa6a6a0&src=GD_JOB_AD&t=SR&vt=w&cs=1_b28066b8&cb=1677659288248&jobListingId=1008428775278&cpc=44CD5376B8534B8F&jrtk=3-0-1gqe4icehirmr801-1gqe4icf5ia20800-c409462ad0c9b4c3--6NYlbfkN0AnZZki9slEX_z63wsqeqef2QbFTCLB32XeLZxhwflwiRdXftf8jmFK7AudwSoZPw5olmPJnIU8hlveBpNQ27aNnKBcMk-j4wR8NwHmehNp7s78EcuWaGjnRvxVU7i4NmSgLBz_oVWzmvrpE1Frz_7XS0Eb0KGkbfHTA2ecGuLkqTKI5k7lBs1u_Xsb-Myp-7cJPJVzD_rM-hrCRWOJnLIx_ZnXtIU6n88_kMG08pt8vlXCxGvnARrOv2Zaa33U21xdrYAeA-sTwdO4CzpHeU_MVZt3AvDqf2uuX8OWskfJ4lW_TBRaDbTmgacENtuI3gUp3Hmfpr01w2x1hPJgHoWKoANiPLxLQCSyB6_UPlC4xk2VEKxOh0s8tglQqXb0im-aeybD5esUrb9vtz9QQdbMo3lXyrtTpwCb330FlwolELTS8eTo7ITJviY6bqPMGW1Ub-5IUfziuXApYJUClVXXhpvO6NIABFyGuvjwd9o_JNYoShcInX2a859NJXX_LhvgMosXL7ue3CHl8XaGH_JPzx9t6ho7sTm2b3F7vEv39VgscfUcKTgsGlz60wmHFvgQuO1HPbAfsECe8ZoeygKBaUb9Pr_woIY9YURQJIexruQxgbKn82Sem1-MNF--EovsBLdW8E7UPFpKpxgAtjeS2MRqYTGPnLqE3yCdfK4EFDubPIXOXNjrGt9Xd_JueeFhog2TtMvjsRJyb08GGf0QiiX81tFb-50I-HhZnoE5DRn0xOWD5Ci4yOGKGqJEyip4HPrVop18zoOQHv_jTzdjkLXvzg4mPcYojBVwkHPOPMWxsAAVmfI4VhdM6TTYZto%3D,2023-03-01
adecco,Sviluppatore di Software,Bari,"<span class=""css-2lqh28 e1cjmv6j1"">3.7<i class=""css-0 e1cjmv6j0""></i></span>",Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=1029&ao=1110586&s=58&guid=000001869c4931b5817aae074aa6a6a0&src=GD_JOB_AD&t=SR&vt=w&cs=1_88c29212&cb=1677659288248&jobListingId=1008331606246&cpc=26740BCDE5E48596&jrtk=3-0-1gqe4icehirmr801-1gqe4icf5ia20800-c5402a2ac7a2edb4--6NYlbfkN0AnZZki9slEX_z63wsqeqef2QbFTCLB32XeLZxhwflwiRdXftf8jmFK7AudwSoZPw4ZXE1eK6I4yGNLcVjHsdxuihX36FLNuVbT0_yifIWpCT8zELOpbgGlycJGw8wesdMTbI2whiv-thIDgZUoFsHgQE8r1W_FN5WuzTrFumKTk7_wPJTyh43yOHXj3cwFGaKNC9gBUXEDA2Kk2KiNzr6FB1VFhzMeQ_4r9vQKjVcDYPoXc8I_OF-3ffVTN4Ui33Ww5oSh1CVOP8RvQEdGWdw6I5vWmzs67vM5UOgWrceKZTZKZFyxvk8reKN-TE-hbyejMB9hzXsPYicpm-GcHNaUeSfrjbjJDUSr8h8xba9ZKLCkN2Z11smTtwA0xpI29S2Sx0J17TIxd5_o_C8CGOfJT_BZSbA2GDRJQ28AkcVWPet0yXE4sgmqFg9mSQFoCONKx6axf5g6WggU5hG_h75mpDKgczPI_xOa1I2n4w9xOOONyvOZe-oOsPem1X4BFCxj9RCUq4J5aAcLeVW5eRj4QcPWMvaRyM6BWYJA9Qy9P0qh2UnnURDJKKADLAgvuiDRvReuYX0qR-1-Ncfn01I62mhX8XcuvgSav7vzHJXa2cfBoz1h_Zqzd0a9Yn0mpAnskxGkr5bDe59BhfXtIo6RO174oUcchjFSupasm9ScHedST3veKOd2BsrvljYL_nLyUgFZFRCaxOLFWOsC3IulSBgDndHjPFrXhSN9casZvVn3YxfEFQgjyjCsAkDUbvKx9o-qx3U_iIvtuU5SfIJH7iooW06oP3JYHef7pAmck-EVKU4Kha2O,2023-03-01
Happy Casa Store,Addetto Alle Vendite,Corato,"<span class=""css-2lqh28 e1cjmv6j1"">3.3<i class=""css-0 e1cjmv6j0""></i></span>",24 h,https://www.glassdoor.it/partner/jobListing.htm?pos=1030&ao=1136043&s=58&guid=000001869c4931b5817aae074aa6a6a0&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_3bea988e&cb=1677659288248&jobListingId=1008497121604&jrtk=3-0-1gqe4icehirmr801-1gqe4icf5ia20800-4f834fb6157747d0-,2023-03-01
Spital Uster,,Italia,"<span class=""css-2lqh28 e1cjmv6j1"">3<i class=""css-0 e1cjmv6j0""></i></span>",4 g,https://www.glassdoor.it/partner/jobListing.htm?pos=1101&ao=1110586&s=58&guid=000001869c4941019d951bf4f4642731&src=GD_JOB_AD&t=SR&vt=w&cs=1_62964937&cb=1677659292158&jobListingId=1008492189725&cpc=7AC3DD71FF7BF8F0&jrtk=3-0-1gqe4ig8ugaj7801-1gqe4ig9ig2pp800-24c5ddb716c1c9f9--6NYlbfkN0Buo0-3Og-r-fczJOHIjtPCAS-MijvoYB671mbSoNWf3XeLkpsVxnaip2znnnaz4uLXQtgN1TGBbYYrXgWBxPe7AbheVOUjEk273GdeY81K3qLurnZz3xgj10hjVacIP0D2W3o89o3-KmAsHiWeuoKbDS_KyYN6ltTvKTUEjpvFcyJzWEPXPWUmm3ko4QZrBvHUyLE_Sf2wCWvgOfzuKQE445_crgEg7iOPp8_D-WniRHbyLeWqgwAUIpt1OVseH1arDLjp0PdaeDr8i2ACqNSGgYUqBmbnoZsu4N4gDM3seRoLQVLp32s2ybrcQJctFoCHdBB7f3XCO1SxhaRM404O0itYb4FGM5Jz4Ypt8607JkySL-iygPOyvcCbsMdKFt9-xnX_nRr9tq8y7KEQShXS3Y-3ncZkEUp0NtJIoxjQTeX9F5FSfm5z9PJa7Xr7kbka6SbdXE4fsyU1-w9WC1aU6jHErPUKodto9loBGdBlr2PHNfpmQdfkog2x0S9TEnRh73h2Kiwm_arpWlNFUMD6-U_Kue4p8mwOWiCAF67BYXnrS6Mp5LkxgklwKG_XGgGg8JAcVLyBOlCYtzB7qBo-tHvh_v70vJg%3D,2023-03-01
Guess Italia S.r.l,Addetto Alle Vendite,Bari,,13 g,https://www.glassdoor.it/partner/jobListing.htm?pos=1102&ao=1110586&s=58&guid=000001869c4941019d951bf4f4642731&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_239d5eee&cb=1677659292158&jobListingId=1008473550121&cpc=B5F6D74B4EF69A07&jrtk=3-0-1gqe4ig8ugaj7801-1gqe4ig9ig2pp800-f45c90018be4cfad--6NYlbfkN0CA67G_SAGmLKr1-1zGryutA_KuKy7K8eYaAWAKkAexSLJ-g7tP2z3xY-Pu5UHMF1qOVLwDiMRcW4tSH4z3vV755TZWpstc_oGOuq8fNrtxPY6tO5M2j4tsdEv9lTaqo1_rG_RV1RyfjL5mqsBJthYiaYAJWz_uhvRCEu-x5n88GM2YhV-za1yaEwHWwEC-bc0Yr0AKXF2pAGndWbAD7wLGkcv8SfH9aM98F4gOUYRweyD3-7vRV0pUni78XDH0G0p6VdOs5ru6e1QPAqK1_mvTEm_7i9iiP6aBVCKJ2Un4X3SRl2SoG34aNWKzuPdfgunWTc9K3aTwmhRc7fWjXRuKcfp5dfbkEZwzcYUGK9K4aWPgJqlH73Cc-RKLoLoJ89z6zUyYl2ygIX1gBqnt2BlHAXzC-IWWldkcqlN-F8o96mZfufjIJbefF2EZjJAfkhi6O1VMTIzZTLFric_05eV_ZWgBZrSD-Wp22v4J7z6HZeMG_cUAmq84hH3HxFyuqfD6AjATviI5DWmMzdlgNMI15zfcllAnhGqZHaaVfb2hBCsxzq-4DyFBCPOX-V_FAvbKGGTi54jJA7S98Cqk0mV9WdFX9a01RIWhQgCg5I6qAxLcWB4iK5A8,2023-03-01
