job_link,oppurtunita_carriera,stipendio_e_benefit,cultura_e_valori,dirigenti_senior,equilibrio_lavoro_vita_privata,sede_centrale,dimensioni,tipo,entrate,fondata_nel,settore,segmento,Opportunità di carriera,Stipendio e benefit,Cultura e valori,Dirigenti senior,Equilibrio lavoro/vita privata,Sede centrale,Dimensioni,Tipo,Entrate,Fondata nel,Settore,Segmento
https://www.glassdoor.it/partner/jobListing.htm?pos=1319&ao=1110586&s=58&guid=0000018669397f87ad2ce8535e554a00&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_a0af147e&cb=1676802621592&jobListingId=1008433143749&cpc=5C70DC7FEE0D01B1&jrtk=3-0-1gpkjivt9h7gl801-1gpkjivtrgrhn800-22a99cabd4e99481--6NYlbfkN0C0jkC67az_l2JZOdjrYW72hY8OzNLs-wjENDeKvUUf1piesqsELzqPpEuaqx3MAOT-XHWw2gUdtpMOHqVj7IP2L3qH2A6zmArfK7ELC5YaoGs9z8wMHRvm9MXENeVPwCEKajFVIJI9P_YQAnH9Asyxa3kVF9mMjAdIn5axFG0rgrhU_CeBPDo_486KloRaMrjWo-JbqGEdznpj_4Sz0HXUfshCwMh3iWuBFxJYE5_6fOflmWAF2ssP1P8qRAwgPlijTFZIPzGHFt8cJ2KLjSY4ty-uAQLdSTRalvv1XY689PZvfMXC1WPV3KubfDvadBcpRS5mnOKYKX7vimXxAVWu6eo5Q7HPWfIfoSNEvMuzuHn2NliodjnJ6-j5cTd4VSDfzFTgTTxMBuA9U2L_-QwZGXw1JfF7wcl8QOSAk1zVBuBgRhcV_FqsDOjp8G0D06Uiioj7Pi6UqfxSCuJtlzY48H8Veoewbh57ZB0agFXahpN8Ce3dSBU37JKc4AtgapqW1Lww-FOdOCE0ElKxBbf9jHUFrsqSH-Po2ZSDzdUZ5t2Lx1b_qABNO_5Ci3Nq6GVxgvFS_rZCkktOZgBy6k_L9ERImcxUV_iPM6v999wIDQ%3D%3D,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,"Milano, Italia",Sconosciuto,Azienda - Settore privato,Sconosciuto/Non applicabile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile
https://www.glassdoor.it/partner/jobListing.htm?pos=1320&ao=1110586&s=58&guid=0000018669397f87ad2ce8535e554a00&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_ab8d3ad7&cb=1676802621592&jobListingId=1008411726996&cpc=FF950A86FEA5DF54&jrtk=3-0-1gpkjivt9h7gl801-1gpkjivtrgrhn800-25f0b18842154ed5--6NYlbfkN0C0jkC67az_l2JZOdjrYW72hY8OzNLs-wjENDeKvUUf1piesqsELzqPpEuaqx3MAOT8XxSrNo8KMiWEmCwE64iqXZER_DUaiyz6vr7gKoiWxio48tEKulg1RxKgzLQ0m06tGIo75Mo2IICs8gRTmG5ZVRyW73tAfsPXTBjYAYDtGMCeszSS95XIkMpBoUZ5uaic1YPqQ7EUwvZ81fr12SSrBgi7j9XAa8tYzciDlAlKwkv8u3ZECncQn-uOM3m8RoZ-YXQ1PCRsXYNEABQ-qu7_YsuxvdLjut103UJHxR_DKyFFhGIP5G_kNQNO6_7eDEi6saS2jLOsQSyBN9662PQwyIU-HLKa_lE643CfQoAC9OTcZ2iempocrI3IP0kEjld3yTaoFtawfwSm1g2hi9aH69fvptp_pZwSojTiEocm1Co3vinPJZKUYrvvJDctWsIji1xvei4yWEEe2FNyZkVM74X5Z55EVoZfDff4SADwZFGKczXtk1Mz5-QIff410utUgKvUHb1M0Oysu9hyHgX1mSmKU95Z6yjII77M-kh0JhrvwstO9rBNjU5SjQ-q2a3dmhuKC-fcONu8_HTCbowYnHEL2zBz5EZcDIbIfK5i2Q%3D%3D,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,"Milano, Italia",Sconosciuto,Azienda - Settore privato,Sconosciuto/Non applicabile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile
https://www.glassdoor.it/partner/jobListing.htm?pos=1328&ao=1110586&s=58&guid=0000018669397f87ad2ce8535e554a00&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_ab5bee51&cb=1676802621592&jobListingId=1008449397091&cpc=5EFBB0462F9C6B7A&jrtk=3-0-1gpkjivt9h7gl801-1gpkjivtrgrhn800-57abbc2bbb4a3641--6NYlbfkN0B8GI4iE8l613E8BDLqmxXt121yJnkdziygoRlFR7SR92zAOp3_fUGxjwRmMfEloEiccoVXtlTYEbfq4x1eJDYp1ZeST6VVSOSkRqcTVmZwQU3GBYFnBuJKcAHGkmWLUm2ZDYDeKxUsGBYsQo4Rxn0nkZq9HZXrV5WEeKv7ciiTDXU5RWvdM9ZxlhO7r_9-Ijjqyb3R1v1VbEgdm_lFmHdEwr9PrktW9G0bB_1-cBE1HBGwfunDVHqhgvA31YsjyKvt7LotCS8stPObgGX0nCybtv5aZp_2yLb5-8zh-5fS2ZTVrJD1x2xhczBortqzuN0G79NUs9Po-bFSX88aUKnzliomwn8jwu2AcRwb9my8I2cHB4rgpDL79PTFC835rAKdkmzNspWbuaZvIAJ5IEFl-SMlGnKtbgR9S9woh_q_p-s-_u9RohOIpGbChuLiXTS00rF3rPadrX78psHNtQ6PRpKrDSYy61l8afKpugult6e0NTgPgLJ8AQncu1BNA_A4NFw-R9UV4gU6ifRY2HkSgBE647jPImXVT4mlwrBO8m6txEbQJO-_yi_2P9XpYgHNZnvtoEXApaBdAkZoW6dJ,3.3,2.4,2.8,3.4,2.8,"Roma, Italia",Da 51 a 200 dipendenti,Azienda - Settore privato,Sconosciuto/Non applicabile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile
https://www.glassdoor.it/partner/jobListing.htm?pos=1329&ao=1110586&s=58&guid=0000018669397f87ad2ce8535e554a00&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_2afd84d7&cb=1676802621592&jobListingId=1008457617646&cpc=8795CF9063CD573D&jrtk=3-0-1gpkjivt9h7gl801-1gpkjivtrgrhn800-2ddfaa52b8bbdf54--6NYlbfkN0CUipGQm0QaJYO6CC6uwHoTSX5ssn8ecuqbExbs2vwAEvgerAx95pwqvHiZN4CgLM9VPWy-NMlmndGd9RZRLU0VOYnJWcGTRoYlBUslAtWYBGhjlL6Zh0blpyZOFgHHgX_RHLLWYBB1vC3eTsuuDfKnTbW3JCfV1PVHjfXozNKX-LuH8F8kEm83aB3czUQBg_i5RUOm4_9n_1-1KZPxHap26EQDU-EPkpqgM22lVSpiC1vbE3k-jRzsq5JrdPV2gLB9RvxYmALTLwf0FEEPw1FjJ3os_zmPgwZwqs6-ldVq3jPYuFkyHdzUbAVw4yewWXDM9dmD798yKfjAELNivHoswIVES__0zxqcf9hGlIog3_UQN139opoD8OhYpMBHp9U4uj9Fl08KXfbTwzPAZJ-JB3BSOXFHXr0ovY387UygeVIJ958qt1_AnQpfr7Dy9LwukhBrY3BMdCnt4jsOp4uADVc5IBYODvKAfumyh4I9o9yW8X55UgmYa7Bfh02JXYSGsv9hfybPyTbprDDdvH1O6l76YAEkgqQX0ub3M4-ZUw-FgNjuhJsqEIdOe6CB4MNW9Av7w5AgLCLX5P07qGsw84bSh3hHuf1uqP92Dj7jk9YJ2Wki6AFDIqXUO2OgO2X9kBcLz_4ekySXS0J1aPsrqhfGeBYNC3SCIy6F75_yAg%3D%3D,3.4,3.0,3.6,3.4,3.3,"Boulogne-Billancourt, Francia",Da 1.001 a 5.000 dipendenti,Azienda quotata in borsa,$ 1 - $ 5 miliardi (USD),1969.0,Consulenza HR,Risorse umane e selezione del personale,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile
https://www.glassdoor.it/partner/jobListing.htm?pos=1402&ao=1110586&s=58&guid=0000018669399f4b938d9ea8085b3c9d&src=GD_JOB_AD&t=SR&vt=w&cs=1_b1c8c3dc&cb=1676802629709&jobListingId=1008437879403&cpc=45DC3EB807283E85&jrtk=3-0-1gpkjj7rem6rg801-1gpkjj7s623j1000-70922d06aac29a2b--6NYlbfkN0AnZZki9slEX_z63wsqeqef2QbFTCLB32XeLZxhwflwiRdXftf8jmFKda-kTTl3QRmj7tRtVZSm0dJKaHQ-y48kgFVljL9XBIVHbIpwbl82A58PIu0oaAHYHOhw5L6Of98j_K7Kkcs_YSYIFvmm4BNw6Iepxd__8vs25U1hQ91O3IRmX-uYEf_WweLSg1NOpIhziEgrYgGpWeEWBwqsqBDVyoI_Aasvk--xW94MNx9ci_TzH5xjGjWInbJw681h6gYCkWRwizYe7CiJgSbSzf7dgJfmVYoA5pxbupKYAXlJ407o2gF1grvwNinnwHPiBxeyI51eDmh9sBKk-t81pBE3bExtz2U04YpRosk7WgIeZjfTDF8vLNw5zmjo3ipt8LROFIWsTnmBOPVHZNT60-xfe4l3KGMy1nLP690saTlYa534AYxWuDVD6E8YNRC-7omnduyP65_WW_kqFFO4ul2YkRflpDVTG_UzK3gHzmaVqd36rMEjQ0bCVhamLTJVmEIraUfC1onf0VO6bUJqFw2bCJT-P56n-kg5P55R0lCyIA%3D%3D,3.5,3.2,3.6,3.3,3.5,"Zürich, Svizzera",Da 201 a 500 dipendenti,Azienda quotata in borsa,Più di $ 10 miliardi (USD),1996.0,Selezione del personale e subappalti,Risorse umane e selezione del personale,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile
https://www.glassdoor.it/partner/jobListing.htm?pos=1403&ao=1110586&s=58&guid=0000018669399f4b938d9ea8085b3c9d&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_d4a30fd8&cb=1676802629710&jobListingId=1008145082584&cpc=BC94DADD91C18169&jrtk=3-0-1gpkjj7rem6rg801-1gpkjj7s623j1000-2d4669e791f789ba--6NYlbfkN0BmDrR7OGR9gJmF054fDOj_Irftsb9Ib-ykftL4-GTXRCGSkjph3fWfRaWfCQT5_RZIIwi5ZOQo4KHPlotQaPWrrPdZT1b-FA-vJKOIGBrAutlSGTJ4f_4oqkp5fRO8pUuHjCOh2_viFsl9XF48PJnC76ENcr34roaHvgjO10T8WBSS53V_EEe1lQokHHUBDF2Jcldq9LKVytfbltCIMyf8fI3t_Okxd6y6CzNBBhJpGldDAoAyemP2gOfm1ruV_64udwjLeKrxdAfRSpcGHqdDPmFOsIXV6kPb9OuEDpZpeKihc_nuS5exNZtwtYQ0obkO39bitEJ5lTh98i6MRVoQC4GFf29m8zRvtzaHO8cMZCPPi9uW6OXlkyKjijIdOXq4sewTpMHrldyc75Ji_HRBbzjHCdSSU2rK-RRFDNKU1ZM3ZFAg1Ox6Vi5_ErGpGO_WInS1iGXK0JINyI8QffLOJi8dG3ZEfC_YJn02PzV-zxFLqjgY6qUlK0UQzBiu1FS9ozvIR1tk6VsoVxJxKO1B-Jc2DRH4fni5AvGLUDht7FElet4bZl6p2QBhrHjhnNIll-YfMEEz9MeZb7Mwr2t8b13A1OyEeAauqPkTMaTiL3CF6ZP5ZCaPK3FX2-qV5M4f0FMsAs7vNNukyEOV_8sYx__RVAEgSHc%3D,3.9,3.2,4.1,3.8,4.1,"Milano, Italia",Da 501 a 1.000 dipendenti,Azienda - Settore privato,$ 100 - $ 500 milioni (USD),2011.0,Servizi Internet e web,IT (Information Technology),Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile
https://www.glassdoor.it/partner/jobListing.htm?pos=1404&ao=1110586&s=58&guid=0000018669399f4b938d9ea8085b3c9d&src=GD_JOB_AD&t=SR&vt=w&cs=1_9fd7ce8a&cb=1676802629710&jobListingId=1008428775077&cpc=9EDA28EADF1DF7F0&jrtk=3-0-1gpkjj7rem6rg801-1gpkjj7s623j1000-9a5cd7abf9f390d3--6NYlbfkN0AnZZki9slEX_z63wsqeqef2QbFTCLB32XeLZxhwflwiRdXftf8jmFKdzY5G2Tp0o4LyaMfO5bKfI6BSgbSM1oSE2GJ3ZI9FOpBY1ZsHENkmIPZxYclVdIc1GV921cbNTff_ZU9A74rtysuvGvYZqJ7ptwQzrZjSasFBgiuvt9F3qaHoo8T0lxVKshBd32xkmJcE6YCl3AWnCx8ZCs2V4H-YGk2cUdZtLOwS1uULjZYwW9ygXu_PMQM1arrk0TTOvWVBoGUzQcL6-YgO7a88128YchqDDnG2gXyFgntJaMY1dD91DxIAp0K8U75fLWaZZMHBkwpg0lqbsfAZHc-8oWOq_cdIz8XWSuwODGGd9l4wMyn49ViIaQD1lHNPsZR-jPFrco4-IuFLDY7XdmVPMPEDXhxbSrz6GOFkghY9_i5vWU5Y-LPrZZnGaslAqOj_a7QJoFBjPbaiJ3B7LfMlBFS_ME53vYaioKZUU8z-gRmVW05SbqRy2tNSMohsFe3jDKWJXUYzkien7mF24ZlsCHtcSG9zWvQjfPPkLanS11AEGQ9Gm4BmFqOuqF4gW0tfwcXTTOf0uJZ4zO7aQH0pmJ5wjv1B-aBXi12VGNGL7EhUhR7igFeI5V0TBnRe63imx4rl_9fWOlTFc9BlXT9hGTQkNVUeA4XWOSH-aL1TzzRRLPaBhfJJtbQ34k0c-az2ssAQajgwkqoIXUI1n-95OlBUN71eEpS_So71dycaX-7pROClQ1dRogqQFZcRDWJxeHOeREwuu39xD98RUVTbyrX5YGzivfC62NJOW5dvuIgfSEpGB878Sy4HuMdLaEi0aK8859d8U-ExQ%3D%3D,3.5,3.2,3.6,3.3,3.5,"Zürich, Svizzera",Da 201 a 500 dipendenti,Azienda quotata in borsa,Più di $ 10 miliardi (USD),1996.0,Selezione del personale e subappalti,Risorse umane e selezione del personale,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile
https://www.glassdoor.it/partner/jobListing.htm?pos=1405&ao=1110586&s=58&guid=0000018669399f4b938d9ea8085b3c9d&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_af0f8c51&cb=1676802629710&jobListingId=1008424011350&cpc=2CAED5C921A5F994&jrtk=3-0-1gpkjj7rem6rg801-1gpkjj7s623j1000-ffa3be6a41b935a7--6NYlbfkN0C1abZ9zL5NYIhXV7bfxDjOB5o2U9Geipmv_mrCPZiQ0iu8Xnde5mL7-oAyK2qtyyrjruc29eqthOFihiCpVV2iKNxg3-2pGzqzdhrYHe_2b0kmI8M10weyxx7VRkrOZBxQTKt-YYxGR1wFbat49fg9FZfpGWbCsIyNbP1-2phrK3BaGfUg90GXyegqfWy7BXLyPDZaRPpOHdGVfM2EBwPx868091R_Z02H23k8bZ0HqR0uFHzspeqxTSd-aHKCPq5Un_-m-a8PT2-olbRMH-hdXtwtdBDf48QSDmuoVT-hkLeswtURXY7S-IaSOKv9z4fwJklC0sPD6vGZWJAC0lTZB3KAy2Fjl4SQxZdmY4-_wS7-DJkAbYeYSqgMG4mvjzpGca5uM3BJqrTQbeglZYMbbenOu5OFg0K4z0iKIzd4_Rj7l7679h1esM5wyp5HMZwE05FulY2Gwb5lU6ow5XwLnGVlWxDgFGu_T3BOVtOYdwLeFPsGJKQOJkE83i568bs290Y_VGWnvKb0uMKKuyhJuIAe2K5dWXN4nh0po3AIT-9vsCY6Wit1wlhbI94B3wtPewZk7YfCCxDBVEf_sl9noG9hRstOKIM-P908exk0T1zK_XinljBLG95euz-90lQ%3D,2.8,2.5,3.0,2.8,2.9,"San Martino Buon Albergo, Italia",Sconosciuto,Azienda quotata in borsa,Sconosciuto/Non applicabile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile
https://www.glassdoor.it/partner/jobListing.htm?pos=1406&ao=1110586&s=58&guid=0000018669399f4b938d9ea8085b3c9d&src=GD_JOB_AD&t=SR&vt=w&cs=1_09dffd75&cb=1676802629710&jobListingId=1008428777103&cpc=2F9DD8B511C89582&jrtk=3-0-1gpkjj7rem6rg801-1gpkjj7s623j1000-169b2b6547664e9c--6NYlbfkN0AnZZki9slEX_z63wsqeqef2QbFTCLB32XeLZxhwflwiRdXftf8jmFKHykkGYm-qu6J0gBIxgy3hCa7qrv0Mwhw588ArWco5L_wB2sWS_3ACLlTSdtmGHtA1vSEMq3f-SFT_2ofZ7IVJ12FG8VaAZiEgh_AXjj4yCuDB0dcm8uSIM3AyCkszcztOfcT2yYK38U5UhxZEOZ53TUn6excG-WRt6LMvejT_EgnJ8phAGio2M0rh_K1V9O1YN7Gwj8ziAdMgYqyOquzpxdpZc2CwfI4UXVnJytQsvPAx0NQi4jeuOzDIuLKHfaJFiu-b_Y7NiiF2omBNokZixnBt8fPXytv6YBEpCiUW2wt4zvjG6cWNMeQPz5UTvoO31EEI1d1PFUVfwxqbY-_2kEF0q-RV9WVcrQ0eQp0vKbcvx2DEEqajp81P84I1iPu-63YR3pYnRmfiQMUwntmz42kfdEh7DFkdNCZMMM5vG-IO2ZdLVjrCGJZzxMFf3yBZeVBHdT9J4H9cOUabTNufoyOW560agj2mTnjCUwFiBhyp7a1pPw_OduUokp9zE5W_U1W_dGjMaoRJBLzSopV_53RLuBhrNOahLo2m3bPRIlD-VIjp9Ns_HYz2qL4x1x6CWdpudzzB72Oo3fWFUW8I0JKocvO8rgm-pSe1TGVULG2gQ6EuBIYRtSxC4FuLXw6HBN1VGghQnFZLzq0ykmy5kQLGkDb5Q8TAYhhWq2gONxnmRrckRb-XPqOo61rmR_80SW1viN-HUbXoafPOOzc16DIrq47a1-bzZpMxCp-MNTrG8ZtMxzzqMlRC1Et1zxAbVYU7do61WMWJ8QwvmkXu5Y-iockmavH5wy_1LeFYKg%3D,3.5,3.2,3.6,3.3,3.5,"Zürich, Svizzera",Da 201 a 500 dipendenti,Azienda quotata in borsa,Più di $ 10 miliardi (USD),1996.0,Selezione del personale e subappalti,Risorse umane e selezione del personale,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile
https://www.glassdoor.it/partner/jobListing.htm?pos=1408&ao=1110586&s=58&guid=0000018669399f4b938d9ea8085b3c9d&src=GD_JOB_AD&t=SR&vt=w&cs=1_db4f2d9c&cb=1676802629711&jobListingId=1008428775418&cpc=40021B6B9FB64F38&jrtk=3-0-1gpkjj7rem6rg801-1gpkjj7s623j1000-030b7ef8434cfb5b--6NYlbfkN0AnZZki9slEX_z63wsqeqef2QbFTCLB32XeLZxhwflwiRdXftf8jmFKdzY5G2Tp0o4LyaMfO5bKfBVXh5IMas0LbCt9XRFcfRLn6VKLNaVMrf2H6R594FJn-WwXeED2k2Bzr8WYoQPc4pY0qWnbST59RVy8_mkL1lhhGRy-5NP22_ocMkpauANkWtqrocwzWfQ8pAjUE-hrcHwCuULd9GGDHfXExPSL5qhUoxDBbZka8bfmmu6Jvx7pniLyUiiq1ZbtLyO9ELVLR_2TJTRgmpriLiHK3AnvVGNXWbU69duJD_jFHjxdGjZMMpIOq_n9hRll1D8U64pILKsfpmq9vOu80nT8a3NmiKlyg0lwbgpwKh6h9hQ94sXaIQa3xKX_S1q67VPrQx-OGRnOERCWKsdT8IaHKxfi1TFBB6rme3UnzQC5SLMYr3svjpMSV75DP8lPBjvb4jIDLO_c1MpPT1P-UpNbBz1gegfwA34UuCOV2l0yMXZbDq0UTS4BhZOSrhrVE7L38JNNch3zJy7D6wKLcbOcWjszCQMvNkzMpEQgP00bhpo9_b6_l9LGec55gLDUn_N_I9HRjMD3Xoj_8u8N7JCHlS5IDi9JK5j0KLArD0_pRUQg7FpXOa5KHVrIlINz0O8EnpL1-ktTbDa18hy6yIu9UXf0oH0VnyCc1I_K1MNl9U2seDuaqO2JrwVqIs7ZdN_rNMgYWdk2kiV9bTUyTGz4ACnk7ReRAC71AXVqcJTeV3v5PlKtUfD0TRY_N_Rv5HQd_hAeCMSK-nZ7CP4aBTWv-iORJePDbd94ylaIKSPf_lgO5mksmTjE4MK5rO0twIuyiP49hwoETBIEgGktO7gblt1ZOug%3D,3.5,3.2,3.6,3.3,3.5,"Zürich, Svizzera",Da 201 a 500 dipendenti,Azienda quotata in borsa,Più di $ 10 miliardi (USD),1996.0,Selezione del personale e subappalti,Risorse umane e selezione del personale,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile
https://www.glassdoor.it/partner/jobListing.htm?pos=1409&ao=1110586&s=58&guid=0000018669399f4b938d9ea8085b3c9d&src=GD_JOB_AD&t=SR&vt=w&cs=1_15f98c75&cb=1676802629711&jobListingId=1008428772912&cpc=1120CD366D53BFD9&jrtk=3-0-1gpkjj7rem6rg801-1gpkjj7s623j1000-b0683a963eb21d81--6NYlbfkN0AnZZki9slEX_z63wsqeqef2QbFTCLB32XeLZxhwflwiRdXftf8jmFKHykkGYm-qu6J0gBIxgy3hEt69qFCo4LGilRQut-05qFU2mKUooQs1c4Gn16pQb0rnbSYEjQ2qSfxLWvIdz1CwsBMUmUtuDrMAGLo3f0VQNT7V7UJd9CBgYC6JOW42dbFiknnMGmax0zsecC94tZh5-ayvFQFf6AZI864FVGDvUntKZW8DkXF5jQvc6rWbMpiktDleU8AxGoEpO_4h6mLGR4NW0eqBLDfOXWQpZm2DbeNkHDaAaljBTh6udu-MohhTw56kPxyX_vUwUSrqY2UJV0526ebZBwAyZBoCs33g-EKI747ugyHbCopzou6iLM9RHxYoaHI1y1Xz2K2v55VxOCuTyHPaQgOhnZGqki0VwZMhX8-1tEO4rFBMs8zHV2Q2BTAJDSRpzA9vhlkJST2__IBwVpEO1j8xa1EnNPDE6WGVNm8xaWaXfhJ_zGx4OVj8RCffnqcfSltVzQ9KikH48jRyEqM0oQkm7V956QoC6qwwq6u0H622KkP4e4IhSQM99vEfgFGcr1ZCExJ_IjGbKzE9ouzad8s4ZqzKTfXJNwWZbRajPc1MIoZn4LRSiUNHMlTagYECI6ZfriUd4NWBthNpxyGgRFWN-Yxm5L5Mzv67XkHoYBX0eSwMu9Xb5TuIPZSpJY5JCHFpwZWQ6wlBTH9IKNE66MKrTTZgghas39RP4c_5wrIL_qqJ4-ZFxXlTOJ1yT2Oeen-Gx1gqZImiTYLAYFQK93nQvy3Ya3OnCKorCG59oAAw-l9-b4rOwK4UBzYGG7a2gdHPotvFd0CfydyUa3y1fmP,3.5,3.2,3.6,3.3,3.5,"Zürich, Svizzera",Da 201 a 500 dipendenti,Azienda quotata in borsa,Più di $ 10 miliardi (USD),1996.0,Selezione del personale e subappalti,Risorse umane e selezione del personale,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile
https://www.glassdoor.it/partner/jobListing.htm?pos=1410&ao=1110586&s=58&guid=0000018669399f4b938d9ea8085b3c9d&src=GD_JOB_AD&t=SR&vt=w&cs=1_264d5330&cb=1676802629711&jobListingId=1008419244279&cpc=1CBFC3E34E2A31FF&jrtk=3-0-1gpkjj7rem6rg801-1gpkjj7s623j1000-ecf9c29168906262--6NYlbfkN0DEfmD6JQM7-HYhm4jDDmBcRH1b0qR7FVEjWKgiWJa8VnFtFWWxEapCqJNPm_0NiMpH7g2A5p9VDKzCAcn3FKO0sbTQZAzgZCoIqMJwvwCtP9BC6Pte3VI0ob5A26DF_BKBcc1l8zL2wjSMt3SUjp61-J8JQEnM8mD-sRRc3oQRu8HR-94xTbgkx0SS5dgxJ3Po-wykYPn-5FB1syT2vpuvRflMr9yxrPN3LbhoGaGYYPBcrWL4M1drz7aS-6LEkGHA8RUn5Ge-mLJJoLjc47CL6-pyEu26VkjJTaD8RbQMYuiZf1Xvmyteq5ThljUOwpdDBo7TF7_BZk7fTcNCJFo23zTD9bzrA_uUIdHe2VLoHen5Wvb9proLZE4LDL1GYm1dhLrIC6BwQ2lMoQH7fYhz1FkSEXYxm7IAxrPD8U6Vhoqx0-4zNjSZ-tPqEXdC-Sz9i5MzxPTXClcsWQanS0mJdLOS2ijmYMd4kf0dVTVPOXsFu0b_GrM8odf0-ZQEL49M4G5R4rSMrqNAQXybKdigCoMu7TFZLsIVQbJvJ4eWY1Zl3dNVew4HTmO9EKwlyploJS9OrDtn_Nh7hCNLXQIF,3.3,3.0,3.2,3.1,3.2,"Milano, Italia",Oltre 10.000 dipendenti,Azienda quotata in borsa,Sconosciuto/Non applicabile,1955.0,Ristoranti e caffè,Ristoranti e servizi alimentari,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile
https://www.glassdoor.it/partner/jobListing.htm?pos=1413&ao=1110586&s=58&guid=0000018669399f4b938d9ea8085b3c9d&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_f9f3085c&cb=1676802629712&jobListingId=1008433199483&cpc=C19BE7EA145E205E&jrtk=3-0-1gpkjj7rem6rg801-1gpkjj7s623j1000-b4d0428a5c7a4936--6NYlbfkN0C0jkC67az_l2JZOdjrYW72hY8OzNLs-wjENDeKvUUf1piesqsELzqPpEuaqx3MAOT-XHWw2gUdtv5EfooNMo_duByaiSUlECr2eOsZ_V-c1BF5UZacE4n_np2t9driaS0PdTowyNvo1YuQk9JIkA3B4UYDi-OzOIfP14FPG5d2Of6MIGnkYWCOSD4AWHA83X67sevOP7xQnEiXSj1YPY0qGJn4MrK4WtTCLe86lkgyE_iRIjYgKrKPbtU7shhg0GgByaAPc2pyQtgk_6jrw8CsKXHcdFw1Wck8k-wABdkKIv0S1uF5QpAwlMFbBRBOHeZvBzbZo_bGcgH4RiCFWUkyemSsTj-hG_T6EMYdqZyC3gNJ_O5bQZaRtHX0tzOJk__BpUIBWsvcmpVcvx_qbeo6xRvQInJDBWfun3Ber5z3tm-OrXNtT8spBsyhXaRShVSe8yRJVL1745vXqh_8mPZH0q_m6BaIDJrhBMq4tv72gEcuRkeZqV7zwivlIW9dGmieyxw5OGbMPTsI1SqeMntVwmMFJ2fI35nQUQaS0TQ7KYi-1cFNl07D-f1aWM4ThAU8P45bOPTWcoTU2ZdaLXemJWUpozw7CKlNyid04lhgNaKRn7vfu5nYmqvEx4ZBjos%3D,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,"Milano, Italia",Sconosciuto,Azienda - Settore privato,Sconosciuto/Non applicabile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile
