company,job_title,location,company_rating,job_age,job_link,run_date
AllcuraMed Personal GmbH,Ginecologo,Sicilia,,26 g,https://www.glassdoor.it/partner/jobListing.htm?pos=1827&ao=1110586&s=58&guid=0000018691ffe0d792698cf84ed46e42&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_0aa8e9b2&cb=1677486711263&jobListingId=1008439704366&cpc=D99DB9A39DE67464&jrtk=3-0-1gq8vvo7pj4js801-1gq8vvo8h2989000-7b7c36fc2732d1bd--6NYlbfkN0Cap2DweoStAgQE09oKwg56vnONVDEfIJKj_T0YsaZW-Wzn_KVRmH9d1LJ5JTqNWRHXfs7NtChQD5fdf4J_UvL9Mk1gws5WJ2PES4XzkL4PGuGuvcorc50M2db1-A6Jdpce0zCcp3nF8gEeWw0g7nicKfVf1DebVVLagxoOQP8L1VMO084acEA7dTbCQHDjQpbJXlJraSVsb7HI3ReV_FDgaDzu3b0ljxu9cz-0FTGaf9N-cb_pldar1r0H_ffBqJAnkMnKD4MmyPnzOBTSaD5homvtrStPhal55kmaHY24LNaddWpDvUAe565Ztcl2PKySy3zNc6ymqGAwQ6GpP7uxbQoc4gKd-rS9mu7QfjzQSC19_JlaklsRRjlU67yVL2t8JQ8y_zgLARlarEYCZFkwOXMnXEjqjt7Jk5OZ74nbqWlv_SPyAMqToS4lducW2sYXSSzIrdbJFiNp5Nhq8rov0TRlE1xzhz-tjbTQyp4ijC5CRPRVxe88Abk11ZkZoj0q0lwhiEySGpdCgIIhkHGwmlGMtcSMMSQPhyEpku_KQOv7cHEzONZzqM1iHZOQ9OP0x7LOhpJQ4RX6XfILHx_8,2023-02-27
THREE SERVICE SRL,Autista,Messina,,30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=1828&ao=1136043&s=58&guid=0000018691ffe0d792698cf84ed46e42&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_edaaad86&cb=1677486711263&jobListingId=1008433153968&jrtk=3-0-1gq8vvo7pj4js801-1gq8vvo8h2989000-5699d5e177ae902b-,2023-02-27
Manpower,Addetto Alle Vendite,Milazzo,"<span class=""css-2lqh28 e1cjmv6j1"">4.2<i class=""css-0 e1cjmv6j0""></i></span>",30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=1829&ao=1136043&s=58&guid=0000018691ffe0d792698cf84ed46e42&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_314c3414&cb=1677486711263&jobListingId=1008433039866&jrtk=3-0-1gq8vvo7pj4js801-1gq8vvo8h2989000-fa6a157bedf9fd4f-,2023-02-27
Samba Srl,Personale di Supporto Alle Vendite,Milazzo,,26 g,https://www.glassdoor.it/partner/jobListing.htm?pos=1830&ao=1136043&s=58&guid=0000018691ffe0d792698cf84ed46e42&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_ff71bdb1&cb=1677486711263&jobListingId=1008439838404&jrtk=3-0-1gq8vvo7pj4js801-1gq8vvo8h2989000-02fbdc637d39f3bd-,2023-02-27
Enel,Tecnico,Italia,"<span class=""css-2lqh28 e1cjmv6j1"">4<i class=""css-0 e1cjmv6j0""></i></span>",Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=1901&ao=1110586&s=58&guid=0000018691fff0418ac638ba5e271dac&src=GD_JOB_AD&t=SR&vt=w&cs=1_9e32dcec&cb=1677486715195&jobListingId=1008397670761&cpc=26740BCDE5E48596&jrtk=3-0-1gq8vvs39k63i801-1gq8vvs41jcbj800-e5a35ee23cf6a6bb--6NYlbfkN0CBHaPzwePtESWOPLxr8GjpAQB3H77KdSh4iennyXqtorRVeqfWE5SCBUPxXhGmICkD2GSDTMyPcgZRZ8awxo23kZfW8OYbAbaGnR2irZXpfXQAqSVnOHES89ZQ1czA2HFO7xvgVH1d1G7CKh7KOGbqF0ZFaSThD_1CGROMc6mec2MR53dRrFuBzD2D5ifkbbJGvCYfbd7Pe6DvXtCOTB_VA_QUN3MHp2BlE7jMD5e494M3JispIw47qRS0uUvVYdBI4hK7L-7vp3fCYWmmPgaJG616ATmCMZwqo-oIo4EDdDNPewrgZhEE13x-ug0HsUdEdZBmoO9BqWnLYSwj4zfiKlfm6mntFaH69g7fQ0WgQSoQcxl6Suy2yjroVhc5U6fUYJMXuBWwBF1G_2jP--a6Yhiy2KohlY6Sl4M7tCX5d1MBp_wwbHDEAV4wq-fdTeTWjn9MCljswqZ5mUX17B1_tJnblRUB2QRPbtPTo_semyBJ9PeGH7AmOqL-QFwOOf7jJHWonXHtSQGlfbkJXn86SKe5FX0DTCj9vpBF-rMGJksRGobHRV8yTqFvx4ZbyUQ_aR3DnkDcl2TDayUXxzZjK_NYcTERspE%3D,2023-02-27
Security Smart UK,Tecnico di Cablaggio,Gioia Tauro,,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=1902&ao=1110586&s=58&guid=0000018691fff0418ac638ba5e271dac&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_a55d21e5&cb=1677486715195&jobListingId=1008385430211&cpc=853DEF62E69EE75B&jrtk=3-0-1gq8vvs39k63i801-1gq8vvs41jcbj800-c0d7da6b1b55fec1--6NYlbfkN0BihpavUZJHOoacPrkagOrCSsYnUiRyK7w4NYQUkxxvAi6Wc_yT5-vioJl_iiw_v1TavSlpZQsm6aMWRGKd0MLMh_L7v8QSH3qOr-15pyZGvntup6PoQOd4LH3iQjl79_JVxkKiaYiZjI_nhfkQuA4Cq7DvofTg0rFXJ8-c_KHqlH-ZLDdC4QLV9qSlIkQyjub5iFdX4_OGO5GPhHNAOm5paGE3PLvUZMeUIulV5nWoFHR0L7cOwMquKn5xUaI1FZZpcLyn-bbwG_VNzfC5ZwNqZQAA2zpQksUpnE9D0zVSwBfQY2FAI_OyCf5-UbmHe2fSQiQrMMEoIIO20RoVxOn0iX6pJE_EF8R7kum87eHXyedr707mss1f7N7UO5kNn1ggRvhe9gNLjlmlqFLJpX_p11JIAqXdpRHB3J7y7sFIA-mTDnqWp5yQL9CIGp9dWYqUXzgDLtlrkmLTwvZfmZXpO823B9csFfpr3AKn4yq9XDjF8K3xU8_FDEG0zaIz8ysS5rvB-cBiNiQqdkczmBGFKjVe5LWn9YGTKNEXD_d0K2erWRNhQV9kliG8km_XBJI%3D,2023-02-27
MeglioQuesto,Coordinatore Vendite,Sicilia,"<span class=""css-2lqh28 e1cjmv6j1"">3.2<i class=""css-0 e1cjmv6j0""></i></span>",11 g,https://www.glassdoor.it/partner/jobListing.htm?pos=1903&ao=1110586&s=58&guid=0000018691fff0418ac638ba5e271dac&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_29888ed1&cb=1677486715196&jobListingId=1008473534436&cpc=71532419B2302243&jrtk=3-0-1gq8vvs39k63i801-1gq8vvs41jcbj800-6dbefaf5de373b83--6NYlbfkN0DsGlZntYnfNLCDkxWKyeSlAU7YMYuzOayEf1PfP8gjyNiMz38T3ifnndKqpaTZ6GY8lFQdqU1qPZYgYsJJvPYjpfUq83ApooHM_bdDfgxqTBfN8pt8TPWOtRe_f-3nwv1WoXXvDHjgXcSjDiGk6gUsYvQHXJ1ynxTV-JudRsxHz5stvRKLObBV54V702VEBc6VAW4f4_AFZ3--PWMhg0mGfTvzTbYgV7IQUw1-usC-F_gmWKy64--q1WpUu8uSDbSTct5aJyvtj6pgl8bFIiSy2s14QkcBqUZCtUUUeirk8LhwYANi0NgyJzhz8pyuGZVu9BKtMzPDb6xQ3NeCn3Uh0I4mT8LwcOO2JdOVBy7rGIq9crQR063cn14cFMNWWhxiJCYi4-DFSTRbXTIMrccHWzFKFpqIt4LISc6EDjPHHic07RIeqz0whfYPnbvwNIPgFX1PVmqfGbg_0wHHQ9pel_1Ye8BaC49VcQK_hr8pdCvzFNMYN6i7Z_EFMXXG8qaiSPQNZXwAIC1HtHTfPx2wyVySS-7If7e-BT1cf1Q4pbayfYhI-1G3eFhNG4pt2nXB1I8LM_oZge1-5cvoSd0Z,2023-02-27
Polidiagnostico SaDa Group,Infermiere,Messina,,3 g,https://www.glassdoor.it/partner/jobListing.htm?pos=1904&ao=1110586&s=58&guid=0000018691fff0418ac638ba5e271dac&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_0f01b382&cb=1677486715196&jobListingId=1008489956020&cpc=545C0D17DAD7ABB7&jrtk=3-0-1gq8vvs39k63i801-1gq8vvs41jcbj800-496c4087db7e6e9c--6NYlbfkN0DL3hACtCTJgK5wOj8MsurH452nZ0fXmhMM2L_oz6c0RG4gbeXmfaMMY0rUTV-RfmIaotke1d397SaKk6I6-XqQda5Dw6TxftteQt7Kec3nih-l8T7fiOXBIYKTZh_WwoUODulD5yt0pxGOm2NNfhdUT0zvY7YPPEp46tSXk5b1A28pkGLycfA2H1rCY05xiAPm5Eu-dzdSY6lZ6vmmgKmZXvKJKtARHRPIQE0db_VHGlQ_QljsZTh-5gL6Xrokx442SOLnUzRzG-r9GAoVgWIKF-ajAB9mjOHhUjNLtR2XE9-nKnWRyCYjJqNOiiQNe425AoJ7VcBqbqnopwNTfzrIvrJ4WQ-fQ5pG91yiuTh1EsrIgZnqGXtv8uwR3XbCNfIZmRd1a1e3Rw7vfc6oeXUH6FXVug6UvLXJ1wIleqZ3eUsH18wIks4F6r02btHq8rWjX6ZVX0p37lzp1-nVnLTOqOpAKUjy3HX4yLBjBgbF8cCiWwaPbqilW-z_S04iVvAfDyCgTCogEypR-gRQJUwjvQyt5npHrjldWLd-6JVW-YCYmBoBf2Ilr0th8Fml7PEiHQ98hq4DjA%3D%3D,2023-02-27
Umana spa,Ingegnere Elettrico,Messina,"<span class=""css-2lqh28 e1cjmv6j1"">3.7<i class=""css-0 e1cjmv6j0""></i></span>",3 g,https://www.glassdoor.it/partner/jobListing.htm?pos=1905&ao=1110586&s=58&guid=0000018691fff0418ac638ba5e271dac&src=GD_JOB_AD&t=SR&vt=w&cs=1_240dd64f&cb=1677486715195&jobListingId=1008489125598&cpc=F7A2269C793D5877&jrtk=3-0-1gq8vvs39k63i801-1gq8vvs41jcbj800-09af556da1e00b46--6NYlbfkN0DBkioJ74HNRv1kkbLI_dqC2yEDIKgJL0nBFSYaLvAaBKZdwsjGyz84gUGVgPPKCPo1quylJmAXAuFM9BhKHOeTQ-S7hFnssynkGU0qGU_tik3j4OucnXACW01vDOXfZiH8-U07CgjGwH1yMHOMo0o-6ZApQuWmlWj7jxBPD7v6s3vqO1mnYr-02QC6z875zzYC7LsBeUVg9c41kVzg_-UW4pGRl0d0UoYioDrrWjsau1k0V_L-PN99BZEm6APbC6_uoj_ElMg5_WZVn_TMtf2gzAbhJn7mb9V6XYLQH_Fpd156PbmznOI9ixXVSecveTgPunJUztPElUH4Ruo9qhYsBt5UbFBVEFPSZTcfeoXx2_7gb_y0gOlsw0PQynaly_sP7udwOWLpC1deeJ9B3SPdkgRjRLM8KLcst5iBg_-XQ1LXncypPyyJSQ4ruI68O-jG1DUCGdPFhEUIsI0X5OhElYTZZEaTdZd36CaPgRmJti5TAsXilWlRvcYU3Oqgm9Sq6zd48aMFT0O3CbUVeSa11ym-Y0X0-ApPCYLBEsL77j1n4V87fPoZLqBq0rtqMZbCOYbpSCmJMw%3D%3D,2023-02-27
HILL - ENERGIA PER L'AMBIENTE,Rappresentante Commerciale,Reggio di Calabria,"<span class=""css-2lqh28 e1cjmv6j1"">2<i class=""css-0 e1cjmv6j0""></i></span>",Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=1906&ao=1110586&s=58&guid=0000018691fff0418ac638ba5e271dac&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_c6a407a7&cb=1677486715196&jobListingId=1008271035404&cpc=41F4513DE90102B9&jrtk=3-0-1gq8vvs39k63i801-1gq8vvs41jcbj800-d5ceec0eb0d0acb1--6NYlbfkN0DB3mQYBblaU54Kn6Z8l_cgczAW2ExmgFcbUc_SKjUHJ33TVzPEGLE9swllj_pXRnSvbzqaoHMDcxLUPm-p9180mzMYl6Zfj2YNI4c-p_dZzEL8tyC6OrmI_u1zzsOt8Yev2Si3ON6BdKPngOGoVtf4AppFoA3nONFROjw_c3bbqKSJPuij2o8H3YKEKCpLMT77c_nM7vaXmloyo8UxhXQ9L4vt3rY7YgM9ruC0KbrJm67ItGywbiLedbyZIGZHtqJmCyZtMJTq5L0CGw3FAOTwM8vS48_7VF3AgvcHRcgfl748a8iN1X5PVh6NpTASf5J4li6C-LYpTXZhbIP6HnQBB4fcMsgdM1YFd06pTSwQZbsenoYjKUeSu_N0DKbByRxxrKlAVoLSch0ZFrJEnc8EmYzWtoL565Ccv9QEP3E2yHwdfyrYS8Uwz1YLJ8hJ9mqcVcIgQLqP8OPky0pwMx1oWPUS5VAo0YNcsQi8w4mDEsqU9navYaCtHql3SedxPjUQoAood7cxBChfwD56eAA47X8vr1JMGgUWOCB0hFkjxbg8IFZoYsOGy3KCk2zOOk2-DZovat3vdVwqCt0DYqfp1PBwxA1I1XRswYkRJT0FsoH5QK1IATnNbin_uqk7gmvVY3oEVB6xfw_R6WZCLBUw,2023-02-27
Posytron Engineering S.r.l.,Sviluppatore di Software,Reggio di Calabria,,5 g,https://www.glassdoor.it/partner/jobListing.htm?pos=1907&ao=1110586&s=58&guid=0000018691fff0418ac638ba5e271dac&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_965b70fa&cb=1677486715196&jobListingId=1008485018306&cpc=9FFE37255B2C047E&jrtk=3-0-1gq8vvs39k63i801-1gq8vvs41jcbj800-37107fb108806f2e--6NYlbfkN0A-OH58_yQKUtJMzR0dxF6Ad0yjGhXZdY3ECb6Rx8jw7dFewcae2nyyzSb8atFWHTfJsG-viNVFRAS1Rj-xDCTu7W1-8rG5KagxVO6BTN5oluA-ClyMifgA1iuA5Aw2LqvH9x05bmNKI7NItuD-noQ30WTVAuT7BlJeRM0A_eCL7WUXSVuPaQzTwO3aDMcdS6V2g9KPxRoVcwWq1U4Lvxx9_hvpsRUX1zcuJHOTm0gyyT3pQUCEH69dW92qDu6KmFHxy-YBwekZvegxHYqjhE9jRI5h8hEdTydmbJvQvQw3askkk12sqBaqLd7aJkbyjxxJpOeGNNyaQIkdLRVcp7uk-3NVXkdK0gb9ng78ZulmVjMB0lC4O_njoTapo_ZXpKh8ZE76iILK_WD-Rr5XTecdgiAyv3ske0WepErNgf1u0XmPLMq1j7PHkQ5FGLXrbQUcuIE_uPlGFstCnKpiT6Jedv4TxlqGcO3atS8hrLgxGf_AAwU3rCNq2yOzymj9k9_aturL74wmvn4Mjm1ZBz1L0qRPW9MfclZA3dGdkm7SPhJpARxgQlRrxbOzoKP22mM%3D,2023-02-27
MeglioQuesto,Consulente commerciale,Sicilia,"<span class=""css-2lqh28 e1cjmv6j1"">3.2<i class=""css-0 e1cjmv6j0""></i></span>",11 g,https://www.glassdoor.it/partner/jobListing.htm?pos=1908&ao=1110586&s=58&guid=0000018691fff0418ac638ba5e271dac&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_9386651e&cb=1677486715196&jobListingId=1008473542586&cpc=88C71AD61D38E582&jrtk=3-0-1gq8vvs39k63i801-1gq8vvs41jcbj800-b598b6417070e150--6NYlbfkN0DsGlZntYnfNLCDkxWKyeSlAU7YMYuzOayEf1PfP8gjyNiMz38T3ifnndKqpaTZ6GY8lFQdqU1qPZ0_xzU3JuVJsSQkgcgijjHnr8_nJDtp3-mN-ZvmtCJ_6Z4BsnDgOSkQJpGj_0H8-pAN_QrzV3Ewd2QRwcjOhxQlrN_M3FejvzgL-k7nldbCqEHTb26Fe8gGNdG0GCF3-psKM7nALwUDmw4ieKB2ZGrCEYqTWOz_c4uipuuLMWt4AROi31zHrimpQfl0Wszwh_YgE-1Bh3a2RF9eEcJ93Vl5kZas8FJVQTUWp7KyzUQcT3WgseLeXgcgB2qBj2Jx-6tzL_VDC9cFdfeEqsD9biH5KKQMM1F0wjx7XkAoPePAP-sckSRw3cq40GpYOQE3c5dMKH_Z7uybozD9JNowZjVI3zePON2CLMgtgHQ8AXzu26TSxfdl1JhkUEL7cqXFdpxNHpguxRA2VDsguJJ_S2OPAPJx2p9zXrUiArLrUUnPdcLnxl9q8XZiSYBdVwBjoX6zKcq26TyWq0EhEHMaP-e2kql9AO7aUttWj3pKfxqcACKKpo0qCsM8GWJ5jnjpSQFBkuCIB26BFzu5nmy3L8nUygJUh4kiOA%3D%3D,2023-02-27
MioDottore,Rappresentante Commerciale,Reggio di Calabria,"<span class=""css-2lqh28 e1cjmv6j1"">4.3<i class=""css-0 e1cjmv6j0""></i></span>",4 g,https://www.glassdoor.it/partner/jobListing.htm?pos=1909&ao=1110586&s=58&guid=0000018691fff0418ac638ba5e271dac&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_004aa5f3&cb=1677486715196&jobListingId=1008487416177&cpc=853DEF62E69EE75B&jrtk=3-0-1gq8vvs39k63i801-1gq8vvs41jcbj800-5a52f61841b78cdb--6NYlbfkN0AF17EcCFvC3sSSauUVKuru0Tz0j2iBkWihqZ056fyRXqqCNSZhnZEzp4hc4sXcmq7Chi5u-Yexf-SZ3VzH6vdMaa9nPgO4m5EQAc4OQENF0bYszKZXrNSwpLj-1BBDySdJ9HTvP7N_hNo4nhe1f5g6vQ_O3CwDlD989nBNJw_-YFD1h3vo0mrroPeslDwg5wKbrNisjU88Y2LG-DUYGkKCuPMfAgHWCmusGwEzvWzML3fCnNdtZuhJK7jQ46FWPBqH848kdKLdvlHx4CAdrns-WGjwkuSVQxMEdJVE3yYkixDnzirUXAclWuIilsggt7aKfaNxmsHi0DAweqkx7Z8xaG-rIO7sP4QW6WMghJlkOiXK3wbr932-brZ87qOR9qCAkXAP__IqR4VZ435sBGV6uy6QuExrkrmRdDDmy9qhqNooQeOlHvHtBJ7tPYorbALOLZI4gVRmjW7pArMEOWwSE60GZOzz1hzXQJUHA8n0KHTmF9B1C0P3pkJpwMirK5vSaU01Lhwi_finbF0oMdiTVEqz_Xif6RxTzuHj70aOdSKNuKmlHN9wSQEuNN7SmAXT4yLoAEmb4G1eyLTV_7ecFtpgCPf3r6AvENMpf-FLVljhzBcJfclrpn3fufR9tB2DePuS4pY9M5qOLExDXEQuHYZlElnLTDU%3D,2023-02-27
Playerone srl,Rappresentante Commerciale I,Milazzo,,12 g,https://www.glassdoor.it/partner/jobListing.htm?pos=1910&ao=1136043&s=58&guid=0000018691fff0418ac638ba5e271dac&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_fcc3d811&cb=1677486715196&jobListingId=1008470638404&jrtk=3-0-1gq8vvs39k63i801-1gq8vvs41jcbj800-5ea5e61d8da35f85-,2023-02-27
Penta Servizi SRL,Consulente commerciale,Messina,,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=1911&ao=1110586&s=58&guid=0000018691fff0418ac638ba5e271dac&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_ca17b1c6&cb=1677486715196&jobListingId=1008431015343&cpc=65CC663E25211861&jrtk=3-0-1gq8vvs39k63i801-1gq8vvs41jcbj800-e3a2983f8e4fd95e--6NYlbfkN0BIpZAtIJydqkKuVjrQ1iuC_tatVIH8Vgx_8poatsoYFuFABe_C8sd3vsqoghSKDEaEeyE4UKCdv85sbRzk2ulwopPAtQzJATuueZrTgqDOVWV9jO4nL-uLB2hQT8FdF3ethM6RE3DkJQeQfpCg9Ag3xyw8n5AwLYUDpHq2M835o9g0E5SGdAVpmRrWqaHfM2QOO5-7JtSSSfVh8YHCTFKAuHL6HP3h4FuKE6bxMcg1lffF4x3IWTNmP6nqqoryexSqbi59uMmAcNwptm4C8gABX1KyzgQFv9RDdKR69tzfy-gFITIRXQuf6zsZImxBDVxNBH0rEFk2kvdh2LDYumj1Jv5cU23GZtHuojpV1uUVQZojxV0agqhiKqmfGVSsw2JR0hCCgA1Bwc3o3XFRX8q0DmuCLtuKOGf758Q2jLtUKdzkglQC7ZTEqRtg6C-_SP0kpaiouxuEHM0PDckii71wPjxK1_YXExtiZEyPbOk8Aqmm2MPElzSdtvkdjRjQmZ-bqjNhqGz_1sVQ7PLhfV1aS6WWc8ADkAaWzRYheADVw2fbWEHy0O7rocAJ2RBA1PWXyj1bUxwrQDlhsgeEBKB5x-Fq9W3NLGNcoWqHGmC7WuXW-4sh6quq,2023-02-27
MioDottore,Rappresentante Commerciale,Reggio di Calabria,"<span class=""css-2lqh28 e1cjmv6j1"">4.3<i class=""css-0 e1cjmv6j0""></i></span>",11 g,https://www.glassdoor.it/partner/jobListing.htm?pos=1912&ao=1110586&s=58&guid=0000018691fff0418ac638ba5e271dac&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_2fa9b70e&cb=1677486715196&jobListingId=1008475690760&cpc=A8EA696C92E7776B&jrtk=3-0-1gq8vvs39k63i801-1gq8vvs41jcbj800-ed8f28bd28d146b9--6NYlbfkN0AF17EcCFvC3sSSauUVKuru0Tz0j2iBkWihqZ056fyRXqqCNSZhnZEzp4hc4sXcmq6kQdEwMuPZfe1uBdAdT5y8jWAKeNsiE18tfxd3p0QtoUMVGBb9AFZId8t-xaAjgrQF-VI_kIRUvdHftYRtl_opXGJOjTTfHJuqsd6H3nhnx1DXhnaB2zALC0xNyr2Ob5265yIy1qS8UFdeSIhzeZ5VIF2T6bqnDFOqnyu9S3mT49OCWijq25N-TM26vl_AXJl89FBOVmLJshT1-TvM0Wa24TKwoJN8hxhsjhTITQixphxMbuAHKMVQgCnBmHlHN8MaFV7QeWeuKYSsiH8lB1AT3zzt4uijzEewiec4Zadoe07rCblv0c88pNPnc1XvifW_GX-7NvuFB3EgSBTHBogXrLIM30-JP9uEcGExx78HVqaKt5ku9hFtswZ6bxHKaFtfKeXY7E6eNur6qe16jCjHDrOrcAM1Dca2dDwNLCowHCYt4pkYTVnBa1mf6_gTi3AHw0A79FcycctApjXUF7D7oCgzU8a7HcNcAvM60tkw0kyDTuxkgJ9nDcmQRff5Kq03A7mwjnOiO2nADBbfymOaIQNIwbCjSibs_7RJ2wdhtP33QFNQ_vGvlgoIgVFx7H0%3D,2023-02-27
MioDottore,Rappresentante Commerciale,Reggio di Calabria,"<span class=""css-2lqh28 e1cjmv6j1"">4.3<i class=""css-0 e1cjmv6j0""></i></span>",4 g,https://www.glassdoor.it/partner/jobListing.htm?pos=1913&ao=1110586&s=58&guid=0000018691fff0418ac638ba5e271dac&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_b2e2628c&cb=1677486715197&jobListingId=1008487416176&cpc=663B5FE45D73772E&jrtk=3-0-1gq8vvs39k63i801-1gq8vvs41jcbj800-0d90ce5731f33088--6NYlbfkN0AF17EcCFvC3sSSauUVKuru0Tz0j2iBkWihqZ056fyRXqqCNSZhnZEzp4hc4sXcmq7Chi5u-Yexf3m_YjJ3jbPo8CoysUChBQ_f2VKC43B4SCUWaNnMwq6y1_OyF00Ky6oUwlEmFkUdfKhqlpAIcInHqgiZf8j5amE9O6ahzgnpfXE7CMT7YRgBJ3s88QsPQn-7eBY80y29_B94kLoZz4YhosetKc3szYQkih7rBhJJv8bB651FnGWI-wFm1vbOjBHeed4o5wIE6EZ3IjuTDYsYRgeire3bBoBDcR4c90iXpN7g6aE9GRb6-uYQOp53W332lZxeU5dBFzzKs0eSdFGUa-RwwM4lbCvdTAwPYvEWnrqNiGN6FMxiSa66rDmWfDcJfTuwSL0pD_2LKTyh7fXBjQyvd7qZP6ZgClbsAs1ahXLTzlMGYQkZ76-llWnoXqh9Jleu0KqLVgDEJGkycSlbYfUmn2kYabgXEdKgQdyjkbMoE_hs0c6lbn7GJE125xDKyhGDWSb2u1hgPtJDm0I1-XlSyznSstZxF5E1PcuuYy1hSf56ATdbk3P7n6Y95R7qtwRoqBXJXYvYU23erYg3CgUpWQBVrF3MNazrowD3zCmWZxXONYeGPPCZMYg-fA2lvHi21_ywLF62aNOv7uYxe00UtHqvKnc%3D,2023-02-27
FIRMA,Rappresentante Commerciale,Sicilia,,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=1914&ao=1110586&s=58&guid=0000018691fff0418ac638ba5e271dac&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_a4261fb4&cb=1677486715197&jobListingId=1008430742796&cpc=5FEB1BEB8E14EF52&jrtk=3-0-1gq8vvs39k63i801-1gq8vvs41jcbj800-6fc81e5651ec7d54--6NYlbfkN0AxZuZYZLYrxN6xE7vOmaSRQvMLDfqYueUz5oe6yHUxxijQxe3wEQb03uYKYv4BaVdQ1nVRE7mKoJoQzwwBgYEzR4nrp11aFvFiw1GO88etn9GoL6Zrs__Gniws53bCGx79M4DZohzP1dmWtPRP3mqi90LdkpjDf2rgPNf_KWduDiBnZaj2c9YrExTdYEKRpREFmLYJw6E6kHupG4Yt0zVwvitheSszDFKzgh5i4yi21YcMN4Z_NzNXXNzjhZudUzjGhzNCN6BDWRU8ny-6oVwfmY-GaGcTgDBzQgTsrnMpB57jP7p48vFrIPaVbHi2izU39UwAFR9F5oUo23uQ9NIpiaou_f69HfoZ59i0Ua6dT4fzTxmYIE7U8gczi3vmIBaYn33B3Fd4CvaShbdIUwHSHJZOfmljOvug7LdVShJzHb2qPkox3-PZkaAv2VT4TjYMg4DAoR-DTLVersn91eTDMzX7_AfBZvCHQ8MJx9XNrDIAlUC3XnGTRU3P0Bj7ND9yKvXES-5nr7xCM2ejVcAN6Ni367UcBsf2TCOrrLW7cCwm3m187cWdsq5cRk3jU2VorqhfNh4eJcJnuBZrmRrtkRjPosr4zko%3D,2023-02-27
Synergie Italia S.p.a.,Addetto Alle Vendite,Messina,"<span class=""css-2lqh28 e1cjmv6j1"">3.7<i class=""css-0 e1cjmv6j0""></i></span>",4 g,https://www.glassdoor.it/partner/jobListing.htm?pos=1915&ao=1136043&s=58&guid=0000018691fff0418ac638ba5e271dac&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_99d86432&cb=1677486715196&jobListingId=1008488212895&jrtk=3-0-1gq8vvs39k63i801-1gq8vvs41jcbj800-657be43644de7b95-,2023-02-27
Giambo' Piante di Vito Giambo',Addetto Alle Vendite,Furnari,,7 g,https://www.glassdoor.it/partner/jobListing.htm?pos=1916&ao=1110586&s=58&guid=0000018691fff0418ac638ba5e271dac&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_2332b264&cb=1677486715197&jobListingId=1008480970612&cpc=D2F1DE17EE1F43B9&jrtk=3-0-1gq8vvs39k63i801-1gq8vvs41jcbj800-2695784fd77097d2--6NYlbfkN0C1rt6XYhYKvi9qEybPKgf4KOxCAPfmb8DwTGs5yhKJWpwhNLyjWksKzipYg1QeS_QbHjE2LUNWYIW2W420rsqN5zVY-hxp4X3qngVBSYizah_nSo2vdn22mJWaw8a3YweAcgURfaSgXmblG7OJ8nMIsOpk-P0lKgYxfQQyj-L1QQxTcS6vBYRkn9zCHRgIcS66AcR8rPUt0Cd4ZYfxWBq392cqiXwVqsjLaNgdO-wGUgmlbNbWw2WGo3sXiwsnbAH-W1H-VJ8oG3J96ikLg-RGUXWQ1wfGWkjBUWDn3Q5CoK_PpQzbMuSx-3y61eDui9qlOZYF6Lugub6l-zl0RrmbA3mgmwGFgQuHIPvMj1qgHBw1v3HGjsT36vIu5a6JFTqMXTQhQxrU71oqzD1ZCiXean3ZE_wn_OowZ_tEGHwqQkm8EXXVICkuctBaad2aLrjIv0CwCM8nu5sNNIbCg7ZY-Ab8BgZIHkkSyksTQAzephcsq90GhM-gOcwK_N3xvAt_fzMeGnaAxYKBdl2crwKfO9tqRy4yd9n9vMOKJYLqRQ4uHYUoaoPybTHCQwdK-XY%3D,2023-02-27
