job_link,oppurtunita_carriera,stipendio_e_benefit,cultura_e_valori,dirigenti_senior,equilibrio_lavoro_vita_privata,sede_centrale,dimensioni,tipo,entrate,fondata_nel,settore,segmento
https://www.glassdoor.it/partner/jobListing.htm?pos=225&ao=1110586&s=58&guid=00000186607272eba08f9fad0c67a851&src=GD_JOB_AD&t=SR&vt=w&cs=1_8a4a44a3&cb=1676655359024&jobListingId=1008428779801&cpc=87A0A889578C8297&jrtk=3-0-1gpg74sojj47b801-1gpg74sp8imb4800-53e6cc0e860b675d--6NYlbfkN0AnZZki9slEX_z63wsqeqef2QbFTCLB32XeLZxhwflwiRdXftf8jmFK7AudwSoZPw5olmPJnIU8hlFKDLQuY1BT6IbtXQrr9foUMvw4N3X7cteXFOTR1LwWzcCqt2NfJuqd2bnxzSqrH4UCouC82hEMX3ewtxZkUpB2C4i1A82ul3NePCPspBuZwFHMkNYiH3Cxr_FgD15o5ngaOzBxonYYJKX_7C-GoJM_1DSq50Tu0MD9dZ3pPxGqNm4K5SBRb0RWTTEqCE57HFilmPctXq_NRjikkNLlkewIs2kz18KjhXmKtubRcRfUtQ4NfdxLUE5NN1YtXaFomMroR4WtThOaU-7A9iJpSFy5VFl0n0DT-vQRh-FlYGqWcmftMljN7MGndXzyeWSFDJnzTZZO10l5lyFjsBrjcS9wwuv6IdWBjj5OzYzrl4KQAJ69hWF0RNL_HTHXyaXImPUWLwI5toc5eJT48zSaYSDzX4VNcN-ec3M2KI7_9t3yRjPtu-YEkslj-jzSrMs7DUel438weh_nMosrK504iIQV6x6s8ivJyhfVTkiL9savMm6CEUu1rXmBSrVlAd7aRmHwhx_gu7-LudZFpaMCt9yxHpfrv2HuwGRmYmcCqjqqB-15GmZl_ZE3S5IK9ritjkyZHsipZaORdRaEEwA3kmwt7kqTBZRAvIQK9evlYeQQhiak8pop5SbEp4xXB1LxyZhZeSQk-HEgCalOWkvWGZp1aFxhxHWg9Q6UmU41GgQUSWtlGewbP3edWVZOFovmIysAd220rc5ugpzuAoxpsxUKMNuEInl56OV-QMdcAVuR07snT4zAT1lv2Fsl6Q3CP130SnC_KQD6zDcNuo3EjrkQ15nxrClAMA%3D%3D,3.5,3.2,3.6,3.3,3.5,"Zürich, Svizzera",Da 201 a 500 dipendenti,Azienda quotata in borsa,Più di $ 10 miliardi (USD),1996,Selezione del personale e subappalti,Risorse umane e selezione del personale
https://www.glassdoor.it/partner/jobListing.htm?pos=226&ao=1110586&s=58&guid=00000186607272eba08f9fad0c67a851&src=GD_JOB_AD&t=SR&vt=w&cs=1_923b45f0&cb=1676655359024&jobListingId=1008428778543&cpc=A356F292FF34F670&jrtk=3-0-1gpg74sojj47b801-1gpg74sp8imb4800-abe11dd33e88b157--6NYlbfkN0AnZZki9slEX_z63wsqeqef2QbFTCLB32XeLZxhwflwiRdXftf8jmFK7AudwSoZPw5olmPJnIU8hiSxSL0zZWIpD-1uCb44H1UpHRPAGwfniNjAHDrx9FuqyJeSSP9veAc1-i9BtPf3afuJ--fkl7x01l5-E3lH1ymBd66kRmrVfJCYUxa-gpP-zYtRsfZyhBlu3UbnBKhOedhnk2qmgH4_CcS5LEfkZB8OG5FRtxwDZywMlODI3ykxv1C6yAa-S7r6mbMUYnnV2jCVUwMh1uOl8kUoNgi9HCiU4a8WPXxBnk0dbc41L6nFKt77lKXedCJks8gWpfDql9C2CHu9YyphoTVFtl0-9awUIxG2wP_Dxi-Xl8ZYsH2BcwPtDSyNfvWiOOL9amKw5gpuEG6TkTzKFPsdWzitYyC6A_RzuBOJ5zngHAo8jUkAgzZcXN1Swp4NnY9mHm2zZq6T1DNYt77bLKwhBEENNAuKa8ap1iR2-ip6R4Vs9Q-8qX3W5mRJ_aEwUaVqDVeRc6U1XceqGOHNDrYzxvTUdji9XqW9tStZ563MtAuH-h0qz58alxw_5osbWkXvYxWC1XRrnD32kR_mLF-l54b6vkHSdgPejnUnbnf6wltJuSLjTBbfNgzmWDVu-sPWeOgEEleTLDaDON2oGaxEbnxhATw858UNp5fVK8lYEAdDNjc8U7ItHEDbGzf0cvIRX-XPbJsoqb3JAw3oXosDrFLWi4-gskZSknfng2FE7BFYo3U4jloKEAdKKs4aHHUPIK1G8UgUqfwPbv-54a2DEPSd2Stc4zvIfEttioxXaB2VhXEyNHL27UHj16kejoQRXbhB9jFy9sX08kxW,3.5,3.2,3.6,3.3,3.5,"Zürich, Svizzera",Da 201 a 500 dipendenti,Azienda quotata in borsa,Più di $ 10 miliardi (USD),1996,Selezione del personale e subappalti,Risorse umane e selezione del personale
https://www.glassdoor.it/partner/jobListing.htm?pos=227&ao=1110586&s=58&guid=00000186607272eba08f9fad0c67a851&src=GD_JOB_AD&t=SR&vt=w&cs=1_b24e2229&cb=1676655359024&jobListingId=1008331611743&cpc=A8EA696C92E7776B&jrtk=3-0-1gpg74sojj47b801-1gpg74sp8imb4800-0dd6c0f9c3143b43--6NYlbfkN0AnZZki9slEX_z63wsqeqef2QbFTCLB32XeLZxhwflwiRdXftf8jmFK7AudwSoZPw4ZXE1eK6I4yAituvfKlr-GWbuF2g4Ie5gDh5f2F3pM6otd6uy6TYXTtqZXTU2mKzJd11tAMiqgSYJ17B-_lDeVtZ4xfCJpOF8dyHhP6hDbd4SC60avgrSj4l07wZRFj6zFTWTfLvTf8pfz3rpP_VXXF1wfRugWfu6BmyZUjIhcFAScCE5cIDIoBSHjlmPMlISW9i5QI2tHKfxH5_7ebi2sBn93TuEvD_D5qkuWg1Mpakz36kwkEVwV9J7TwHF_u51hTOopesVyC79cFYVpNeoPqZVfjE1RKEBX3RYrECqJ9SDX2Cwiggb2e2uOQR_KTgkVWrHtxIP7INLcB-IZAIsLDjJPtvF4Ex79hqXWfqvfRnEeOB_mrZYH3It8wqeQ7mQmOWlvs41VJptWCgfw9cKC8LuPxVZeSooGYcR6dYZ_vtrN6QVi61Fm3NBj5NcHsy2gyK5PrkYbP8fxLJLeu_mOCuXLdVOEJZLpcjfCZLvueHUrLfvsZe4r2NDp71k-mJ6QkERqceTqSARmlJdsYq9msPjlBavfRs1vBA3JpgO8gDSYoVe0XiVObN0Non59dq-Pv3VyTLIq_8L-zapjgU-T7AHc9rupnyAIUApHZoKCwMZfQ8METXelm5NVyaOlJHCxvsMTifB0cWH9ITflKHkqWvsK9o1s3PBisSHml3B2_brecPsN7jqKXCuxgdxqhbOSRxtvBrRRDe_nuyO3joWa-8lFEClpnJ0k-4x-gNXLRzeXVoeWaWJnpHitDPamvTnZW3Qo0lhJ2Zuf2kulk2MZ6YWy1vxOneVIDdpxzBJwUVYDqdzs3fe0t2_PRy4l_H4%3D,3.5,3.2,3.6,3.3,3.5,"Zürich, Svizzera",Da 201 a 500 dipendenti,Azienda quotata in borsa,Più di $ 10 miliardi (USD),1996,Selezione del personale e subappalti,Risorse umane e selezione del personale
https://www.glassdoor.it/partner/jobListing.htm?pos=228&ao=1110586&s=58&guid=00000186607272eba08f9fad0c67a851&src=GD_JOB_AD&t=SR&vt=w&cs=1_b39446b5&cb=1676655359024&jobListingId=1008213182229&cpc=663B5FE45D73772E&jrtk=3-0-1gpg74sojj47b801-1gpg74sp8imb4800-0ed43974227cf194--6NYlbfkN0AnZZki9slEX_z63wsqeqef2QbFTCLB32XeLZxhwflwiRdXftf8jmFK7AudwSoZPw5HOkDndZOrOIQ0tf4YMOk6Tnkd_v9Wm5lKSiFi5d_RNmeV7Wv4pZ3ZMqsItzxMoHfe500E0GYlTDJpAg_Ah4csZlS7BCRzrZ9ZVAQZXk__h9C26Uq-MrBXXddBB2gZh4ORtCuWnErGmQV9XziA_IqpCGngcyiMYZLSjEncAsfEIXJk5HdGBxU9B_JVUmqMyO2BbtIzHnztF2NrUweXy5XIZD4eFVnKcfucCvp41G2NnO5mE4ytc2O7tmQCaTUY-v1n8eUJrxknKjrHtauZRKL7xpr7a4ipE0_8QZd9u8BMfCKUCb2CEAhNezJQh0cOb38KRcFzqHJALsOPdnTF3JRfJN7lsaqa0bPe8-6BVQK1NZlgPdhwW1r--Hs-H0oVkaYG6p3gZjncEtQDLr-yqpuTM1xOJ6Duk1N2lTmFPoPXoWfp_tLHwQxwF4oYxNmuiYZ8aEuHZ5yNyiC7ND6ZPAj0GlN-7gOWHuC30NdJX9pCAtExBw4sDzO9jCXLJi6kAJdP3a7ver0yx7_TA6_d0VQL0-fOvaAliwL_TmOLL3p7EhtJqPDs3_RY6fF_Py4x8WXFnSqK7mZTGAokZ-VQoaALcrNRBF9dFeA7lZeNEJnNlk6l5Hp8cRXQpScy5pQV6BRVxYDKRgu1DWwC9y49VyCbE67wIJCMHKPEdP89PKpA5QSu9XP2E3-F9da6nxynq-fm_rFzJhRijofzAReErkQle9Ik_QhGr3QyyoFv1Yi_PTof1dygERveCYtoMa3SIDcyl-aL3u_t26EbW-pebVvEKUuf2M4cJ_o%3D,3.5,3.2,3.6,3.3,3.5,"Zürich, Svizzera",Da 201 a 500 dipendenti,Azienda quotata in borsa,Più di $ 10 miliardi (USD),1996,Selezione del personale e subappalti,Risorse umane e selezione del personale
https://www.glassdoor.it/partner/jobListing.htm?pos=303&ao=1110586&s=58&guid=000001866072ab1ba5772667026d2053&src=GD_JOB_AD&t=SR&vt=w&cs=1_89a2b282&cb=1676655373462&jobListingId=1008428772802&cpc=A8EA696C92E7776B&jrtk=3-0-1gpg75aqfjori801-1gpg75ar62bet000-d3ffaa7674bb50f5--6NYlbfkN0AnZZki9slEX_z63wsqeqef2QbFTCLB32XeLZxhwflwiRdXftf8jmFK7AudwSoZPw5olmPJnIU8huASRuAKpVX8htVB2Bl23uk_KKWPWgdaxItCirOw5LRiGE8pQGH5lJXhnZ4-LY_QW7RmG1oIphN0zbarU8Asn5qdl1mOcMo1LqZI-87LRmOaQblKLuoD4MEy2oEvOGyU6ADBjlcX4cITL7HXkwo0jYsAjWzPRatZWrQEpjxMkiTbd9uHv92rOC1Ne3UqKlq9r-ksDJJGLa82fW3mI9LiGa7d7Uq3Sbi4aRXXGFEgF_Cdl2g3Io_qpA9tb_d6JpZ2rRvNGYo_gtTenNqMY2N34z_D5XyleDNpT7ZXm6-lF1ZJ0cD1s5MwlFSZwVqXHhbbtkicSFpDwUznSDL4oSGFjfQ4RzaifpuJeII0Bv7LZz_ux3poai_NMuDcina_bv-ngAi-rAZPl4d7w35IPVwxjzhz_5oxuupGij-Ev0UwN5D3qmF_N25LbTNAZAPYEEF-TPeymr4odzwlNd2q4mRP-w4HRFnqh9fvCOzplb0MmFvhWTce1N3_0sNQNtjdQFqQDWFvKKVjqYAM6B-G4HeUqhzExspE2icX3tTQV4F7IRbCQsxYh762sNX1nltwD6vsO436HRODLEbvS6bBxoZ1oaJ8XL9zCSjl4_QSuzk0I9OPcY1s7k_GqVY6ldVDylUpIYDWthty2cNwkT1tRaqW-N9LJz8XH_ehr9f0gMf22ZlbpxaPGwfETcZtxD-Op67Pb3XPIJ9MX4MLojk4uBVo6zHTWjEJJ0MBJix9WR6amN0WYlIH7fqnL3991OBOXDMl0LI2BBBPCx0M,3.5,3.2,3.6,3.3,3.5,"Zürich, Svizzera",Da 201 a 500 dipendenti,Azienda quotata in borsa,Più di $ 10 miliardi (USD),1996,Selezione del personale e subappalti,Risorse umane e selezione del personale
https://www.glassdoor.it/partner/jobListing.htm?pos=304&ao=1110586&s=58&guid=000001866072ab1ba5772667026d2053&src=GD_JOB_AD&t=SR&vt=w&cs=1_48258927&cb=1676655373462&jobListingId=1008331607261&cpc=853DEF62E69EE75B&jrtk=3-0-1gpg75aqfjori801-1gpg75ar62bet000-a0d35aacffa43d21--6NYlbfkN0AnZZki9slEX_z63wsqeqef2QbFTCLB32XeLZxhwflwiRdXftf8jmFK20tfsy_nKZyaX60gAZ3BqcdEA9etyyJbFQjbNdvU_Z9roQ1AabeNrJVMxNvNunLXVU4o0_n5zt5LQxwtZUIRO0Ki0aBOuAHIVeRn_mSfwunUXdkVMvSCZWt3c24f4TVfxhL5n3DrXoymXbAIxw-F5Vs8NK3eqboxBNMhURv0uyi99sMUBpl7mEI3m2TuOGoIjKPSxlRZbFE0-0HAsg4tvgdAvlEdOBRNuvnkiW-EaFCDbOWP6QNy7vLrM5vLp_2oV-3OBMVtM-z9x0Hvry58JhHvSEMhuSdMpZ2Q3LetdMnLFHKK5j-fqpmLvQB1eOe-vJ2su72Cf9UZ6SPu0XSY1a4gk3ovdQH94i96mY1C3kZ6sgPl4H_PnyaRvV0AIN7KlELL6tu-Ze7tJz9nIU-JflHsCcOfUeDrFFm-v-75lV-E_o7y0dGnCjvaOxUTJbQwozBY53GnnfcJEkPrb4Iq8YhGTfyCMIKHvA2LMC8AyKHxztr7rmBjLsF-26bazV3ITsmz0LVxBMrXrgubJlQ9_QmMZ2yCrDv-KutnC9ox0SCRgInS2t0-AbNx6EzJd6IQ4Ck4svSVWtRfMBiw8yogq9746RbSDgEyZsB2vbLPxLaGPbUYApz46-jt8Owbx7rQyM8WreIhgG6JD0zR9-5pZEr0q5agp6YP_73XbLuBc1sjwVOr3jOU3hSltaOmRghv756fR5zBiYiaNXtizxvCzSyaqf-DpQPQGe1hZWNvFGwCr0Sg8TvTD_3VI6XJysZkJGDm0flQMrTAzu96-hvnzTJTDgnPZsWGBLJbN0bWLXSY3oReozcnIicJPBgr--J3,3.5,3.2,3.6,3.3,3.5,"Zürich, Svizzera",Da 201 a 500 dipendenti,Azienda quotata in borsa,Più di $ 10 miliardi (USD),1996,Selezione del personale e subappalti,Risorse umane e selezione del personale
https://www.glassdoor.it/partner/jobListing.htm?pos=305&ao=1110586&s=58&guid=000001866072ab1ba5772667026d2053&src=GD_JOB_AD&t=SR&vt=w&cs=1_d0fa5d5c&cb=1676655373463&jobListingId=1008428776307&cpc=CBEBA1A9D941894A&jrtk=3-0-1gpg75aqfjori801-1gpg75ar62bet000-25379955096f8ed3--6NYlbfkN0AnZZki9slEX_z63wsqeqef2QbFTCLB32XeLZxhwflwiRdXftf8jmFK7AudwSoZPw5olmPJnIU8hi4bHYjGPY72JFiPeQU9Lk4QOcrMnbz0BshwkTmZgIdcmM9UDfDD2v10Sjxm8LfvDzxjnx174UOvtQL0U4S5iO2MWljvncONHoindVyQNyoGDWNYN2FzuJffCGr6laJZk38W6NtJNG006yCc_5Wp5Rm3sYHZ-3PZHwsbmXq3zBXoGSh7dYZHGkC_0JtvpSDIVtTBeQLQb-Ocbh-ztJbURHfW0hoQuUkLIYGFMqPAbP9aSAAoSovNmbudSWAYeJDPKVu9H389wtg-AG7UdwGMCKhARjQ3OZhSG7oWQ5JrLcKTCNUh6g0Nt-LsT4C0aPX5keDHVowZhC0tfqh7YA4wszb68vlsW51E3nmZfe716_qckbRxyfI9p2MpZYhsCyFLslCgLN3rFF3xKjIjfp0suYLABk9edt8amZF9io3Uhaduoi225Wsvt9lGBvbkuNGeQhMWFdgGJ_Zxy9CFRCsAZB2N1IieSXY8wZBqXLHkoEO1dCOcNwTgIBHhCo3WLCxcVDkONHUUPc7XsArH5y4mFOYbOxxfQfjV6LeebxJ5qsCRF8sHDcnVK5matXmzSXxyLEFNAELTCiqNA0li6XkXfR4t6LmXMb-6SBf2H2_VVca_1IHvzy_JxLNcYMpHDLQtqFdTRAa2r-jCkrsXeE9_rfaORDoM5_k6MRWT5W9Twugc28o8t6iK-iRKAN98exrUhXX7-TPM144bPoUU1wJtyv-nVmWs_mGNKsP-X0Gmaka3n9cBW28shxo%3D,3.5,3.2,3.6,3.3,3.5,"Zürich, Svizzera",Da 201 a 500 dipendenti,Azienda quotata in borsa,Più di $ 10 miliardi (USD),1996,Selezione del personale e subappalti,Risorse umane e selezione del personale
https://www.glassdoor.it/partner/jobListing.htm?pos=309&ao=1110586&s=58&guid=000001866072ab1ba5772667026d2053&src=GD_JOB_AD&t=SR&vt=w&cs=1_72fb9515&cb=1676655373463&jobListingId=1008428773822&cpc=723ADC3DFE402989&jrtk=3-0-1gpg75aqfjori801-1gpg75ar62bet000-561d49e467f9be8a--6NYlbfkN0AnZZki9slEX_z63wsqeqef2QbFTCLB32XeLZxhwflwiRdXftf8jmFK20tfsy_nKZycCTqDnOjysPHeTP9G0JAFfbCTaf0c6YU1BK1BPZ4z1ucNVu8BoASC4Ia3F_2EIigessjckq5I5MzHtfEyQH84MCowN79qd7v8RadgjOiSFAve9ORovWFgja7gsXIZsTCSUU6Gp3Jx7e5DNEtdCuh52gWsAc6Zy6tb8jIYmKvISImRJvwlN8AnUyUQ55uqYG4twotzhjtyBvDyZorNLoHS2Nq_AQxpxU0STfXlWczhCfK6TfdZ20mhPGEd5SyVG8eoat8HyKaam39WrdemnzZspJRcEG5Rq3jaa2aDCPowzLhgZ7FD9pWDsLIyL1EibpM2dZPfJhkHOokaNxbi9wWJwXL27CRAUP_i4lDdk6SZ-0vuwNXV3DIpzUQrwWKoFjKypF3xQAU3QRu-LOU4_EZ8SLZnKqAuLcq6VhRXy2W_1l9RXABBPvE_3GRqPCdcMjcyYOh_8_CxS54XdRbwBZ21o1BqIoOfDNmV2BEnNCUI_kKmN8dUOU7XeDC2AvxxNqQ0lY8ctJ3uBvV_ysYeYf0zJo3TQclotduRL1V1hDxb67j3GTPp9tAJWbjBv-zY7QwJQIcfDEhyqrdoURDSVAZt0Z-sk-ACHkV1KqtjROSziA1oOwy0Qyl-GbGSNpGE39auj7gNH3o0j8xZmWEDP2q0A3gXdzt1Mq9xyvbUPDlNrR820jBGFvgBQHZQOjOjOGVBN7yBzkWTEephiuklsOVuNcEcoBSgb628S8Y1ZIhTejnHD3PchzEklQ4h6i1mIAc%3D,3.5,3.2,3.6,3.3,3.5,"Zürich, Svizzera",Da 201 a 500 dipendenti,Azienda quotata in borsa,Più di $ 10 miliardi (USD),1996,Selezione del personale e subappalti,Risorse umane e selezione del personale
https://www.glassdoor.it/partner/jobListing.htm?pos=311&ao=1110586&s=58&guid=000001866072ab1ba5772667026d2053&src=GD_JOB_AD&t=SR&vt=w&cs=1_fc2f822f&cb=1676655373463&jobListingId=1008099045172&cpc=FDA93C03AE7AED37&jrtk=3-0-1gpg75aqfjori801-1gpg75ar62bet000-6bde5e3005366dba--6NYlbfkN0AnZZki9slEX_z63wsqeqef2QbFTCLB32XeLZxhwflwiRdXftf8jmFK7AudwSoZPw4Xne35oFk88L-0kWXL_58kfyldCzIIvhcg0B_3BggVeHw3Yw_E9p8Sl9iSu8CHtvR8MstStUXFTn9yVLnrEW28mYQQPYVeT6TyhXu2Gouy0GNEFdz3WRoxsX4R53wLE2b4iSV-JufS2kcvrpt2wzN9HJbMftUkcluPFr6TTD_wpT7bvnrUQvzDxOBZbZNNTzmW5vKbmmrDqjE-Z8GJpL2dD0bHyj7ahUx2GDUmEwEAyTPZT8SnR5oOlEmLQyYPT75l8_DZop0HydJHiiIchNek_Zq_d1pv3Z6k_y8hZc8ZNP0ewGkQ1arf468l20fXef7A2AjoHnwAl6NRiAHilvyN1R0cRjG7LYbi4hQUOevYsIeByefsSyjuG1JuI3PLat_FjlY_3qbJAKlCEPFhIEeM5erfCux3bZaBCm6F8wFAr77cICWJhQA0FqYvfwuAoJee-rvs7KNzqATXz7LiwJceGLPmlyzgDLsgE6HE_FR0Mg-KhUFFnRmG7uFY7LW0-rHNUUUdihzKqFhFkiO0OpsEoNwDSkS0XuFOzMxzCh0W3JvIX5HDxQQyGfNdhXJvGfjtnHm_X1wITI9v1PUSJACef5COD-1TOWfYk16V9cDo123uw5GK4BMMHRiL_WCRgJouBB-Aw3Pq2JogKijlTq__CoDFu9GsdkqcdSQ2Ju8KorWlsZKTUam5g0QXBxPxbYnkYrYiJjKpMgCNj2Lw6SsrWOTKpn8CugmakbDQbLKHGu79o23CJsETSgUj6HwOO15nCg3XRHmrby0Kfkpz1jMNNq4GhiXk_oKNmNjDZDE5351pzW7-SDXZ,3.5,3.2,3.6,3.3,3.5,"Zürich, Svizzera",Da 201 a 500 dipendenti,Azienda quotata in borsa,Più di $ 10 miliardi (USD),1996,Selezione del personale e subappalti,Risorse umane e selezione del personale
https://www.glassdoor.it/partner/jobListing.htm?pos=312&ao=1110586&s=58&guid=000001866072ab1ba5772667026d2053&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_287afcea&cb=1676655373464&jobListingId=1008476335095&cpc=47CFDC01B3F81FAC&jrtk=3-0-1gpg75aqfjori801-1gpg75ar62bet000-ce7253e32ffa3353--6NYlbfkN0BUn9kNOGyIAhrO6RCbYEN57dZs2qsVpyQlh3bw_OdypohC6R73DV8U_27AsO3IagdHBzzPFq4Mpoxa1dziRtIh5_j88jYn3qpNyYY6df0Bpa0oexE4cDIMZjvBRSo3Yl7Dy9cE4XFBuWN8tKYNXpAGg2ie3McVyUMmUMGVBfkzF7tlvwU8mXM0xa9MzeE8HcFQV2qhmhLesetYeqoCKMUatZF0m9A6CU9rvvCKDA-jDVnNABIwl428Pxz2Qc8cMe6xhP9_JoxEdX3ccGtN6tF7wmMbu1QXDQWLgna0S6q8RqtjPUE2nHRLV3pwJwY_DDOW4yGDUvbmiyFjNUMHU0FC1E79lRrK4FABEX4xGjouUYitzIfGKJSz_dlUj3pVkXVyqZkaLoMX37S3U9AAJapiC1x7DZUMLjZhwlYnVa-doxUq_v9q-tceIZziVJX_A7nqG2lwH1s25R7AN90z4MtkxLpwvwS9d3PKOGz_uIHhCzYkmrYVHDBoLuIMZhndPPakPQjCCqDt3AV_4LbUqBrW2xLOCzz5fL1bhzyFOzfdJc88ThYNax_qGm2Wz3svQr2ZSkW8B7fmvQ%3D%3D,2.6,2.0,2.8,2.9,3.7,"Roma, Italia",Sconosciuto,Azienda - Settore privato,Sconosciuto/Non applicabile,,,
https://www.glassdoor.it/partner/jobListing.htm?pos=315&ao=1110586&s=58&guid=000001866072ab1ba5772667026d2053&src=GD_JOB_AD&t=SR&vt=w&cs=1_24650c4a&cb=1676655373464&jobListingId=1008454429688&cpc=01657B10174A43CF&jrtk=3-0-1gpg75aqfjori801-1gpg75ar62bet000-3b8728ec272c6d12--6NYlbfkN0DyA6Nd1MgdwP8X8z9tAAjn50lsrqoPLLCdpHPaJC2-7503P4kv_AVPBXPKt9KAA4Q1ymZDoT_VBs2YbCxGBjxnEtj95gw4QIG1dmxZJN7O90vjrHxdQ9uOCov1wgZHKuFntNvM9LMk7UPckM2lA2eF5HK8p6OXmEC141NN2gaqK3tlb8Z5t3pFmdmt9cCjk1Uq8pONP7buUnNBqTJ6vesavRSyCpU5sIVVeDBa6pniXc0hpwhG4mLRXw1tSGd6JdCxC5ooDjLyrfU5NC2Qt82OG8MFMxGV-sTouXpaYoRxB59D7cx--MkysMfTmrGIrSOLRisnXOGYlzedVMRSW6ZiYZ4PXcnjjY6JoC1s1--Ghwb1ftJEuzNUmgjH83VZ0DInp1IDNMV0guwFubv8qAzuVqguupIh72mszfgiaOhLbphZrjcDV-Vkn4f9P9uGHIm3Uww05ODR6AB--BIW6y5vln_dbEjiYrxUFRt6zEFdWBGweqH2AfdD7XUbofrq8H62QNC2lM3lR3mtTmWypSLlmhTpPpjHe-JbGEWmKtiPcz3Zqk0tyAds4SufbDfnRD_HOomcDbsajiD3pF2KUbWclg5bSJpActO22b84ZKXW0W0kQTiBcEn29iG0B-XfLU_RDJah3HhqPCDVu30AfuRiSM2OyceE840%3D,,,,,,"Milano, Italia",Sconosciuto,Azienda quotata in borsa,Sconosciuto/Non applicabile,,,
https://www.glassdoor.it/partner/jobListing.htm?pos=317&ao=1110586&s=58&guid=000001866072ab1ba5772667026d2053&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_1275978a&cb=1676655373464&jobListingId=1008301409434&cpc=39A4E8CE329AB187&jrtk=3-0-1gpg75aqfjori801-1gpg75ar62bet000-88d24aa9c7163fb6--6NYlbfkN0C_RKLEvKe7xenaLI3pIpP1v-xlUP0chqB8Fwo7V7bj3tW5NCDwrWKc07O-2Ojz6VHcVrte6uWtrbW-cdEY5WY-txb2GZuU9m3EPHK2KBaWvbP4zJbGKBQdQ7nJIyvycnMIN4tJjXXtcJs8_swcHncZTjvLmz-CerPq-gA_aRhACWIMeyV7HqzXhwQzRbuMtn3H3bTsChhDfAKk9h7KeJ2Ka3zxrvOnU98KozKX1_nozrV702YzUEhschotA5aNxQwBK2rhBEhjmw85aLGQgU6KqS_hs--rAefmA_-uhqzhYMfzuBfGuh_pq9uu0K8adlqia-3o0uQdQU58eGJGeIbd5Kmqx5P0OaUEwXBqY4_FcY1wgsGbmNnu34OXRJ1EAyKG3neNAXslpIDV3u3xRAOSbbTFUlEKdKYOrsp_WRf1G0T0SmAi3qzkvF2glJZ3IKYYNB0RxH3_zTZ5JvsAvwcbRv9MSMR-Dm30mxhe9K78x7fzqJkeiXyH42Dbc2MjzqTAreuJdwosk3KBeGo5jkNtduOW0k4FhCzmDgZvmFcQLLnCp2o9zh5VZ51P-By6ZSSoVqKx7zZgMQ%3D%3D,3.2,3.0,4.5,4.8,4.6,"Milano, Italia",Sconosciuto,Azienda - Settore privato,Sconosciuto/Non applicabile,,,
https://www.glassdoor.it/partner/jobListing.htm?pos=318&ao=1110586&s=58&guid=000001866072ab1ba5772667026d2053&src=GD_JOB_AD&t=SR&vt=w&cs=1_521d7e11&cb=1676655373464&jobListingId=1008428775233&cpc=8507CEB59E1C6AFB&jrtk=3-0-1gpg75aqfjori801-1gpg75ar62bet000-c3bd5a31a425dcbb--6NYlbfkN0AnZZki9slEX_z63wsqeqef2QbFTCLB32XeLZxhwflwiRdXftf8jmFK7AudwSoZPw5olmPJnIU8hsKHxh6ImjIF2u7Ac2SWBtzoITSqS7ni74uqCi8smZhZV9RQnw3cvPZT2mqf_O4jpCUoA4c7PyWmkqU6_qVYChCguAq09GgJQfCTtZ4DQdyhnzKeQI1sP64STwx6OJlIPWRWCZh01rGjYXNywABjBGrxoU6cg8Q4teo7n-JGUTfYSdZH80Tn2HiIpa9LVPYwNVFByoIBxKykMPjnYlEcdoQPK-4Xeinzg4rIcV5S9nI0OucSz-vI4OdSUWalR8pJfWDGOlKIlZwbPhEVL8N-rKy7dn6EhBLtj0oqqHvuXpNEOZ1Z8IdrLorcuDPBXDfotWs12_JGeRVEgJLh7qTuyMlsNeTHxwN0Vf4vzNRlFaM3HtTuz4xbCmsmgjsLjFUccIXX8yenUpCM6Y-MsDdoIBLAXJGLYwanvV5JXx334usETS2cg7GtBd1xJZ0fMYOjBhWbCjtm1BCo0i4_8-OuzsUOfn5VbjS1MrqBe2BiC7j3mO7FhIYO2RsHFuCcpYXM6HSU26O6LJqDClAxgPobjKp8qWwZyMObiGYtu8YemwxJr34PbsBizjYtLplFv4dAhve3xuEHkT-Yi_W2Fc6tCqcZASPxdnoBdzVMil0fiC9uxzXOYG7SpPXoOJiaH600-_TRJXJjMd0OkpFuaSLxhL84EHkjz5XA8quVEXwFJTe4OWubMlcZZCQnGgBOWdaRBhkUZ_o2M_nM4htJB7q0AM-Hd0MbjpXjluGYKgzfeWNyCYHX5voAVegFLNJGWtfwYA%3D%3D,3.5,3.2,3.6,3.3,3.5,"Zürich, Svizzera",Da 201 a 500 dipendenti,Azienda quotata in borsa,Più di $ 10 miliardi (USD),1996,Selezione del personale e subappalti,Risorse umane e selezione del personale
https://www.glassdoor.it/partner/jobListing.htm?pos=321&ao=1136043&s=58&guid=000001866072ab1ba5772667026d2053&src=GD_JOB_AD&t=SR&vt=w&cs=1_bf8a31f4&cb=1676655373464&jobListingId=1008468752874&jrtk=3-0-1gpg75aqfjori801-1gpg75ar62bet000-42141571e9b0d85c-,4.7,4.7,4.8,4.9,4.7,"Milano, Italia",Da 1 a 50 dipendenti,Azienda - Settore privato,Sconosciuto/Non applicabile,2019,Consulenza HR,Risorse umane e selezione del personale
