company,job_title,location,company_rating,job_age,job_link,run_date,oppurtunita_carriera,stipendio_e_benefit,cultura_e_valori,dirigenti_senior,equilibrio_lavoro_vita_privata,sede_centrale,dimensioni,tipo,entrate,fondata_nel,settore,segmento
Northern Power Systems Srl,Responsabile Della Manutenzione,Tempio Pausania,,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=111&ao=1110586&s=58&guid=000001866e0504f69e15b0b391fa5d20&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_ad76245b&cb=1676883068424&jobListingId=1008385134020&cpc=E04C949A9101C6A2&jrtk=3-0-1gpn0a18mnce9801-1gpn0a198i6ie800-ab1276b61272db4e--6NYlbfkN0CDD8AAzXpvJWInYo0DHWTtjDUTQTaeDGdp5rDKB4LpTcgnPP6D3ZZD_XNzjk64c1K26qYQMyJkarNccv4JAGTP7pHfK1_A6OGRi1x5hjOIZ4OZW3fEhP0vj6g46KuGwDjz9j-nzlMpvcbzMlOjHV4AIXK5uZD2wJT0htSkhLHBlBBd_IazSES2L7SNsy9GeuTqePi_agcxT_c-tAJIOdgCcUMHKhhYf91Jm60M6CFj_N0cP5F26snR49yJ_q26XMzlgiOHr5OQGZ7XTXYbvvcQxujUVatXy7IYFR3ZZyA0Bfh0vq1C2Mfo5D6FyhOfLXaqUIiFigs3hArd8rgJtxGYUB0iHQlxB0cLiP-4qvT3BD1eXxSgW862kkdHMmTlQE7qMxpayoM1C9nAthoudewbp0bGzhai_HjfDYwLtNpUmmf00e_ZvlDcBZSgKpE6ZeJ_8sVbYp8LhfpN1yVUehVHtsB_noy-NU5c4UKWbIMQGrYWDLREksahfXZoV4dOSIcESoCfaVQxCpN464ex24M8e2n5wh3vlnUXhHxp41_HxIgB4IvJfP8KS8zlSnb3on5wmntjd_uymRqn0L_G6MS_,2023-02-20,,,,,,nan,nan,nan,nan,1996,nan,nan
ArredissimA,Consulente commerciale,Nuoro,,13 g,https://www.glassdoor.it/partner/jobListing.htm?pos=112&ao=1110586&s=58&guid=000001866e0504f69e15b0b391fa5d20&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_9d1adaab&cb=1676883068424&jobListingId=1008454094783&cpc=AE9F6614D4EC1B58&jrtk=3-0-1gpn0a18mnce9801-1gpn0a198i6ie800-ecc804e86a8903af--6NYlbfkN0D5l263Fbde8dAFNfGyxYdzTtGUeHpzFK1aoDKBMQLIZrtW9ZsVaPf4TL4n1UU5SuqGkWc1xDJEsCyVs1HoGCHAhsjUuTvzgO098AsJcnkvgaPFN1EWLWEfaY_E9Tz3ttEGiH4GLDTRYTJdRrMx3itfaSWp9K9e6YUInND231NgFUxiwGr-MeWy8gzQbvpN0OhgtXT00PUXgvXcIKYNQ9l2uKZvxIytVDxNxLM1gdXyNE5l1auoLoKMMN6AAhXebwlYZKm23wXsd_aMP2eFfAcdFOZSb04VFAEt5xol7ETKy1C_ZGuyOoH6mw4A1YB8oklSPTZI-y26iO46cHgaJ775_KEfgbhzPMuQUMtbuY659uenImvt53D19MPK9SfM4Vam2EaYjXtJRZ-SYeAeSKC2qmnJbXtK4ENpVMn6rgDTKfF83iqpPkTxNfaHOxdViBsFa7KzAUaj4TZ_rCmNBtofkHGH5355PVLyIZXKLPhrAiAiWI0W8R5lIwGYAvh2TwMzomOUlzjTevv7cPnA2hDN41S8j8q0BPzGL7T3noCwDuyDCvqIJRkzX_Ort-_BE27wJnNbX3IlBYJaxzZcrJ2cv-tC-LhktbX1f3aV9m_my6WZJyRJQC_xyqzsTruIwn6OAiumQfVhkT0WrfvwhqWlUMmaLEnHKg1oSoVKsugUpe11HxdjNoOAmSTHhzB4hmM%3D,2023-02-20,4.4,4.4,4.4,4.3,3.8,"Castelfranco Veneto, Italia",Da 501 a 1.000 dipendenti,Azienda - Settore privato,$ 100 - $ 500 milioni (USD),1995,Negozi di arredamento e articoli per la casa,Vendita al dettaglio e all''ingrosso
Facile.it,Consulente,Sestu,,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=113&ao=1110586&s=58&guid=000001866e0504f69e15b0b391fa5d20&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_5ed045b9&cb=1676883068424&jobListingId=1008145082584&cpc=9FFE37255B2C047E&jrtk=3-0-1gpn0a18mnce9801-1gpn0a198i6ie800-2d4669e791f789ba--6NYlbfkN0BmDrR7OGR9gJmF054fDOj_Irftsb9Ib-ykftL4-GTXRCGSkjph3fWfRaWfCQT5_RZIIwi5ZOQo4KHPlotQaPWrrPdZT1b-FA-vJKOIGBrAutlSGTJ4f_4oqkp5fRO8pUuHjCOh2_viFsl9XF48PJnC76ENcr34roaHvgjO10T8WBSS53V_EEe1WV7AG7SKI9zLcBQU3u2N3KkSJhnO2qft8K9USXK9Vzzvc_K9OI6ANOeZ2-u_ZuyIAsqSY6sbKiaxc8ucXRPK_Qn5oNs1ESX6bTpr84YivKHeZsS35v87dBYDVARHSs_GhA5G1XsMPtTNy7b6618bzxalkrwLjxqSdEbWdSE2lcwsd6Yvg7JjrC9GBumxsC1M9rnY5FXQEAH5CLjFtMYqGkRQHs-2ovmzEySzSrk80u5Rh7SQ2czSrjz0Jyz7OCVD1NoEhvyvReDQuupg9Nrxvf3_OBmtqacavm0OsuzRfclKrCfjrdjCe4AZlSY7SXM2Omo6O5gPYPxn6BWUSD7CEM0X9vfU-VXxi2vgyq9YTDJogakWK6J630Z7Y55KIpJW6TIyshFofVdkvv-pj1Lz0qIdOzsyUwnJhBgSZnJ9jxZDvef8fv3KF6FFdXYJxbSR9D9EDSNNEy4MtMsLJ3Cm113fTI1HmaKVnGO6NIhhQhc%3D,2023-02-20,3.9,3.2,4.1,3.8,4.1,"Milano, Italia",Da 501 a 1.000 dipendenti,Azienda - Settore privato,$ 100 - $ 500 milioni (USD),2011,Servizi Internet e web,IT (Information Technology)
H.G.A. S.R.L. (Gabbiano Azzurro Hotel & Suites),nan,Golfo Aranci,,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=114&ao=1110586&s=58&guid=000001866e0504f69e15b0b391fa5d20&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_a8857d6f&cb=1676883068424&jobListingId=1008412067841&cpc=883DC43018083D9A&jrtk=3-0-1gpn0a18mnce9801-1gpn0a198i6ie800-a74547245ab5e051--6NYlbfkN0Bp5jsXHZeFu-nlDv4xLena35KFbaQm_TvM_ja5ClAXLPJSjb8V0GhVJbKB5YNgmvCrtNmwy3QwM-qhw3fR9U5MwZr6lu1i4vGG9kM1Y7d6yg6PEbKg3xN-Zrr20JfJf6WSgyoL5DEQM2Yq_YClXJH8J-FFJRUXBKAF5N18pc4E3UqG95oEHzXraTAh7IjOOEvnQ-7usVwiRYsidvvqtibJiSJBNZj-HMaP-o6QSffb9S9pjlYE03KrnD4WpNntjtltQxu4S2yblRxtNq7UqKLMCxChWKwRAbtUNYIb4K5WioQKTKQD5uZ5BSoTJQ2pc1WzPWUcsg1zhHVB4PP2cTVh8vOcjDGH4FpfOGhF4EDkZ-939rf0FXE-UJdazI4y48q1JZdtHjVqOizVypLm8a6mbLlkAomTUoAVlHb_SCE3a_wf1QhJicFHcCqqOv74ZRdtHVRaDURLYBgR0gLV3C7N8hx5DQwjzZg6okaaKJxwaNcRft3-No_DOxTwd4uh6kcTJ3A09N17QL0ymDtHE0C9ZK4lBRZJWNc26uD5Z7HKeEmDLUTyeEgiOJfM2St1SmtC7akH7r80Qw%3D%3D,2023-02-20,,,,,,nan,nan,nan,nan,2011,nan,nan
MioDottore,Account Manager,Sassari,,4 g,https://www.glassdoor.it/partner/jobListing.htm?pos=115&ao=1110586&s=58&guid=000001866e0504f69e15b0b391fa5d20&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_d7a9697f&cb=1676883068424&jobListingId=1008475690731&cpc=923E3B470662C757&jrtk=3-0-1gpn0a18mnce9801-1gpn0a198i6ie800-311b49f8caae17bd--6NYlbfkN0AF17EcCFvC3sSSauUVKuru0Tz0j2iBkWihqZ056fyRXqqCNSZhnZEzp4hc4sXcmq6kQdEwMuPZfVoRXwjgW0IHOvySYAs2jIIufnPF3ZrcgZGV1ucCWGY9DBU7wnWuNnmUFaDZ0OCrF1m3_fVAm4UBR7Mrhtitk6fZp8rdEkbx7u2_sPLarfiPubLoTmGyYjgoioWxvBsVoYqW3O6sNXzAw6ZXAND-neTm0e76g0hnaq2Jrh13DShQkKOeUqi-Aq2Oen8wUbCLDFj2YISwJzd6ywyJIOCO-i-X0B2WxPpO95QqICX7IN_iE6Fj_8l11xLRJy9_BWIpgpKV7njpVVFOhhiQ-7CAld25RsT8FtAlm8coT2Xz940Qa5Vzgr9gTLHUlEW6Ym9vR6MRkl3A2gX2dua2bK3Dmd6D24IMz7LC5ASYYwZXiUpYeyr-uZCFiARV6x0QyaLv7X3iwjKU6uetACCwKdJj4nPWHqiarFIv6GvTnRLX_SiVjXMffZl18lho6CXr8qAHU5-22rl0qvtDWoBDLzE_tJQjhaZSkafKjqY1V5k8gHxb3jqM7FgqIJlYKBDWuporKhQPwZ-Kl8w4LFWYx2ltZDL2fojohrpxsf1EdBu2cCI1o333q8F90i3D8MAOXQJGYqtv-pU3Q4gnCW241egfdlF-51832sIEmA%3D%3D,2023-02-20,4.2,4.1,4.2,4.0,3.9,"Roma, Italia",Sconosciuto,Controllata o segmento aziendale,Sconosciuto/Non applicabile,2011,Servizi per assistenza sanitaria e ospedali,Sanità
Clinica Veterinaria,Veterinario,Sassari,,6 g,https://www.glassdoor.it/partner/jobListing.htm?pos=116&ao=1110586&s=58&guid=000001866e0504f69e15b0b391fa5d20&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_29e034a9&cb=1676883068424&jobListingId=1008468182034&cpc=AA7790897323AD50&jrtk=3-0-1gpn0a18mnce9801-1gpn0a198i6ie800-48ca366cae615086--6NYlbfkN0D-0xedW8ZDd0Zetw5_KbNS39thrh9MRIDCreofXlwTdqOBN312PyXBXIWWKXcRtymMX97kdb63D2O1jK716N3CbywDksF_iuqJk_NB-8q1tppb_5Gd1aUZiRRvv2dVtbAS7F8OCUdgIfvCev01WWVJvT_qzcvmAYznsHrG5_pp9sA7-lPESSDo-gTXH0zM1o28tmUvKC8nnqXB4lmXwZN6m9ZMLWeqD43v78SWS-t51qdllWS6ZcDSSyVD2M__ETxxm4ZdfDFw49AVdcVOMijy5XF-599IzXG93nlxX2SXDa_dCaEEUryxSFHD-bBChLEcawhSK7k1lmRNjIKYK-Q1nOKJfuFpVYy8INeiRyNIM3pDZt0wauKx71pRV3UEgHUwn-hSsE8CMzRSZGFBEyninfpRZX6paahnLJVzQMOeQnpiOZsEEXLejfv2fPG2NcB_0qPFi2UhWLHH4fIN7v8VvNvAfR28kxfnCkX50IBTfKHVAbBBc-MbPftTCKCZVg2rsnEToqICvdrLpDD7JfEB0_oNDc52rJT-_05pNu5RVyvPjedaI_ddNYFtJjkhxXg%3D,2023-02-20,,,,,,nan,nan,nan,nan,2011,nan,nan
Tecnocasa Olbia centro,Agente Immobiliare,Olbia,,19 g,https://www.glassdoor.it/partner/jobListing.htm?pos=117&ao=1110586&s=58&guid=000001866e0504f69e15b0b391fa5d20&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_ed346d56&cb=1676883068425&jobListingId=1008440099996&cpc=48866614B099111A&jrtk=3-0-1gpn0a18mnce9801-1gpn0a198i6ie800-dec820c719aa4301--6NYlbfkN0DprLnHrRjAgYOluRwwX3ULQfF6bucscnwxGXKsqfgkUBVj9vrMsr5bafiQy1xng15_hp0KUHo6SYF5OXXt_nMpFfZspsunYHkOwXJG8QHSbSPcq8UoYFQr5eEOobS36R4i6bKnzq03ZsDATUSYVuMUqrAgsvDWfyFAQId5A8-S4qnX99LPgMa9gG370iqkP1KOxc9Ulv06hNCznUB2bFnFaXUgfjLWO1lCV_jW2ZGe-agRpNhkNZZzvD8xHo9l9MOtdzG1C0ux0wS0liBIp9a_V4hGK-JBBpHyzHdw1Wn4iYW1dDUvqbUpjuWIYkHuijUWD0izltMPkcH8qaUwNStRhaC4ju6DxywkajLQco7MyKStWdr4mCkq_UkA675KBcSncJu4RIGiHUWgTRgUuw5mEM7PRr8cTXpgu8Kn3ErvjADk7I4EzQcl5z2fdRHj62UYwEK2x2Ra9o0mOhCAftOJIxgt3a1pozE2VKcGk0Ddyb2qcWXcTDRFGBUYffU69c_RheQbPWFa8Znevb70ZQiuJx5JB6Y7X46ESvewA0j2lqKGKo8Gzp567hJ8Xuc092g%3D,2023-02-20,,,,,,nan,nan,nan,nan,2011,nan,nan
adecco,Tecnico di Manutenzione,San Gavino Monreale,,24 h,https://www.glassdoor.it/partner/jobListing.htm?pos=118&ao=1110586&s=58&guid=000001866e0504f69e15b0b391fa5d20&src=GD_JOB_AD&t=SR&vt=w&cs=1_9337ada5&cb=1676883068424&jobListingId=1008481189169&cpc=8507CEB59E1C6AFB&jrtk=3-0-1gpn0a18mnce9801-1gpn0a198i6ie800-2f1b1a6cf64386a7--6NYlbfkN0AnZZki9slEX_z63wsqeqef2QbFTCLB32XeLZxhwflwiRdXftf8jmFK7AudwSoZPw4ZtrBZNFt2m-BozCFoCLLL-dBwtKuuyHyYleJKzKf7x2VvQxRtwn3gMYq5VuxjXA4mLimHqyqQV98q833inq75hfFjm8s1xCQzioUnzvhl3u--PWtUbwTjGrJM4ibtGBnCsJTtcJ6lSHDE_GwtHQMZ-M1xEzg837QhSCTb-skqN_lN93fSIjQtk06cINH-l2ukiiN2n5ns797EgdNMkMr0DIyRDw-mWbANJTfHXDUuujnocqs56CEYPvqOMdAQiZm-QWVZVTJE0pXeJdxcB4wdMMHoACvF5pCVJz9vyYGITCDQBKO45NAu9Hm7bid4Txw3NNXc0GOgRUFyC5T2-nmTgzT3wPCRT1Sdp9UJFKXZ-cqTi_Soi_londJU4f2AX0QP5hJME4dpViCMkcAJBnGYL0z52IUm1pVo0AZCMECk08vw0obboa0GkQ8T5UKyTVD4R8_yn90JjRmB2_7o-EiNULs03rVUPB0j0BjQoyvs4q15EQrl3ejI-Xz89pnE9MNs_G_8qRq2_wZN6Yw2Hzea3bbhFZyjCRT-iWF_bINUUCtTU4ekziWNLQx2AgiclxLO2YOfbCu707J0XZdmpCqJSmGqafOkWx13B8NA0y7lR3QfWbLNdowj4JqLLegIihqkUKegiLpKD2dRJuBZyBANpVqMrta470hbA1s2a6t1GIGXtYZagT8JASfDJT6cqQE9jY1Nvs75RrJIu1_5bogPNnmQCelbm7LV2Ac2EwcA6hLcb-lNibMuplzjCRo5d0r2-6YIYDS1aw%3D%3D,2023-02-20,3.5,3.2,3.6,3.3,3.5,"Zürich, Svizzera",Da 201 a 500 dipendenti,Azienda quotata in borsa,Più di $ 10 miliardi (USD),1996,Selezione del personale e subappalti,Risorse umane e selezione del personale
Soluzionetasse,Senior Consulente Finanziario,Sassari,,4 g,https://www.glassdoor.it/partner/jobListing.htm?pos=119&ao=1110586&s=58&guid=000001866e0504f69e15b0b391fa5d20&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_ccfe964c&cb=1676883068425&jobListingId=1008473348017&cpc=82ABD2B5CEB98952&jrtk=3-0-1gpn0a18mnce9801-1gpn0a198i6ie800-ba6017ae6d98f3c1--6NYlbfkN0AHIOBnwWbxt0fxfxDviZMMTOjvsn6CQ5-5e6j_VwOQ3xzzF7Vg-mPXAL3NXb-cQlvCk31u1jiWxs5UCARoLHrMTUEKkAPUgHqYxtjutqwsCYWC3Z6jLViG3ip1ZDWBwHyg7xRlo-TsUwmA9rRbK2fkrUsAbcRtX68JilohF1XSsJCDSrOgqkeMkYMIIY67tGPA1lBTM3C1kFH7Ez_z0L5O_fyw6XMszHwcrqs4ynQB-xWXyz6KfJVT9It7jshBKGkvElgcE40e-5GQT_2mLH7CZgkxXxYvey7NGUPnHZfI-U1Dn7BJRZ5sPnWvBLHnr-mIp-SC3aZwNV6bDH2lKxr8Qz-l3HF8GUws5ec9DDuiN8YC4q-0bI85BHVrukyxMC5KHjjJbGi3ohXq2EKxX3AqB3SPuTLKYNCjfbrPeRX3Dli3R0IgPSmSAZ0FCGPCDgY9B9RXcI8YA_yHQh6E-UYXN8BmiXw3HLIYRuw1dDZq8-U6yrqLYEEmoHjTjhb48GeCAeY3HUFbHNYrkNW6ajM1TBVSn5z7A-lGgQn0JVyfoyNUfSiWXlHiPNUBy7eoslCeYuj8oIU9jT1s2-9Xna_9,2023-02-20,4.3,3.5,3.7,3.6,3.3,"Milano, Italia",Sconosciuto,Azienda quotata in borsa,Sconosciuto/Non applicabile,1996,nan,nan
POSTURLAB,Fisioterapista,Nuoro,,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=120&ao=1110586&s=58&guid=000001866e0504f69e15b0b391fa5d20&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_7c61d431&cb=1676883068425&jobListingId=1008377992740&cpc=82ABD2B5CEB98952&jrtk=3-0-1gpn0a18mnce9801-1gpn0a198i6ie800-9700d9ca0699b809--6NYlbfkN0CtTVHPnkI_ECdiYZpq9py0DIPUaPG5QSjsltpxZ_skYj79ATUs2CdcRMXSOAZwKKnvAeyrlkpYBzULWCfE7FtuVfUmzcH3c_OWUATNrrgsCGNjwyR3F8KyxrIKxL2qnJfLl_0fNqRw994ndR94Cf8ZQbhWY8dnEI877YALzV3_bhCblMTTntWyoybO9Kup6YqIQMr2cX1nV81Xw8a4p08GRKRePFClNLzts7xfkdbdVHMUnsFXQIdJuA52joKvHdeM9r-LR7mxluBX1j4k_KWcnn2yBT7n4ZDSs3nZZ9E1Lga9BVFOPDVRcf-RTEaTIcssqN1wctKQ0vaOCqBahlyiZwDEEgZX1jQDTfGSA9I2AbGEzCH560yLlfoi6WmwZ9LVvX-GvbQ0hHAczgsLRxOHwpZfBgkrR9R7tnQ13yNj1bkJLIWf-wckjcyuT6ZsCkPvqTr0C5imgWJKUxpMDQOGctaEznvrTulolix-UgLXHIG6H7CKwVloNaKRzGQCjq-9iqV5nSJaS6VsKQZfZorXO6AoEFmGlsJcQ6yBgppBsP2gLWWNmUUy3ycMX68Tqcg%3D,2023-02-20,,,,,,nan,nan,nan,nan,1996,nan,nan
Soltea S.r.l.,Elettricista,Italia,,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=121&ao=1110586&s=58&guid=000001866e0504f69e15b0b391fa5d20&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_6f150751&cb=1676883068425&jobListingId=1008188894834&cpc=786328B4A40DC555&jrtk=3-0-1gpn0a18mnce9801-1gpn0a198i6ie800-0f27d0f167e1fa29--6NYlbfkN0Ddcnq2VFZOBqO2z63GwiTUtvQ71HjfFiSh6qqMva3d6dfcz9IZH_fc9qtnH9Uf2ljm_SeXOzRihJ0NUmpzZceHCU8dQQA8e9DNg9N874H69Ox0nWyzl9GA8P9kFyQhYS63W5qJgcnR4SmhMVJFvcvm7fLPn7_8JUGT9HUaYOiNFTqm6w1EFoLk1jXBp0tlmRog1KeU2SZIh6Qqwy6gJRT-SDN5zOS1hK_K7Ez1sTBfSCpLcToZxqVCE5oMy-6IZE0O7JiEUKHU2qv8F7fdfi38ezmt-fCQcQN2nRty8vZIRUlG3WSxsuHkmrqMFADDdcFX9biwml8nZbRV9DtMOR-hKHLht1VHRV63ULRy2IpQubpos-PQiy7z80XVwKl7MrpNUA8w8Ah3qx5VqvMQnjIY7VY_OSrzMegcTC8Q-C-3rNM9Fvio79BUGsjieGaODyqiILSoa2gou2KGpn4q4JVUyAmlJ1KVDF04ajUsRF5SjJ5Z24xiTDli1rCbZkjUM6diwCKlhvEvCEuNjQHKVsQasarQxZowQdMpcRozt9p2ZfafW5pgfNLQ8l2qMsV_C1o%3D,2023-02-20,,,,,,nan,nan,nan,nan,1996,nan,nan
Erga S.r.l.,Operatore Turistico,Sardegna,,19 g,https://www.glassdoor.it/partner/jobListing.htm?pos=122&ao=1110586&s=58&guid=000001866e0504f69e15b0b391fa5d20&src=GD_JOB_AD&t=SR&vt=w&cs=1_c3daa5cc&cb=1676883068425&jobListingId=1008439427174&cpc=AF770993EC679D41&jrtk=3-0-1gpn0a18mnce9801-1gpn0a198i6ie800-16f20c59446ff952--6NYlbfkN0BytWipstCyveKkw9FlHucwf8c9OEfcNK6kJ3VVRANJxJbWkJbVhuVmkiwDTlZdYv7UJzn6F6_So6LtOM_v9Z9FzOF8PdFuPe_x7YBgShEPq8cNS1jPRFT9nwE2OUlx5spN3KViaihpJEWvVVPCjhUPSK314o8MOwV5a5kOsMM9E1-77X6-r5geGcWQNagouqJyydbKcCqOlLHOlW5By6QnsIkDCJkDegOmBc9bZ8-REja0OtkFwLgfHud7na56lGnnkHCvcfc0Btfq43Hpvp8Qn9kSKUgUZaMbc7IfO8ezumi-YgkS6vQ8UA49k7vth847B0g2IkZQEbg4VlnZf_r6YL3BWXKgNd3hGA219Vgj3hmANs6VQWHP46JyHBRSrDjg54PCIxFQE1BuLy7g6jzWBVVLBHgOFp_N2bn5rJhypm8pn-IOFluhJ7NNeEUxie8NVZ9cYV5HL4J3yUfKqCBhk4yw4p7TCiOTAI299T0s9rlMGE7NtPZJfNISmcKV8vM6nFzLtbbfO3dEQHJcekNWsaoidaynRapFpRot9FB-jn_np69zp1H8,2023-02-20,,,,,,nan,nan,nan,nan,1996,nan,nan
OLD WILD WEST,Operatore,Olbia,,3 g,https://www.glassdoor.it/partner/jobListing.htm?pos=123&ao=1110586&s=58&guid=000001866e0504f69e15b0b391fa5d20&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_78bc4458&cb=1676883068425&jobListingId=1008476505810&cpc=009A9C8147DF705D&jrtk=3-0-1gpn0a18mnce9801-1gpn0a198i6ie800-82a6fac70e9625ab--6NYlbfkN0C0jkC67az_l2JZOdjrYW72hY8OzNLs-wjENDeKvUUf1piesqsELzqPpEuaqx3MAOQDVvF34e7EXcvXygAn_g7uCQ2RU7JdN3FUxEOPg_ljCYrbrMS9uJseePDtJFBZ87JLd_cMocdUQpjFWWnbiihnJGRH8Y4mFNwzmvYwEERxrudEBvy6FsWWF6EgPmohmgCCABx9j9YDYAV4eo0ynuHaKprHwf_Qc533Pxf5bM-BmZMyjnDoRzYW3YR6OCAEyLTy7qhGbKZjjhbi4x-p4cQyUCyCkO3cX8E7-V2M0o-fbElnGmtN9ypKYBfXk5pQv2YFVvnWMHqkBZ1BqkW5y6-a2rKOKtmYWRTMmvXZlXq_61PreZwaAR24W7oYd2l6qiUdRstOMKcidYC03yPLgB4iZAJYVbXDlzVFxEwZM9EHSR05FzNfH8G0pHa0aEUHJJzrlaDQXv8Jh4XVQ0nPRpZkhZXDfkYcNmbIHxsU2tLULH066VIORNMiAjiIv7bUbHVKnPDHlPl5PKgLqEFEKpkpWkwKHnGXfwWloHYZ5Y_pXTP0_OysMQzm6Byy6D1OirojvxWqay7aRA%3D%3D,2023-02-20,,,,,,"Milano, Italia",Sconosciuto,Azienda - Settore privato,Sconosciuto/Non applicabile,1996,nan,nan
Aeroviaggi,Agente segreto,Santa Teresa Gallura,,4 g,https://www.glassdoor.it/partner/jobListing.htm?pos=124&ao=1110586&s=58&guid=000001866e0504f69e15b0b391fa5d20&src=GD_JOB_AD&t=SR&vt=w&cs=1_0c6f9bd4&cb=1676883068425&jobListingId=1008473877885&cpc=C3517E2410EFB392&jrtk=3-0-1gpn0a18mnce9801-1gpn0a198i6ie800-9d12947bb8e7d7e2--6NYlbfkN0DbaKl_ERNSjMq4ozxDpI7aQvGCjqi6igOOVwdLPz-KZUW0PL0J70TZA6Rg2rpPvRDAvqNzMEL4kAuiaRYFGNf3b103b2cMTQaHknac_DM9iOcdv-ZjQ_g72s6zXEvqwrDGZpL04XFAhurnYfOQ9m4nd48oj7WiBqcgX-E-WEPMgBzr6Xg_mYMWWbgYMm1Z24fkTyaMUGwvEWeGOKfGnyijmu-ug6F4aPe2ol8WM3qT2Po-Y3Gdq7UkSAGQfbW9alxCc-WwnEP17JHmHWygg08bI0bjPnAlZtt1f_VKfUB6LHlfrnc_wBHf4YD5_EESda3t9DAiAwnRvMLN-T6SupswdD9b64ccaCwdQZ190yCST_qPrQbZKYZJBSFySK8cKh2g6RrKlO4r87JocIc6bVtjFHsCJMSiaaHcGvxw7FJ8qSiES98fyzyBf1_G6KUBCX8ncC3zSj0Zqa-wwIhKNZVQJb075ycBk528nDgIQMYUzhWu-pfOsKw7gl7T2ncpIy6HJJH4npNGx-AwZ383nT5QShzWjjuGsbI2O2XFEhsKnk979Mg4fvzD,2023-02-20,3.8,3.5,3.6,3.7,3.4,"Palermo, Italia",Sconosciuto,Azienda - Settore privato,Sconosciuto/Non applicabile,1996,nan,nan
World Fuel Services,Assistente Amministrativo,Olbia,,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=125&ao=1110586&s=58&guid=000001866e0504f69e15b0b391fa5d20&src=GD_JOB_AD&t=SR&vt=w&cs=1_3bf91cc8&cb=1676883068425&jobListingId=1008351734603&cpc=39A4E8CE329AB187&jrtk=3-0-1gpn0a18mnce9801-1gpn0a198i6ie800-29ed4c723d95a912--6NYlbfkN0AOZNHnogxNl03Dshe_jJJ3jjrTNSE4w-bZuKZW5WBxQ8BxTnnqXLQqYYZJ-7f9MpZiuYn1dYzTPoB6kChxWEiVlfV3djHT4fZyzDW3-NKQzy-A9Gyspm9-KylpEsn8SzBC38MUST24OQkRFhOOtf7UIhC9RDFmHvP84yn4bvBadqfSiiotkKE2yrpPqhViXm2iMy3UiLLf_2PmoEd1Y86i05W5j1DwjuabIThVlijjoptCbNAJn-HnLFBwT1hiC_SvT7640JimEwazmF41FmddEIVjhxroXE8YkYUWbjQPhuQxfPHuh277bmxSWUiGabRG95FrviXXNRBBpMWAz4p4TnSVBoNES88DXAblOgtUpsrDR6uqR1E_dZUevUYyGA-PfvbZnKZh0YJbC4ww8Al5EPPFq-oDGBPjWKwzO-O03Mq94jwv9jz6IpvMtf-urhS9sMIwTfMI4vkzP4nO0jpvo7TvGkN-KQTvbPcFtsKf5gdYEqRD7WBxMVflv0Qr_25bq5bxSXff2JU9CrWRHZtCrTK9zh1qZuKj9nr4Lg6J9InwG-PXx6qj-Pe919gRtc6GaMqJIDwiBotqrHJASYdnnlkb4oGwEQGAYvlY_MBE_HCqJkNHjgO5Qidrn7jBH1FOyk68Q_0_ig%3D%3D,2023-02-20,3.4,3.4,3.6,3.5,3.5,"Miami, Stati Uniti d'America",Da 1.001 a 5.000 dipendenti,Azienda quotata in borsa,Più di $ 10 miliardi (USD),1984,Energia e servizi di pubblica utilità,"Energia, estrazione mineraria, servizi di pubblica utilità"
