company,job_title,location,company_rating,job_age,job_link,oppurtunita_carriera,stipendio_e_benefit,cultura_e_valori,dirigenti_senior,equilibrio_lavoro_vita_privata,sede_centrale,dimensioni,tipo,entrate,fondata_nel,settore,segmento,scraping_date
Adecco,nan,Las Matas,3.7,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=2429&ao=1110586&s=58&guid=0000018656316cac8e57b386dbf561b1&src=GD_JOB_AD&t=SR&vt=w&cs=1_033595a1&cb=1676483325458&jobListingId=1008296468854&cpc=C5F9C09AE97B3D2F&jrtk=3-0-1gpb32r6fklvp801-1gpb32r75irmn800-2680c46063e3febe--6NYlbfkN0CH7AhRMn6Y4-3Bay0HlXyAEvyV6H53976glmhWaxHtXxq3MEhMvp5gNQRufXYGQksNb6HNVDmlxGtswNJwASN3EBGX5L_VwYDSXsSXgFxyFdKbIyLygjKOlVaLZ9wMkrX1qYC8w-lV2Rkt5TaF86CKjS39L2c3ca4GX44wLNGyG8XbnSyBzFTSJ84LX15mExr359VttAOlspJCNgwrms4Y0C58ivSGVW8A_jzTd49uS_DlRn_dkBh3eSL4bym8QrdGpvGSPT-elJoRMMryTdZDBll-5gAywfNImr72lvb8AloRy-cq9gH5qYPi-7wPsj-Za6B2eeKmedxUMPLxj7Adoxtuf-Ln9FQwEj4FZb7aYIDU01Ma1NI1LRjucfdNUEGNqTKJITEYW6dPHXxa-XaMD4aLgXqm3MQhXQdPN7WYsNqQdY3ZVPOCqByxHBMCs6b-i3eoqfklsulU_ek5No9T6y0liViYjY0MVZPo5klizdhkUBA6NSFXlL5dgRXwoBRqXhK_b2HNF6M5x9Q1KoWwKTDnvGoT_l5owqD9xo9Nvwy9K9b4wI2vSWCgFYMZ16Y2P_hEoZsGT1-X7SAdeo94jsqs5hNBo3jUbWYz49UPtXaEDbO-QLkNzWKV8WZl4BIOzLQqsxI41eUyPulVrvohhe4zul5sFSQ%3D,3.5,3.2,3.6,3.3,3.5,"Zürich, Svizzera",Da 201 a 500 dipendenti,Azienda quotata in borsa,Più di $ 10 miliardi (USD),1996,Selezione del personale e subappalti,Risorse umane e selezione del personale,2023-01-31
arkose&co,Jefe/a de cocina,Madrid,,6 g,https://www.glassdoor.it/partner/jobListing.htm?pos=2430&ao=1110586&s=58&guid=0000018656316cac8e57b386dbf561b1&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_e55b4ea5&cb=1676483325458&jobListingId=1008461478278&cpc=878687325D2A5CC7&jrtk=3-0-1gpb32r6fklvp801-1gpb32r75irmn800-62111e57634f0b34--6NYlbfkN0A31XGNXXNJiTryrd9x44G-t-JdxyidliZqJoUz8Ucss-SpiLISz8pnPU_nAHifgPsfzFmJ7uNqszphbyYIqWK769zPCPOQwYKFE_n5BKtIy-AJkaknVIgZDJrKlXCeUJ7BlUO5fO-FyZT6-9n2QEbxALtpwhGMVS7uoAkh55atx-jrM3ec39r-4T0uvl15d19ry-tr4V1waXR3K3VRtq7w9NfzeWuWU-3aqPTCRuUPwNa8TeUPj_jOhabUWJsIaIDZ6ZUtaSu24eR9pnZOi1f6VjYDgdeXT37lyvpqAsPLBGji3bKq3whLQpNGvdFYtxx9YbvQfoH-dekchahzblLr9BvgfnDRotohK660JPGFy0X59s0RjnUuqBe4jH-R3ByEoga5ehLGtcSsZgXmqiWvoZmh_MTWDw13CRXq_wEZnvAE6tA-uYGkWCEoVy0XRkJoK5tJ-TlKNk1g2OI2-MHnlckvplKIF46PnQdq3yhpGpkeai6mR0eTfzPF2ClbeQqrtQ9h_hAxDKMfuVBaEcspsKbs-6NI7fRQIVJa0SW0oVclo70zB5zkQuy9LU0pUgk%3D,0.0,0.0,0.0,0.0,0.0,"Parigi, Francia",Sconosciuto,Azienda quotata in borsa,Sconosciuto/Non applicabile,0,Non_disponibile,Non_disponibile,2023-01-31
Bright Horizons Family Solutions,nan,Madrid,3.7,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=2501&ao=1110586&s=58&guid=000001865631a15c9da7c2734644223b&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_9f48a4e6&cb=1676483338990&jobListingId=1007898465165&cpc=4290530157F20621&jrtk=3-0-1gpb338c8jihr801-1gpb338cq2967000-eb5ba03ced2f53f4--6NYlbfkN0D2cK_vPyiiV-Pc4TnFz8iTkk2f5yRWAfvU4_R5SvLBEtfQ1cuKMjrKENRYBLkGmN6Kii6uvwtQN_aPREfGEhxc8rMn4sZHhliHKFTsRMDlspGeMYxKwdRWtXFAy6GAVvDhtjQMPdWKIToME0Vg5vB9GwQD7uHbq4kT2GGh0kIXJoLDyTBTfDRobn30tWa8gk_1aAo5xMSKI7AtJ4Qmm76qTd4l1hILMaC9lSDoNEtDll9FsfibOlrUOUVTe4zUGSU6TZE_wxHt6buBBy8syBdBbgwYLS9sASXy7ykr2ZSpftq1XsECYQqoPctEHupx0Yd3hw-jwuG_fvSt56so63ssujIx-kH-GdL9dB4CLpkirVp-5IuyuB2LaIutnY6aTHxbByWOLDXWiRycilIenDDyni-E7Bhyy_6XX3fkd4-2LhKI9kF5tQU1qeOWsAtV-FMKlVNtRQomMmxOuwvBLcfq9Yuh3ass-wXXAPYV8PS-0KLycasqp2tmyKQXXXzxjPZuUrSQqKaqG4TCPgYIdtsNijK_PwCaYWtJZueCs4LuEnO_oznkFvAvS2M2mDlotVKeW4E5aWkcWI3nIUyt6uDz5ChJ7ChFmgEQUR61b9FotA%3D%3D,3.5,3.5,3.8,3.4,3.4,"Newton, Stati Uniti d'America",Oltre 10.000 dipendenti,Azienda quotata in borsa,$ 1 - $ 5 miliardi (USD),1986,Scuole dell''infanzia,Istruzione e formazione,2023-01-31
Cocoon Childcare,nan,Madrid,4.2,2 g,https://www.glassdoor.it/partner/jobListing.htm?pos=2502&ao=1110586&s=58&guid=000001865631a15c9da7c2734644223b&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_b7c5f271&cb=1676483338990&jobListingId=1008468649419&cpc=24BF2F2386F532EA&jrtk=3-0-1gpb338c8jihr801-1gpb338cq2967000-9141b01ad6c260c9--6NYlbfkN0CHwkHUaJwTUTavdYIO9Qc9QtoysFmP0ZAjxBNwoN77snhKjI5ch3vyLQ9kjYbg4MrbjIZd8_x18uUSW-Ss7DFBqtPHejhJx9TOZ-AGl3e2HqMS6bkzLaaP2n1kd7NNYe3SluBrhUCBjNrelAwBRXj3rMEQZUVuXSUbThyQEeRIBG7zlJilZYzW-eQ8sdGai3Qf8MsCFHuqAhsEK8LydInx8v7WyzM-2fEcBvREqNXKQ7nmT1pNYWqP10cAEDS_EjMzvjKZrpdKNnCzxX44UhzODA0_tp7TadEwGt5UjMoVymZ-P_drWRFYJmJUgJkVzNGMYwAHnIVT2QR2Cfae6IhjbNRMLgv9hFYVXnLVvUKdVemKFhBuppk4dGoAf6r2jHGDQr6ziU3qMUCfMLDsyWoMOXlQjlmDCnOarGPa6o6jEs4fQD1D-j4hqx4CuP9sku9Uk_7HavliCVrkGh6RB-H1j0tpTJk2noAvBds46LiaUHNoJRtf9AOHgo6KAKv-oeSxcVPp5ox_zrq4i_Ark8336hWbBAv38OUIfZJueR00-PKHPRvVe7Yz09_VI4TSKsp4OgQQp4H6qaRJxpKdeYr8kQBD6RCMSiQ%3D,4.1,3.9,4.0,4.4,3.5,"Dublino, Eire",Da 51 a 200 dipendenti,Azienda - Settore privato,Sconosciuto/Non applicabile,2003,Scuole dell''infanzia,Istruzione e formazione,2023-01-31
nVent,Java Developer,Madrid,3.8,16 g,https://www.glassdoor.it/partner/jobListing.htm?pos=2503&ao=1110586&s=58&guid=000001865631a15c9da7c2734644223b&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_9569d034&cb=1676483338991&jobListingId=1008437524709&cpc=52707B81699D15F2&jrtk=3-0-1gpb338c8jihr801-1gpb338cq2967000-248e27b001a26c89--6NYlbfkN0B37pvkDXz6BnETzzh3IrtsxPK0glNB9IfcgNio2MHaTySl9rQSu9S-iuMHjd1WdghSurVdl9_zhBaME2QQseoX0JFzNF2WizGtNUNlPGPirS568a3fJtpEvVl-rQeYnv7b6NR01yL91LhBZcv7-rprBpXzOof58QRqqAMNOSzsWosZ-ZMQAc0aGFrmUm2OsNkN7gwtzB667axsDHo12rv9hg1peywPniZch3S_mqGrE-BVIgMfsXWYedsDct082vNtSPjudVcVUet1tRGozgLkRiJnV78mzsnV9N806rSui5M859y1Tpf7BTJFd4MGpSRHcfsBGGp8nMoH-ToiKhyF9RvneqJD9iOrXdOMm_KWRMZEwl8Uf4U2I3UPVx3TMGGeGP4l4LVKOE1579YsBiA2vSPQo0SIU-vPA9ZifItLUU2pcc_EgEIbCJfo0EvJS5R-CM3BiyRgsgXmG6pTqdhhE4Hy3aaKTpDwIbRLFXArHJmUN9RbYh-HflUX2gaUMVgu_bMZxm8BSdL9X3BAsDAY7RGcz_GA-ZEGNDR7ndWAUoM4rIodB6YFkfjAkFkHwLcHEIJH66ycdRwHgyA9Riai,3.6,3.5,3.8,3.5,3.8,"Saint Louis Park, Stati Uniti d'America",Oltre 10.000 dipendenti,Azienda quotata in borsa,$ 1 - $ 5 miliardi (USD),2018,Produzione elettronica,Manifattura,2023-01-31
Evernest GmbH,Consultor/a,Madrid,4.9,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=2504&ao=1110586&s=58&guid=000001865631a15c9da7c2734644223b&src=GD_JOB_AD&t=SR&vt=w&cs=1_14d5d120&cb=1676483338990&jobListingId=1007997758087&cpc=3BDFD099D8AB9A68&jrtk=3-0-1gpb338c8jihr801-1gpb338cq2967000-da90d23cba06d3e6--6NYlbfkN0CbF-L48tIuLwbTLWlfORyUALKslc4Ytk0Qv27ARKjN1vE01Q9Dg-1UPORQ4L5vOW9XMZLFnrBwJfycnP97qe679KKCyFVaHmVQ3lrR3EK23M7XHE2UNhiRWe4MkaHcYSr1II2Kubd6-GqdtwSPUhHwhCGUr2PAPcOOKH2_-O17fLuBolUkWQZnqezhkVKB0hTibNweVHlIOo-EVDPwVN62SCdKWtUr0ZALWm0hq3fU0sHs9KJ9nSaJNK6z4_mHqEcCvq1kqct2YkGQVoTQp2c01_E-Q7VW3O4xuGvXpwejItBxGw36BFOgxtKTeyhPr23TfKtCZYeMSgh0aAZJV-b4deJ70FzXt4As9ruGLoRlwttuYKwvk9gSwqNC6QJqIi85tzMv8OftfLDDvKn00xxbJVPup16ta63RvnHvX8Is5YLMCNwj0_cj4AoVP-WzOhvFrMHb5yeDNPStR4C660YHUNVcCuEEDLo0zDBQg4UgSc0VVIv3ATD-kk-JV_a44y_rVbd1IxDDN1AJ-FcfQ53UEdSG_S6k9Oz-VdRTQrjQDcUb8GfwdQVudAKMACcgC8nVlW2LxRwMTTbQbkrvc_A1QFX52OrkV5S07cAw9J6BfTMulrS-_0QlXwxD_s0CBuI%3D,5.0,4.8,4.8,4.8,4.8,"Amburgo, Germania",Da 51 a 200 dipendenti,Azienda - Settore privato,Sconosciuto/Non applicabile,2019,Immobiliare,Immobiliare,2023-01-31
Call it services,Accountmanager (M/V/X),Madrid,,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=2505&ao=1110586&s=58&guid=000001865631a15c9da7c2734644223b&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_f457ed05&cb=1676483338991&jobListingId=1008397044220&cpc=DED3C32E22E90A94&jrtk=3-0-1gpb338c8jihr801-1gpb338cq2967000-9858493e3a136ea2--6NYlbfkN0Ck_EPeqvMdX96Xyhw5Pp3pP0pNf2s8S20Lr7QuOLWbL2wjh4louZGLwCFJRaJn0bXT_tQ0L_-fkMkSEx2UsfrTNb5sfqx4h-4GJ6pGt9fHTBbK5llmiBu_vJCVsOmL9X4kIl3g671BJ3V06Q4KGKH5g-Wzfn7dHj50i5KZeNIrQeu0FIIRQMEMMS31KeDmk_JJrp-L7oRKTdc5zT6Ljf3IiDpU08WMcAnTyKAC-69yA1VeS0PQXzFbRGDlkQJnSshnW9oUHHFxUWApy-Na2KI3TqkcZzkhhlHHiqEF3AO2b-G09FOU944hYRlNSvxPXGi-MbktTnYh1Nx1_UI19QvXmN-WYvp48C1aXRqHDhZYLZ-JbKkn6ZMwqadkvmhzJUo4vIkQVdcC8XqIgWgi5fO8FVBg5V1L-nZY4mGlVbKFGI_KL0lLhISDjKAdLj6RyIWk91c-QX-4ZB83cwmJe9uEMyQP9zXsPaveubkS8-b9jHp4sY-2U6l-h6lLGQWlXO07yQL371oZUMXfNMV1vYfo2p3cnGuWiOWiqtmW5C53vDxkV6q8KhDtmglQQ2CbtjZkB0r8zflIfCMAWDuDmS2kpwGyBNTgrjw%3D,,,,,,nan,nan,nan,nan,0,nan,nan,2023-01-31
Engel & Völkers España,Consultor/a,Spagna,3.6,9 g,https://www.glassdoor.it/partner/jobListing.htm?pos=2506&ao=1110586&s=58&guid=000001865631a15c9da7c2734644223b&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_f5194c5b&cb=1676483338991&jobListingId=1008454617792&cpc=9A96D6093D59D0CE&jrtk=3-0-1gpb338c8jihr801-1gpb338cq2967000-dca8892b76036b51--6NYlbfkN0DjXaUN1-6gB44BdyanPwyWv_leT95rSFs8AQ9F2uvrFr3bJPJ_-ohTkIwWjLXTeZAremPd2WUS6XWebd4RjyHOM6pY5_R6Pp6eBSENahffbYrAxJX9yNvQMhJdL0OxQTnd3PF90WyKOEz-h0zQ4-Fnt_qOvaZELqsvogd_65adqrvFiKcfdDv0jZngtFSWPcFSyUvc9BwmNKamsX-Al4JdLmBKQ9ubMriSGTssIXDRdUuZT4bXJxKHd2rXMwEu0IltJlu7nFk34z5ojdApQUZnA8SowqpMVV76B77I98rtW5jQHTsqii_F9MNOMd-zwaho2Sds8D2MzFl23rC7dzBMWgCiSTL9UWMQV2MZbg-aYLRAciSd_YXoYNXwsI-7_wBnZh-HN1ubNL8nTDtsx4et5iRfP66c8H8lF9PZK1mE1U6tdABlEFMEiUcJhPkvkJVBVUhRG7wTJKWlS0pJdzQO40E7ZkzuJxzy2w9Y-HEYnf4kvomNnfxyGa1UprVWvOJhoEhwN2iscMeV1Vmc1lTkwHPaQWtIApJNJUYA-TvL5hJQUt-5rSPCWhRLW9av0C8Ku88yOEUlHOj21pbaKxKpMS3HqefMizZvfU7PLHllLwkcjXIZMOqA7k8D9zJ427u2-wssowuP02HTddWjV8yfAV-a8_HE212QR_TZ3I_T2BkN9PPM3mkOS9Nc5gjYeWYvM2B-ff---w%3D%3D,3.3,3.0,3.6,3.5,3.6,"Amburgo, Germania",Oltre 10.000 dipendenti,Azienda - Settore privato,$ 500 milioni - $ 1 miliardo (USD),1977,Immobiliare,Immobiliare,2023-01-31
Cegid Group,Analista de Precios,Madrid,2.9,2 g,https://www.glassdoor.it/partner/jobListing.htm?pos=2507&ao=1110586&s=58&guid=000001865631a15c9da7c2734644223b&src=GD_JOB_AD&t=SR&vt=w&cs=1_3fce0c7d&cb=1676483338991&jobListingId=1008468478215&cpc=B05B6D422C45E27E&jrtk=3-0-1gpb338c8jihr801-1gpb338cq2967000-979ab270e298d251--6NYlbfkN0DfmYQLYMrU8gNBWZWaZelSo2q88YgE4v4gC5ioDP8-xKLHXWwCf_EFbEIxD47MzhacBgCyjbGbAyJpculzIMOSEKMUNgushUjJxZtUcylJMa3UUEIH7MZUjoqS43dDEUv9R0LbuGzbY_qPq0xKftXVcGUkDTiGnbHiu6-vlwCFgsjD8gyEsjdEPIlBwAgIp68GVQOshPMIuPXrcdfnKi564bGybZPYi_wxco4LraVeJS-JA2Z1oEB75YAGcWjfT8VcXbaYJ68A8iY8BM1s7psFIyGxIeQ57F0EpxjknzcpXXWNQK1rYMGAzS23qqpIlimAjjrvtZDXaSC7G16JohZ7TPEQs8OZL305WeTV51jrxyaUsDe36rsoT1V_MvKPxYZOY22K1wPPePHI77hOjnwzMVgLsz6lr0Z582gFL-JwYJ66zubftCa59KiNBp8OoqtSW5VjArPvJK9RBQ6LdePLkYYX-VZavGZOcbd3cQh0pzQIzDgOacBhgkzpCcdJbvoBZ3n6Ha8nVGtKmmd6k1hEZOvXiS-Jnhc5JeTGLyUxgttD6FPVmnreQKj5UIrPsRhBHe1LTheYaBNS6TMs2_Y8hSkudpllmOa3rFEo3H1udS45JdeXbKT51ChmlKBOoYIFiM9LgyDGMhjUVmv6KGFtykWWyUp3JVHKeIiCJTmrDgcDJ1O1moZ9bXQ50vtxOt7cJdODprEJOq6OMZQwBZhiXpCyymf_G7GtuLY3tSksyw%3D%3D,3.0,2.8,2.6,2.4,3.4,"Lione, Francia",Da 1.001 a 5.000 dipendenti,Azienda - Settore privato,$ 500 milioni - $ 1 miliardo (USD),1983,Soluzioni software e reti aziendali,IT (Information Technology),2023-01-31
HUMAN SIMBIO CONSULTING,nan,Spagna,,2 g,https://www.glassdoor.it/partner/jobListing.htm?pos=2508&ao=1110586&s=58&guid=000001865631a15c9da7c2734644223b&src=GD_JOB_AD&t=SR&vt=w&cs=1_98f6b0b3&cb=1676483338991&jobListingId=1008468503203&cpc=6BDFADFCA66887C5&jrtk=3-0-1gpb338c8jihr801-1gpb338cq2967000-155a22786b8c4264--6NYlbfkN0D3tLGfeaywPY0GnJXtjN7kia2G8WDt-spUdWeMMEkO9Q5xDcuPpz5fW181Q7x6p6lallvU1gmxCHhmPJ92JqRHoz87sfhtjZ34MEvEV6iHfRLTfZ32cV6Ebj2fVqmz0jtwYcy7IIZYfnftX2jNuQyZNSYQSfu9zurcri91k1DT7q1eGwCMsdR4K_cmYWMsbMDAn24VgUS5VkMXaIUHLjFiC2yF2yuqS0iXTFFKtcb1bZ8m_MdW8dPRKwsj9OdNzfoKhUV75Z50RGankwXBKRSqs1WVf9uVfFdjv6g7u1A-DSeCicIg-8w8WF3f7Bh45if1oEJObSWndFaJBJALnNWL6XPMyaGyGZlvbqRwr-uuCCNfe-MfAveO3q9hfsrrjXYwk4tr6m5ETAZif77c4Fg8zK2u9-V45YxhlU1_jOVDs3M2ko3HOzm6qP7mkNoI2HtILyt633yWidJGO6YORMKQr0xResogs2KoGnA-y9i-cR4OjTxJ1UCL7uFW5eRLuO-EWLJ2Waicksy4FdIP889qip4ztzn9PNTmDvpIs7UDielkUrMXtN6oyoFr-Nt89IPsxyv5akSA3ZHWW-cqmoiMAvP9rmEg1zCAwAZstMr_kxsDXHvinZdbmUz_XP3g9roas5l04MiY30-kbye3o0nMV4K8hwqmtIM%3D,0.0,0.0,0.0,0.0,0.0,"Madrid, Spagna",Sconosciuto,Azienda - Settore privato,Sconosciuto/Non applicabile,0,Non_disponibile,Non_disponibile,2023-01-31
Syneos Health Clinical,Clinical Research Associate Manager,Madrid,3.8,19 g,https://www.glassdoor.it/partner/jobListing.htm?pos=2509&ao=1110586&s=58&guid=000001865631a15c9da7c2734644223b&src=GD_JOB_AD&t=SR&vt=w&cs=1_49f74fdc&cb=1676483338991&jobListingId=1008431174687&cpc=459542F86C2FA7A2&jrtk=3-0-1gpb338c8jihr801-1gpb338cq2967000-a0309c8bc4010afb--6NYlbfkN0CgLV01otWyadW_0bbvTXVl61lGcm0U3Pj_PD6e5_oZlLMWa3MKvji7Hd64Fd7o9DVRQEDaj_AM6-gGUs2HqwlWQ3cC7PjDnQ8KnqDBisbYzivKd7etYjhsVOppx-LLAUHA6C9Ygl8FKD7okJXFTpiqWZ_T4YWp8UjzLY2tIQuQUWqjUKHa2RH1eP_yMA2qFSZbQBa5ekmT8mr-qH5hYSfR4enWex8dyIzTWB3uoRHM7QfvdKZ23089_5rwUg-dTRpvVEH_cdJvYYqoSDW3zHCqWnvbKa2ZuA3v5QgvMC1i17NglSq75GMjm35eYP0kIeQalFOHCpBdIlU5BqHRriyGeMLNwfTskOoOrCk-nB3s2mIPoymzXpx7XoJ12AkVE_O7lPlj7vp5zh0evVOLsCwerB77oLbZTZInl1erSMr2_ei-CAOOBVRYsDRxbeKJuwAoM4gdNdmvJGqPIfLTNtRmPwSHi1G-KAJow6e4c1Mh6uYcvtNmEyKbf3DLu40VPyCu1i7nTx9lx0R9dVXtTAYLw2N54Q-4fK_QwCMVqK4dlgskMnRvlEOOaGDPDcYb5MbVRUY8tZK7Vdl8VD4HfbpMs-8WXMc72l-I2_qoVxxG3kEsX37-l15LQPKwS2dNG6Wp8IsZDXllqCNjVzEFKrKi2C2nYu0eNIKX8IbmTAzOj0p1GQPCmtvoF14BAVxUEbjQSoxZvSYkEenZjeV9W9KqKFghWIysmyC9JrZkDgF8pA%3D%3D,3.6,3.5,3.7,3.5,3.8,"Raleigh, Stati Uniti d'America",Oltre 10.000 dipendenti,Azienda quotata in borsa,Sconosciuto/Non applicabile,0,Biotecnologia e farmaceutica,Farmaceutico e biotecnologico,2023-01-31
Unobravo,Psicólogo/a,Spagna,,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=2510&ao=1110586&s=58&guid=000001865631a15c9da7c2734644223b&src=GD_JOB_AD&t=SR&vt=w&cs=1_16ed8dd2&cb=1676483338991&jobListingId=1008395152656&cpc=B05B6D422C45E27E&jrtk=3-0-1gpb338c8jihr801-1gpb338cq2967000-7a51b3663c60d44c--6NYlbfkN0C0Qx0c9IsZ1xU0vyUS_WSHDYIQAwrLb8Y0NGLNhp4I3TRrNJ0hZCKjPx4GLHDpW1uPSpmehGuhmMKW4OnCgxIYuWNRF_KPpx4dA0Yn4Wpvgl3-WWeAmId8Ji0P1QujLeLNjzyADwX8nDkLIXQHyF7XugnTXWHilSF7tH0Tp7EhGzerZxRJan8LY2GMgsVefiSAbS21C3WeZfLHPSd5NHsHvGadjHyymAa_5wY-LFu90MbkuxBFIqoomzBRK3gP5lTFtnuqKCjvEXjC_tV1H7ZKr1SCwhYSgakUcvPJCy47bNFFdsVwtWue46-Ap_ehmrvW1JaNxl0lpkWObSHdgLHsRZUKkCu2sysYLkh__dMUoWbkS5f_sjy8xTFVt19SgbCTgy4U-4GiL7gIwo1s67HiZFulbzTbhGuMd_2rWwmUMVJmX1aIrD9SyiuQOVhQCPWV-XD4wAxL2208EOBnQLQvrVa387XL6Gl2w3M5B7cpzpyvhxI8ODrS7B8LCuTCiaQ6gQY05SBqrkVUP4yddv0z72a0ish90SOhlLxcyvMIIDNssk_HLdBmHn13YGbEuNQ50-2j8lQnhzl27tIfPiIA7LKvkAtg7_a7RNNAMBWARA%3D%3D,,,,,,nan,nan,nan,nan,0,nan,nan,2023-01-31
MERIL LIFE SCIENCES PRIVATE LIMITED,Regional Sales Manager,Madrid,,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=2511&ao=1110586&s=58&guid=000001865631a15c9da7c2734644223b&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_99170a1f&cb=1676483338992&jobListingId=1008118018333&cpc=0A5953EA3E9CE03C&jrtk=3-0-1gpb338c8jihr801-1gpb338cq2967000-9ab4f35f2ef59249--6NYlbfkN0DCymC8tkeS88meVrBscNSr5klyp6VC51wfxnHC5wA9tc9XbNCexn0jeWWBpIuzyjcmIRsY6jEI3YFwukXmkaquwnEIg8FH2qs3GlOEf161NWhAFOXGGdiXK6tQ-y_Ki38TYC5TlmN488jqs9TBjkK-3vJlYnRjOPc1ag_fs8lJQXWdKHzj51gsXsxn8lW1MmiD8wL6nQnhGrWdxQQrVeoexcg7dffYQIYO8t0FOzTxVwv7DpH8Q8g25Sux5sorny_DLPw5yp3TRRDVRAtuF7GV6k6YSoK3vkfzTV4WO7YBwGSC-KT1txQ-nlraoUdFdqN5RK2bCV0e8E26-iIV2HQI_vJsYqJv2dN-GmVk2TRF85-7IuvpjQBNxOmLNscCHNzc-px9ejElpH6FiZhB2mXDpHJyZurwmfwGvtlFXdq7Gd_wh8SmFeiEPBCdP3-r3kNT2gepOO-tf4tpITaQJGAry_4IsXQPlCq4m5M5uFpiQxQ3J2nsXa8GkaqGphQAyNR9DX9GKlTDhYXsn7nzvGnTwKnrzOKueGm6_RTARJrNdUunXr6RAbA6LuBeGc0w7O2QboIABoKBdvCepGONR4cdkBzT3xEXyq8%3D,,,,,,nan,nan,nan,nan,0,nan,nan,2023-01-31
Qubica SL,Analista,Madrid,,8 g,https://www.glassdoor.it/partner/jobListing.htm?pos=2512&ao=1110586&s=58&guid=000001865631a15c9da7c2734644223b&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_17e327c8&cb=1676483338992&jobListingId=1008456901754&cpc=EA19F5B90D514204&jrtk=3-0-1gpb338c8jihr801-1gpb338cq2967000-d26eb626c0bc9519--6NYlbfkN0ALMcDL2wqW1tSn_XCEcgnxaoxfPxaNRBHbmcNiycbWeooI7MFzbnK0FprgH5uD7Yt7fVzkmKQb5wuQajeZcGJ7rf3MoBo51YwZvRx4zjr0j-sGbbRLoJZxDJq8cGqSesAHXbmVe1-GoSQbWpGkB4G-E2lDTOZiCrd3tImQJeHvtgFBu-GieKMvQhyJP1ACFd1IIt8GA4Q40UPwRj74pz_g2N-AIoZ7HFtlA1xndFyVZSbLkfcSpQxrBudO1BmxAP-rwVuTAfq2gCjcZJWVPQsPQNU26mkGG_4OVT9Xf51EC5GAhQRSDxReiFPTwWYJXRA7ctfyFzRKu77u6nfr2TZGJICtWJcWo-7jgeBvHRpY_7uAPo5BFC6PcTf1_xHx4--VskhTVXpuNkpTD97UNWuLRBDvdVKT2cH46NwsZSVn4nDFTG0Y-V28tk8FOBeTrlivXKq1pj_Go8C8TMhoQ9Dsc1tiTKVjFUMCOGGqEAkUEjhRZ636RmoHzWooDbrAiJKwShSjR_mx8xxBy3t6xGFFMdWxbjYmrxUg8gC5gEJ4R4bpVW-Aeb0PKByjRYjawqUuqa9F8K5WTt3K8TI5TSmt-BGQW7rcZAEOlXR-A2-s6nr1sfvR90Ep,,,,,,nan,nan,nan,nan,0,nan,nan,2023-01-31
Hielos Valmar,Técnico/a de Mantenimiento,Aranjuez,,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=2513&ao=1110586&s=58&guid=000001865631a15c9da7c2734644223b&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_360e72c4&cb=1676483338992&jobListingId=1007920319455&cpc=4B4B39186BDA197B&jrtk=3-0-1gpb338c8jihr801-1gpb338cq2967000-418b5a42aed5cd93--6NYlbfkN0BrYsrc3uJNnvTrDxtuW4Y6Kk3Jg2GESb-N40TnQZXKD012h5pdpK7puIHD1HLKhD_JTaNKedXrec6NvvTbha1U_bS7gP97_NewWdNZQC1x3Y0wGgT71Qqkep6Aud8TUcF438PFWbXzfK9aiym4qYYJBJD2ru-Ff_Ay0luccMo8exq4mrwC4z3TZ4qqn5VFeTV-ZNhIucrz76H8LNVYqcv8tOsxhr8jKI2CN_-FUrko3_qlkLoX_wduUsBRMVpIcess4oQKvipM2iWxw3OTVus2RVoHnC2E1cAb5z9c8kK5aYbtkDBGkZsznNp_R06MHCcczT_ujbBwSNLVB-okvAHRaDl8TFQuN3jvf3VrsdkbDzeqvJJAIll5p6bE9W7ZwHOfzgoLrOHA_MdtdLSp5-j4uolnbojfLZ-rfTgebLbahPV_G19iSgjoVbrHbFsu8pOxReb5ENtkqrofjBgglLaB_n8csVmAc0aQvWNig9dyASp8z6ZLdGnTHhTNUfJRzLSFxtY5DReTZLVwrQsQwnkZv1VZlYCYmC3eMjCGWQHg_Ov1Sv2x00ifNUPGoEW1eXi6N58kYIIwIAbq8DGGvHfAuC6XG5puEbsUOs5scIRh_Q%3D%3D,,,,,,nan,nan,nan,nan,0,nan,nan,2023-01-31
